"Status","Year","Parent_department","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Scottish Government","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","White","40","40","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","White","40","30","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Female","White","90","90","44210","39750"
"Leaver Dept.","2022","Attorney General's Departments","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Male","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Asian","60","60","43610","35590"
"Leaver Dept.","2022","Cabinet Office","Female","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Unknown","460","450","37460","32000"
"Leaver Dept.","2022","Cabinet Office","Female","White","440","430","46260","40600"
"Leaver Dept.","2022","Cabinet Office","Male","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Unknown","380","380","39020","32000"
"Leaver Dept.","2022","Cabinet Office","Male","White","340","340","46100","38510"
"Leaver Dept.","2022","Chancellor's other departments","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Unknown","60","60","34790","31800"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","White","250","230","42410","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Unknown","70","70","37640","34540"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","White","220","210","45650","40220"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","White","70","70","43400","35750"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
