"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South Ayrshire","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Department for Work and Pensions (excl. agencies)","Southern Scotland","140","130","27590","27570"
"In post","2022","South Ayrshire","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Education Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Food Standards Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Forestry and Land Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","HM Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Scottish Courts and Tribunals Service","Southern Scotland","40","30","[c]","[c]"
"In post","2022","South Ayrshire","Scottish Government (excl. agencies)","Southern Scotland","60","50","34110","30040"
"In post","2022","South Ayrshire","Social Security Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Transport Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Crown Commercial Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Crown Prosecution Service","Hampshire and Isle of Wight","160","150","43390","39750"
"In post","2022","South Hampshire","Defence Equipment and Support","Hampshire and Isle of Wight","220","210","24760","23330"
"In post","2022","South Hampshire","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","80","70","38380","38110"
"In post","2022","South Hampshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","240","200","27730","27570"
"In post","2022","South Hampshire","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Education and Skills Funding Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","HM Courts and Tribunals Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","HM Prison and Probation Service","Hampshire and Isle of Wight","100","90","29690","24980"
"In post","2022","South Hampshire","Home Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Maritime and Coastguard Agency","Hampshire and Isle of Wight","160","160","33170","31350"
"In post","2022","South Hampshire","Met Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","570","550","32130","32670"
"In post","2022","South Hampshire","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Planning Inspectorate","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","Rural Payments Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Hampshire","UK Health Security Agency","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2022","South Hampshire","UK Statistics Authority","Hampshire and Isle of Wight","2490","2040","29780","24250"
"In post","2022","South Hampshire","Valuation Office Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Cabinet Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Crown Office and Procurator Fiscal Service","Southern Scotland","170","160","38880","31540"
"In post","2022","South Lanarkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Department for Work and Pensions (excl. agencies)","Southern Scotland","200","170","27590","27570"
"In post","2022","South Lanarkshire","Driver and Vehicle Licensing Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Food Standards Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","830","800","41790","38500"
"In post","2022","South Lanarkshire","Forestry and Land Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","HM Courts and Tribunals Service","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","HM Revenue and Customs (excl. agencies)","Southern Scotland","2200","1930","27160","22080"
"In post","2022","South Lanarkshire","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Office of Gas and Electricity Markets","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Scottish Courts and Tribunals Service","Southern Scotland","250","240","26190","23780"
"In post","2022","South Lanarkshire","Scottish Forestry","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Scottish Government (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","Social Security Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","UK Export Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","UK Health Security Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Lanarkshire","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Crown Commercial Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Crown Prosecution Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Defence Equipment and Support","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","50","50","35570","30650"
"In post","2022","South Nottinghamshire","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","South Nottinghamshire","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"In post","2022","South Nottinghamshire","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Health and Safety Executive","Derbyshire and Nottinghamshire","60","50","48070","43000"
"In post","2022","South Nottinghamshire","HM Prison and Probation Service","Derbyshire and Nottinghamshire","460","430","29320","27380"
"In post","2022","South Nottinghamshire","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Met Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","270","260","31320","26350"
"In post","2022","South Nottinghamshire","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Planning Inspectorate","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","UK Health Security Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Nottinghamshire","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Crown Prosecution Service","Tees Valley and Durham","90","80","38730","32370"
"In post","2022","South Teesside","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","620","560","25200","27570"
"In post","2022","South Teesside","Driver and Vehicle Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","HM Courts and Tribunals Service","Tees Valley and Durham","170","140","25600","20970"
"In post","2022","South Teesside","HM Prison and Probation Service","Tees Valley and Durham","160","140","29100","28200"
"In post","2022","South Teesside","Home Office","Tees Valley and Durham","100","100","26270","25220"
"In post","2022","South Teesside","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","Rural Payments Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South Teesside","The Insolvency Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Advisory, Conciliation and Arbitration Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Animal and Plant Health Agency","West Wales and The Valleys","150","140","28350","25160"
"In post","2022","South West Wales","Crown Prosecution Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Defence Equipment and Support","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","450","390","25350","27570"
"In post","2022","South West Wales","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Government Internal Audit Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Health and Safety Executive","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","HM Courts and Tribunals Service","West Wales and The Valleys","50","40","[c]","[c]"
"In post","2022","South West Wales","HM Prison and Probation Service","West Wales and The Valleys","120","120","28640","26820"
"In post","2022","South West Wales","Home Office","West Wales and The Valleys","50","40","[c]","[c]"
"In post","2022","South West Wales","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Met Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Ministry of Defence (excl. agencies)","West Wales and The Valleys","50","50","22670","20310"
"In post","2022","South West Wales","Ministry of Justice (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","South West Wales","Planning Inspectorate","West Wales and The Valleys","[c]","[c]","[c]","[c]"
