"Status","Year","Region_ITL3","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gwent Valleys","Ministry of Justice","40-49","30","30","[c]","[c]"
"In post","2021","Gwent Valleys","Ministry of Justice","50-59","30","30","[c]","[c]"
"In post","2021","Gwent Valleys","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Welsh Government","30-39","40","40","[c]","[c]"
"In post","2021","Gwent Valleys","Welsh Government","40-49","70","60","40690","37410"
"In post","2021","Gwent Valleys","Welsh Government","50-59","80","70","40060","37410"
"In post","2021","Gwent Valleys","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","Welsh Government","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Department for Work and Pensions","20-29","60","60","22210","21010"
"In post","2021","Gwynedd","Department for Work and Pensions","30-39","100","90","23530","21010"
"In post","2021","Gwynedd","Department for Work and Pensions","40-49","100","90","24100","21010"
"In post","2021","Gwynedd","Department for Work and Pensions","50-59","120","110","23500","21010"
"In post","2021","Gwynedd","Department for Work and Pensions","60-64","40","40","[c]","[c]"
"In post","2021","Gwynedd","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","HM Revenue and Customs","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","HM Revenue and Customs","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","HM Revenue and Customs","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","50-59","30","30","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","50-59","40","40","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","Welsh Government","65+","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","30-39","50","50","41360","42790"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","40-49","60","60","41660","43050"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","50-59","80","80","47180","43480"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Department for Work and Pensions","20-29","190","190","30310","31060"
"In post","2021","Hackney and Newham","Department for Work and Pensions","30-39","180","160","30000","31060"
"In post","2021","Hackney and Newham","Department for Work and Pensions","40-49","260","230","28290","28210"
"In post","2021","Hackney and Newham","Department for Work and Pensions","50-59","410","380","28680","30330"
"In post","2021","Hackney and Newham","Department for Work and Pensions","60-64","110","100","28220","25110"
"In post","2021","Hackney and Newham","Department for Work and Pensions","65+","50","40","27420","25110"
"In post","2021","Hackney and Newham","HM Revenue and Customs","20-29","90","80","39010","36160"
"In post","2021","Hackney and Newham","HM Revenue and Customs","30-39","160","150","44730","36160"
"In post","2021","Hackney and Newham","HM Revenue and Customs","40-49","230","220","39220","36160"
"In post","2021","Hackney and Newham","HM Revenue and Customs","50-59","590","570","39010","36160"
"In post","2021","Hackney and Newham","HM Revenue and Customs","60-64","170","140","36970","36160"
"In post","2021","Hackney and Newham","HM Revenue and Customs","65+","70","50","35260","32520"
"In post","2021","Hackney and Newham","Home Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Home Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Home Office","40-49","40","40","[c]","[c]"
"In post","2021","Hackney and Newham","Home Office","50-59","50","50","32070","30460"
"In post","2021","Hackney and Newham","Home Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Justice","20-29","40","40","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Justice","30-39","60","50","29240","26810"
"In post","2021","Hackney and Newham","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Work and Pensions","20-29","90","90","30210","31060"
"In post","2021","Haringey and Islington","Department for Work and Pensions","30-39","80","70","30830","31060"
"In post","2021","Haringey and Islington","Department for Work and Pensions","40-49","120","110","30660","31060"
"In post","2021","Haringey and Islington","Department for Work and Pensions","50-59","120","110","31220","31060"
"In post","2021","Haringey and Islington","Department for Work and Pensions","60-64","30","30","[c]","[c]"
"In post","2021","Haringey and Islington","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Home Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","Ministry of Justice","20-29","210","200","28210","27730"
"In post","2021","Haringey and Islington","Ministry of Justice","30-39","250","230","31210","31530"
"In post","2021","Haringey and Islington","Ministry of Justice","40-49","210","200","33040","34100"
"In post","2021","Haringey and Islington","Ministry of Justice","50-59","260","250","32510","31530"
"In post","2021","Haringey and Islington","Ministry of Justice","60-64","60","50","32250","29680"
"In post","2021","Haringey and Islington","Ministry of Justice","65+","40","30","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","50-59","30","30","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","Department for Work and Pensions","20-29","70","70","30730","31060"
"In post","2021","Harrow and Hillingdon","Department for Work and Pensions","30-39","80","80","31150","31060"
