"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Unknown","60","50","28030","24440"
"New entrant CS","2022","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","270","260","30460","27380"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","Unknown","220","220","35080","32940"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","790","770","28940","24370"
"New entrant CS","2022","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","Unknown","140","140","35800","31800"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","110","110","34440","32990"
"New entrant CS","2022","Unknown","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","840","800","29620","26130"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Unknown","1510","1470","26580","27570"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Undeclared","540","250","36890","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Unknown","450","430","45140","38060"
"New entrant CS","2022","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Unknown","170","170","27400","25850"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Unknown","2870","2790","26100","21750"
"New entrant CS","2022","Unknown","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Unknown","1860","1760","29640","24880"
"New entrant CS","2022","Unknown","Ministry of Defence","Heterosexual / straight","60","60","30830","29230"
"New entrant CS","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Unknown","1520","1480","28960","25540"
"New entrant CS","2022","Unknown","Ministry of Justice","Heterosexual / straight","90","90","26690","24710"
"New entrant CS","2022","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Justice","Unknown","6600","6190","26470","24620"
"New entrant CS","2022","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scottish Government","Unknown","1890","1830","29220","27230"
"New entrant CS","2022","Unknown","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","UK Statistics Authority","Unknown","80","70","25450","19860"
"New entrant CS","2022","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Welsh Government","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Departments","Heterosexual / straight","590","570","35280","29280"
"New entrant CS","2022","White","Attorney General's Departments","LGBO","70","70","28260","25480"
"New entrant CS","2022","White","Attorney General's Departments","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","Heterosexual / straight","600","590","38510","32000"
"New entrant CS","2022","White","Cabinet Office","LGBO","80","80","34820","32000"
"New entrant CS","2022","White","Cabinet Office","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Heterosexual / straight","60","60","49890","39440"
"New entrant CS","2022","White","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","730","710","33480","30930"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","LGBO","110","110","30400","30360"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","Undeclared","50","50","34530","32010"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Heterosexual / straight","210","210","36220","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education","Heterosexual / straight","550","530","35190","32870"
"New entrant CS","2022","White","Department for Education","LGBO","70","70","32570","29360"
"New entrant CS","2022","White","Department for Education","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1380","1350","33530","30220"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","LGBO","200","200","33880","32560"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Undeclared","100","100","32350","30040"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","60","60","27050","25460"
"New entrant CS","2022","White","Department for International Trade","Heterosexual / straight","160","160","38880","31800"
"New entrant CS","2022","White","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Heterosexual / straight","290","290","37410","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","LGBO","70","70","33140","30190"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Heterosexual / straight","900","870","30840","26130"
"New entrant CS","2022","White","Department for Transport","LGBO","120","120","32290","26840"
"New entrant CS","2022","White","Department for Transport","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Heterosexual / straight","5430","5300","26140","27570"
"New entrant CS","2022","White","Department for Work and Pensions","LGBO","680","670","25330","26370"
"New entrant CS","2022","White","Department for Work and Pensions","Undeclared","250","240","25580","26370"
"New entrant CS","2022","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Heterosexual / straight","1160","1050","37160","32330"
"New entrant CS","2022","White","Department of Health and Social Care","LGBO","180","160","33390","28970"
"New entrant CS","2022","White","Department of Health and Social Care","Undeclared","170","150","35560","30460"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","White","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Heterosexual / straight","120","120","33400","30350"
"New entrant CS","2022","White","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Heterosexual / straight","220","210","26720","22600"
"New entrant CS","2022","White","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","White","HM Revenue and Customs","Heterosexual / straight","2970","2920","27340","26590"
"New entrant CS","2022","White","HM Revenue and Customs","LGBO","420","420","26960","26590"
"New entrant CS","2022","White","HM Revenue and Customs","Undeclared","170","160","27800","26590"
"New entrant CS","2022","White","HM Revenue and Customs","Unknown","490","480","27120","26590"
"New entrant CS","2022","White","HM Treasury","Heterosexual / straight","180","180","36060","28500"
"New entrant CS","2022","White","HM Treasury","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","White","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
