"Status","Year","Region_ITL1","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","16-19","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","16-19","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Driver and Vehicle Licensing Agency","100","100","21760","21840"
"Leaver CS","2022","Unknown","20-29","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","HM Prison and Probation Service","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","20-29","Royal Fleet Auxiliary","60","60","28110","28980"
"Leaver CS","2022","Unknown","30-39","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Driver and Vehicle Licensing Agency","100","80","25660","21840"
"Leaver CS","2022","Unknown","30-39","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","HM Prison and Probation Service","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","30-39","Royal Fleet Auxiliary","60","60","34070","32700"
"Leaver CS","2022","Unknown","40-49","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Driver and Vehicle Licensing Agency","60","60","26450","21840"
"Leaver CS","2022","Unknown","40-49","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","HM Prison and Probation Service","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","40-49","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","HM Prison and Probation Service","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Royal Fleet Auxiliary","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","50-59","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Driver and Vehicle Licensing Agency","60","40","24600","21840"
"Leaver CS","2022","Unknown","60-64","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Royal Fleet Auxiliary","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","60-64","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","65+","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","16-19","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Department for Work and Pensions (excl. agencies)","90","80","23770","21260"
"Leaver CS","2022","Wales","20-29","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","HM Courts and Tribunals Service","40","40","[c]","[c]"
"Leaver CS","2022","Wales","20-29","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","HM Prison and Probation Service","130","120","[c]","[c]"
"Leaver CS","2022","Wales","20-29","HM Revenue and Customs (excl. agencies)","70","70","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","UK Statistics Authority","100","100","23950","19610"
"Leaver CS","2022","Wales","20-29","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Welsh Government (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2022","Wales","20-29","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","HM Prison and Probation Service","110","110","[c]","[c]"
"Leaver CS","2022","Wales","30-39","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","UK Statistics Authority","50","50","33060","30210"
"Leaver CS","2022","Wales","30-39","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","30-39","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","HM Prison and Probation Service","60","50","[c]","[c]"
"Leaver CS","2022","Wales","40-49","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","40-49","Planning Inspectorate","[c]","[c]","[c]","[c]"
