"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Statistics","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","York","50","50","[c]","[c]"
"In post","2021","Tax","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Angus and Dundee City","80","70","26440","21440"
"In post","2021","Tax","Belfast","630","600","32790","31810"
"In post","2021","Tax","Berkshire","170","160","37710","35000"
"In post","2021","Tax","Birmingham","1210","1150","33990","31810"
"In post","2021","Tax","Bradford","280","250","28990","25560"
"In post","2021","Tax","Bristol, City of","570","530","39780","32020"
"In post","2021","Tax","Camden and City of London","290","280","41840","36240"
"In post","2021","Tax","Cardiff and Vale of Glamorgan","1640","1560","29970","25560"
"In post","2021","Tax","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Tax","City of Edinburgh","980","930","29680","27460"
"In post","2021","Tax","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Croydon","850","810","41460","36230"
"In post","2021","Tax","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Durham CC","80","80","28100","25560"
"In post","2021","Tax","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Glasgow City","560","520","35320","31810"
"In post","2021","Tax","Greater Manchester South West","1060","1010","31800","31810"
"In post","2021","Tax","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Hackney and Newham","630","600","40340","36240"
"In post","2021","Tax","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Leeds","1280","1230","31920","31810"
"In post","2021","Tax","Leicester","100","90","30530","31810"
"In post","2021","Tax","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Liverpool","730","690","33650","31810"
"In post","2021","Tax","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Manchester","610","580","35310","31810"
"In post","2021","Tax","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Mid Lancashire","160","130","27900","20140"
"In post","2021","Tax","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Tax","North Lanarkshire","60","50","28320","25560"
"In post","2021","Tax","Nottingham","1280","1210","33120","31810"
"In post","2021","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Portsmouth","380","340","31220","31810"
"In post","2021","Tax","Sefton","730","670","28380","21440"
"In post","2021","Tax","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Tax","South Lanarkshire","410","370","30150","28130"
"In post","2021","Tax","Southend-on-Sea","110","100","31330","28130"
"In post","2021","Tax","Suffolk","120","110","35990","31950"
"In post","2021","Tax","Sunderland","390","370","26730","20140"
"In post","2021","Tax","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Telford and Wrekin","70","60","35630","31870"
"In post","2021","Tax","Tower Hamlets","150","150","42820","38480"
"In post","2021","Tax","Tyneside","1680","1610","29570","25560"
"In post","2021","Tax","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Tax","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Tax","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Westminster","340","320","54410","59160"
"In post","2021","Tax","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","900","840","33490","29190"
"In post","2021","Unknown","Angus and Dundee City","1390","1290","26390","22230"
"In post","2021","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","460","420","30980","31060"
"In post","2021","Unknown","Barnet","310","280","31360","31060"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","1370","1160","25120","27570"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","580","540","36200","27570"
"In post","2021","Unknown","Bedford","170","160","28010","27570"
"In post","2021","Unknown","Belfast","120","120","27600","25560"
"In post","2021","Unknown","Berkshire","470","440","30000","29290"
"In post","2021","Unknown","Bexley and Greenwich","390","370","31080","31060"
"In post","2021","Unknown","Birmingham","2470","2220","27700","27570"
"In post","2021","Unknown","Blackburn with Darwen","360","320","26650","27570"
"In post","2021","Unknown","Blackpool","4940","4510","28910","27570"
"In post","2021","Unknown","Bournemouth and Poole","290","250","27330","27570"
"In post","2021","Unknown","Bradford","990","870","25980","27570"
"In post","2021","Unknown","Breckland and South Norfolk","60","50","27890","27570"
"In post","2021","Unknown","Brent","260","240","30450","31060"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","460","400","25730","27570"
"In post","2021","Unknown","Brighton and Hove","280","250","27630","27570"
"In post","2021","Unknown","Bristol, City of","1090","970","27830","27570"
"In post","2021","Unknown","Bromley","280","260","31150","31060"
"In post","2021","Unknown","Buckinghamshire CC","230","220","29940","27570"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","170","160","28730","27570"
"In post","2021","Unknown","Calderdale and Kirklees","740","650","27080","27570"
"In post","2021","Unknown","Cambridgeshire CC","280","270","30420","27570"
"In post","2021","Unknown","Camden and City of London","250","240","45890","40600"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","1480","1380","27070","27570"
"In post","2021","Unknown","Central Bedfordshire","80","70","32200","29670"
"In post","2021","Unknown","Central Hampshire","230","210","34440","27570"
"In post","2021","Unknown","Central Valleys","610","540","26880","27570"
"In post","2021","Unknown","Cheshire East","150","140","27280","27570"
"In post","2021","Unknown","Cheshire West and Chester","290","270","25160","27570"
"In post","2021","Unknown","Chorley and West Lancashire","110","100","27840","27570"
"In post","2021","Unknown","City of Edinburgh","7030","6730","42140","38540"
"In post","2021","Unknown","Clackmannanshire and Fife","410","360","26510","27570"
"In post","2021","Unknown","Conwy and Denbighshire","140","120","27250","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Unknown","Coventry","440","390","26690","27570"
"In post","2021","Unknown","Croydon","510","500","36720","31060"
"In post","2021","Unknown","Darlington","90","80","31450","27570"
"In post","2021","Unknown","Derby","620","540","24300","21010"
"In post","2021","Unknown","Devon CC","1400","1190","25170","26120"
"In post","2021","Unknown","Dorset CC","130","120","28310","27570"
"In post","2021","Unknown","Dudley","990","850","24810","26120"
"In post","2021","Unknown","Dumfries and Galloway","310","290","29310","27570"
"In post","2021","Unknown","Durham CC","900","780","24710","21010"
"In post","2021","Unknown","Ealing","390","360","31340","31060"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","550","480","26630","27570"
"In post","2021","Unknown","East Cumbria","100","80","27860","27570"
"In post","2021","Unknown","East Derbyshire","320","270","26040","27570"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","370","330","25400","27570"
"In post","2021","Unknown","East Kent","950","890","28250","29290"
"In post","2021","Unknown","East Lancashire","320","290","25420","27570"
"In post","2021","Unknown","East Lothian and Midlothian","90","80","27460","27570"
"In post","2021","Unknown","East Merseyside","720","630","26580","27570"
"In post","2021","Unknown","East Riding of Yorkshire","120","100","28210","27570"
"In post","2021","Unknown","East Surrey","140","130","30010","29290"
"In post","2021","Unknown","East Sussex CC","1220","1070","25110","27570"
"In post","2021","Unknown","Enfield","280","260","30570","31060"
"In post","2021","Unknown","Essex Haven Gateway","330","300","30460","29290"
"In post","2021","Unknown","Essex Thames Gateway","710","640","28200","29290"
"In post","2021","Unknown","Falkirk","1180","1020","25610","21010"
"In post","2021","Unknown","Flintshire and Wrexham","630","560","24790","25600"
"In post","2021","Unknown","Glasgow City","5650","5260","33460","27570"
"In post","2021","Unknown","Gloucestershire","380","330","27020","27570"
"In post","2021","Unknown","Greater Manchester North East","760","690","26890","27570"
"In post","2021","Unknown","Greater Manchester North West","1400","1240","24370","21010"
"In post","2021","Unknown","Greater Manchester South East","860","790","24760","21010"
"In post","2021","Unknown","Greater Manchester South West","1150","1090","29410","27570"
"In post","2021","Unknown","Gwent Valleys","690","620","25870","27570"
"In post","2021","Unknown","Gwynedd","430","390","23420","21010"
"In post","2021","Unknown","Hackney and Newham","1260","1160","29880","31060"
"In post","2021","Unknown","Haringey and Islington","460","420","30800","31060"
"In post","2021","Unknown","Harrow and Hillingdon","520","480","30780","31060"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","790","690","25160","27570"
"In post","2021","Unknown","Heart of Essex","150","140","29830","29290"
"In post","2021","Unknown","Herefordshire, County of","140","130","26120","27570"
"In post","2021","Unknown","Hertfordshire","810","750","30200","29290"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","290","260","30920","31060"
"In post","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","410","350","25310","27570"
"In post","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","540","500","29810","27570"
"In post","2021","Unknown","Isle of Anglesey","70","60","27400","27570"
"In post","2021","Unknown","Isle of Wight","230","190","25130","27570"
"In post","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","240","230","30780","31060"
"In post","2021","Unknown","Kent Thames Gateway","310","290","29670","29290"
"In post","2021","Unknown","Kingston upon Hull, City of","590","500","25920","27570"
"In post","2021","Unknown","Lambeth","530","500","30950","31060"
"In post","2021","Unknown","Lancaster and Wyre","270","250","26180","27570"
"In post","2021","Unknown","Leeds","2960","2750","33100","27570"
"In post","2021","Unknown","Leicester","930","820","24980","27570"
"In post","2021","Unknown","Leicestershire CC and Rutland","110","100","28250","27570"
"In post","2021","Unknown","Lewisham and Southwark","420","410","32980","31060"
"In post","2021","Unknown","Lincolnshire","580","510","26430","27570"
"In post","2021","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Liverpool","980","880","30230","27570"
"In post","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","280","270","29030","27570"
"In post","2021","Unknown","Luton","180","170","26760","27570"
"In post","2021","Unknown","Manchester","1790","1690","33500","27570"
"In post","2021","Unknown","Medway","230","220","29800","29290"
"In post","2021","Unknown","Merton, Kingston upon Thames and Sutton","310","300","30840","31060"
"In post","2021","Unknown","Mid Kent","180","170","29740","29290"
"In post","2021","Unknown","Mid Lancashire","1890","1680","23760","21010"
"In post","2021","Unknown","Milton Keynes","360","330","27820","27570"
"In post","2021","Unknown","Monmouthshire and Newport","460","410","27540","27570"
"In post","2021","Unknown","Na h-Eileanan Siar","140","120","24170","21010"
"In post","2021","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North and North East Lincolnshire","500","440","25420","27570"
"In post","2021","Unknown","North and West Norfolk","130","110","27310","27570"
"In post","2021","Unknown","North Hampshire","180","170","29110","27570"
"In post","2021","Unknown","North Lanarkshire","790","680","24150","21010"
"In post","2021","Unknown","North Northamptonshire","440","390","25140","27570"
"In post","2021","Unknown","North Nottinghamshire","260","230","27960","27570"
"In post","2021","Unknown","North Yorkshire CC","280","260","28730","27570"
"In post","2021","Unknown","Northumberland","200","180","27480","27570"
"In post","2021","Unknown","Norwich and East Norfolk","660","570","29080","27570"
"In post","2021","Unknown","Nottingham","1060","990","28340","27570"
"In post","2021","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","300","300","46840","34770"
"In post","2021","Unknown","Oxfordshire","270","250","28150","27570"
"In post","2021","Unknown","Perth and Kinross and Stirling","470","430","30210","27570"
"In post","2021","Unknown","Peterborough","250","210","27060","27570"
"In post","2021","Unknown","Plymouth","410","370","27840","27570"
"In post","2021","Unknown","Portsmouth","440","390","28170","27570"
"In post","2021","Unknown","Powys","80","80","27310","27570"
"In post","2021","Unknown","Redbridge and Waltham Forest","810","740","29180","31060"
"In post","2021","Unknown","Sandwell","350","310","27280","27570"
"In post","2021","Unknown","Scottish Borders","440","400","29600","27570"
"In post","2021","Unknown","Sefton","1220","1110","27280","27570"
"In post","2021","Unknown","Sheffield","2040","1850","34650","31990"
"In post","2021","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Shropshire CC","140","120","27500","27570"
"In post","2021","Unknown","Solihull","140","120","27320","27570"
"In post","2021","Unknown","Somerset","570","500","26660","27570"
"In post","2021","Unknown","South and West Derbyshire","320","270","27950","27570"
"In post","2021","Unknown","South Ayrshire","210","200","28460","27570"
"In post","2021","Unknown","South Hampshire","270","230","28950","27570"
"In post","2021","Unknown","South Lanarkshire","320","280","30100","27570"
"In post","2021","Unknown","South Nottinghamshire","50","50","27350","27570"
"In post","2021","Unknown","South Teesside","630","570","25030","27570"
"In post","2021","Unknown","South West Wales","430","380","25310","27570"
"In post","2021","Unknown","Southampton","270","240","26150","27570"
