"Status","Year","Region_ITL3","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","North and West Norfolk","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Geography","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Operational Delivery","490","440","28390","27570"
"In post","2022","North and West Norfolk","East of England","Other","190","180","23450","21170"
"In post","2022","North and West Norfolk","East of England","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Science and Engineering","70","60","31440","32040"
"In post","2022","North and West Norfolk","East of England","Security","100","90","32520","33200"
"In post","2022","North Hampshire","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Finance","70","70","32620","33300"
"In post","2022","North Hampshire","South East (England)","Geography","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Medicine","70","60","48450","40870"
"In post","2022","North Hampshire","South East (England)","Operational Delivery","370","340","29130","27570"
"In post","2022","North Hampshire","South East (England)","Other","210","200","27650","25260"
"In post","2022","North Hampshire","South East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Security","60","60","25210","20060"
"In post","2022","North Hampshire","South East (England)","Unknown","100","100","59980","74490"
"In post","2022","North Hampshire","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Counter Fraud","50","40","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Finance","110","90","27890","21250"
"In post","2022","North Lanarkshire","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Legal","230","220","36160","33370"
"In post","2022","North Lanarkshire","Scotland","Operational Delivery","2050","1780","25910","22080"
"In post","2022","North Lanarkshire","Scotland","Other","120","110","28340","27570"
"In post","2022","North Lanarkshire","Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Project Delivery","30","30","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","North Lanarkshire","Scotland","Tax","50","50","31450","27870"
"In post","2022","North Lanarkshire","Scotland","Unknown","80","70","29920","27230"
"In post","2022","North Northamptonshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Operational Delivery","290","270","27520","27570"
"In post","2022","North Northamptonshire","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Other","230","200","22670","21260"
"In post","2022","North Northamptonshire","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Operational Delivery","920","850","28340","27570"
"In post","2022","North Nottinghamshire","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Other","40","30","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Counter Fraud","60","50","30240","30810"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Finance","80","70","32880","31990"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Medicine","120","110","46790","39030"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Operational Delivery","470","430","29550","27570"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Other","490","480","23420","21170"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Policy","40","40","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Project Delivery","40","40","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Property","120","110","33820","33300"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Science and Engineering","120","120","29350","28190"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Security","260","260","30030","26750"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Operational Delivery","290","260","28260","27570"
"In post","2022","Northumberland","North East (England)","Other","50","50","26030","21580"
"In post","2022","Northumberland","North East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Security","[c]","[c]","[c]","[c]"
