"Status","Year","Sexual_orientation","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","City of Edinburgh","Black","60","60","34240","30650"
"In post","2021","Heterosexual / straight","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","City of Edinburgh","Mixed","60","60","42640","35110"
"In post","2021","Heterosexual / straight","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","City of Edinburgh","Undeclared","50","50","38110","33650"
"In post","2021","Heterosexual / straight","City of Edinburgh","Unknown","70","60","35120","29190"
"In post","2021","Heterosexual / straight","City of Edinburgh","White","6660","6360","39740","34550"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Clackmannanshire and Fife","White","790","730","30290","27570"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Conwy and Denbighshire","White","540","510","35000","31710"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Cornwall and Isles of Scilly","White","1080","990","26730","26670"
"In post","2021","Heterosexual / straight","Coventry","Asian","330","310","33270","29730"
"In post","2021","Heterosexual / straight","Coventry","Black","60","60","33160","30150"
"In post","2021","Heterosexual / straight","Coventry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Coventry","Mixed","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Coventry","White","1090","1040","38400","33840"
"In post","2021","Heterosexual / straight","Croydon","Asian","1380","1290","34650","29570"
"In post","2021","Heterosexual / straight","Croydon","Black","1230","1180","33580","29570"
"In post","2021","Heterosexual / straight","Croydon","Chinese","50","50","39400","36160"
"In post","2021","Heterosexual / straight","Croydon","Mixed","270","260","35770","31600"
"In post","2021","Heterosexual / straight","Croydon","Other ethnicity","70","70","35930","30830"
"In post","2021","Heterosexual / straight","Croydon","Undeclared","110","100","35360","31180"
"In post","2021","Heterosexual / straight","Croydon","Unknown","50","50","43920","36160"
"In post","2021","Heterosexual / straight","Croydon","White","3700","3510","42140","36620"
"In post","2021","Heterosexual / straight","Darlington","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Darlington","White","730","700","35800","32010"
"In post","2021","Heterosexual / straight","Derby","Asian","80","70","25660","26180"
"In post","2021","Heterosexual / straight","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derby","White","500","450","27360","26120"
"In post","2021","Heterosexual / straight","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derry City and Strabane","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Mixed","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Devon CC","White","2510","2290","28170","26330"
"In post","2021","Heterosexual / straight","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dorset CC","White","1400","1320","29130","27130"
"In post","2021","Heterosexual / straight","Dudley","Asian","70","70","24520","21010"
"In post","2021","Heterosexual / straight","Dudley","Black","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","White","580","510","25560","26780"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","White","240","220","29980","27570"
"In post","2021","Heterosexual / straight","Durham CC","Asian","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Mixed","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","Unknown","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","White","3600","3240","27170","25310"
"In post","2021","Heterosexual / straight","Ealing","Asian","130","120","31870","31060"
"In post","2021","Heterosexual / straight","Ealing","Black","70","70","31050","31060"
"In post","2021","Heterosexual / straight","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","White","90","90","31620","31060"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","White","670","610","27120","27570"
"In post","2021","Heterosexual / straight","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","White","640","580","27420","24920"
"In post","2021","Heterosexual / straight","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","White","260","230","26740","27570"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","1570","1500","30820","27570"
"In post","2021","Heterosexual / straight","East Kent","Asian","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Black","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Mixed","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Undeclared","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","Unknown","[c]","[c]","[c]","[c]"
