"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","220","210","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","260","250","42480","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","290","280","43660","42470"
"Leaver Dept.","2022","Department for Transport","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","150","150","28950","26470"
"Leaver Dept.","2022","Department for Transport","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","120","120","27890","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","80","80","30170","29290"
"Leaver Dept.","2022","Department for Work and Pensions","London","480","470","36540","31060"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","360","350","28400","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","540","530","29720","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","470","450","26250","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","110","110","28210","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","130","130","28240","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","160","160","27640","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","280","270","27800","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","340","330","32400","27570"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","170","150","40840","36330"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","360","320","42490","36330"
"Leaver Dept.","2022","Department of Health and Social Care","London","3800","2800","45380","40070"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","100","90","46410","40060"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","480","440","37490","29470"
"Leaver Dept.","2022","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","South East (England)","490","440","45500","40060"
"Leaver Dept.","2022","Department of Health and Social Care","South West (England)","1150","1060","38700","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands (England)","360","320","41520","34530"
"Leaver Dept.","2022","Department of Health and Social Care","Yorkshire and The Humber","730","380","42790","37010"
"Leaver Dept.","2022","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","310","40","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Scotland","70","70","40190","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Midlands (England)","70","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","250","240","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North East (England)","240","230","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North West (England)","240","240","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Scotland","260","250","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Wales","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","100","100","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","200","200","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East of England","40","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","680","670","44090","40640"
"Leaver Dept.","2022","Home Office","North East (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Home Office","North West (England)","290","280","26930","24890"
"Leaver Dept.","2022","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Scotland","70","70","26780","24890"
"Leaver Dept.","2022","Home Office","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Midlands (England)","60","60","27460","24890"
"Leaver Dept.","2022","Home Office","Yorkshire and The Humber","110","100","30970","25040"
"Leaver Dept.","2022","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","East of England","60","60","35000","33300"
"Leaver Dept.","2022","Ministry of Defence","London","180","180","45840","41070"
"Leaver Dept.","2022","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Scotland","70","70","28900","26670"
"Leaver Dept.","2022","Ministry of Defence","South East (England)","120","120","37540","35880"
"Leaver Dept.","2022","Ministry of Defence","South West (England)","540","530","36040","33730"
"Leaver Dept.","2022","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","East Midlands (England)","160","160","24480","20970"
"Leaver Dept.","2022","Ministry of Justice","East of England","50","50","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","London","630","620","38410","34260"
"Leaver Dept.","2022","Ministry of Justice","North East (England)","80","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","North West (England)","160","160","25590","22570"
"Leaver Dept.","2022","Ministry of Justice","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","South East (England)","110","100","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","South West (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","Wales","70","70","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice","West Midlands (England)","260","250","25240","20970"
"Leaver Dept.","2022","Ministry of Justice","Yorkshire and The Humber","130","120","31930","25120"
"Leaver Dept.","2022","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","London","40","40","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
