"Status","Year","Region_ITL2","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","Male","80","80","29490","25770"
"In post","2022","Shropshire and Staffordshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Valuation Office Agency","Female","50","40","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Valuation Office Agency","Male","30","30","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Cabinet Office (excl. agencies)","Female","50","50","[c]","[c]"
"In post","2022","South Yorkshire","Cabinet Office (excl. agencies)","Male","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Crown Prosecution Service","Female","100","90","33580","28430"
"In post","2022","South Yorkshire","Crown Prosecution Service","Male","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Education (excl. agencies)","Female","670","620","40350","36780"
"In post","2022","South Yorkshire","Department for Education (excl. agencies)","Male","520","510","41170","36780"
"In post","2022","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department for Work and Pensions (excl. agencies)","Female","2180","1840","29660","27570"
"In post","2022","South Yorkshire","Department for Work and Pensions (excl. agencies)","Male","1210","1160","33270","27570"
"In post","2022","South Yorkshire","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Driver and Vehicle Standards Agency","Male","70","70","28930","26830"
"In post","2022","South Yorkshire","Education and Skills Funding Agency","Female","170","160","37300","36500"
"In post","2022","South Yorkshire","Education and Skills Funding Agency","Male","150","140","40570","36780"
"In post","2022","South Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","HM Courts and Tribunals Service","Female","220","180","24900","20970"
"In post","2022","South Yorkshire","HM Courts and Tribunals Service","Male","50","50","24880","21440"
"In post","2022","South Yorkshire","HM Prison and Probation Service","Female","950","880","28210","25770"
"In post","2022","South Yorkshire","HM Prison and Probation Service","Male","790","750","30840","28550"
"In post","2022","South Yorkshire","Home Office","Female","1400","1230","28360","24890"
"In post","2022","South Yorkshire","Home Office","Male","1290","1250","29510","25040"
"In post","2022","South Yorkshire","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Ministry of Justice (excl. agencies)","Female","60","60","45090","46510"
"In post","2022","South Yorkshire","Ministry of Justice (excl. agencies)","Male","70","70","51890","50430"
"In post","2022","South Yorkshire","National Crime Agency","Female","50","50","34590","33650"
"In post","2022","South Yorkshire","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Valuation Office Agency","Male","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Accountant in Bankruptcy","Female","70","60","31100","30040"
"In post","2022","Southern Scotland","Accountant in Bankruptcy","Male","40","40","[c]","[c]"
"In post","2022","Southern Scotland","Animal and Plant Health Agency","Female","40","40","[c]","[c]"
"In post","2022","Southern Scotland","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Crown Office and Procurator Fiscal Service","Female","250","230","34400","30040"
"In post","2022","Southern Scotland","Crown Office and Procurator Fiscal Service","Male","70","70","40160","33070"
"In post","2022","Southern Scotland","Defence Equipment and Support","Female","40","40","[c]","[c]"
"In post","2022","Southern Scotland","Defence Equipment and Support","Male","200","200","25650","24410"
"In post","2022","Southern Scotland","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Department for Work and Pensions (excl. agencies)","Female","650","550","26320","27570"
"In post","2022","Southern Scotland","Department for Work and Pensions (excl. agencies)","Male","270","260","26690","27570"
"In post","2022","Southern Scotland","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","Female","460","440","40850","38500"
"In post","2022","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","Male","370","360","42970","39630"
"In post","2022","Southern Scotland","Forestry and Land Scotland","Female","50","50","29680","28980"
"In post","2022","Southern Scotland","Forestry and Land Scotland","Male","140","140","32030","28980"
"In post","2022","Southern Scotland","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","HM Revenue and Customs (excl. agencies)","Female","1350","1140","26710","22080"
