"Status","Year","Region_ITL3","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Dudley","West Midlands (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Department for Work and Pensions","950","810","24980","25860"
"In post","2022","Dudley","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Ministry of Justice","100","90","28570","25570"
"In post","2022","Dudley","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Department for Work and Pensions","70","60","26850","27570"
"In post","2022","Dumfries and Galloway","Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Scotland","Scottish Government","460","430","30920","29550"
"In post","2022","Durham","North East (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Department for Work and Pensions","820","700","25090","25880"
"In post","2022","Durham","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","HM Land Registry","730","670","28860","27130"
"In post","2022","Durham","North East (England)","HM Revenue and Customs","830","760","25210","22040"
"In post","2022","Durham","North East (England)","Home Office","860","730","25020","21680"
"In post","2022","Durham","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Ministry of Justice","2370","2190","29750","28010"
"In post","2022","Durham","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Durham","North East (England)","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Department for Work and Pensions","370","340","31430","31060"
"In post","2022","Ealing","London","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","London","Ministry of Justice","90","80","35020","34100"
"In post","2022","Ealing","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Department for Work and Pensions","460","400","25360","27570"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Ministry of Defence","290","280","26060","23900"
"In post","2022","East Ayrshire and North Ayrshire mainland","Scotland","Scottish Government","270","250","31430","28990"
"In post","2022","East Cumbria","North West (England)","Attorney General's Departments","30","30","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Department for Environment, Food and Rural Affairs","510","470","27320","24920"
"In post","2022","East Cumbria","North West (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Department for Transport","40","40","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Department for Work and Pensions","110","90","29380","27570"
"In post","2022","East Cumbria","North West (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Ministry of Defence","150","140","24450","21230"
"In post","2022","East Cumbria","North West (England)","Ministry of Justice","150","140","29780","27720"
"In post","2022","East Cumbria","North West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","North West (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Department for Work and Pensions","290","250","26380","27570"
"In post","2022","East Derbyshire","East Midlands (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","East Midlands (England)","Ministry of Justice","90","80","28390","26310"
"In post","2022","East Derbyshire","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Department for Transport","40","40","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Department for Work and Pensions","290","250","25140","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Ministry of Defence","1610","1560","32160","28890"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Scottish Government","480","460","30960","30570"
"In post","2022","East Kent","South East (England)","Attorney General's Departments","130","120","39440","30110"
"In post","2022","East Kent","South East (England)","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2022","East Kent","South East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","Department for Transport","120","110","30860","29730"
"In post","2022","East Kent","South East (England)","Department for Work and Pensions","1000","930","28190","29290"
"In post","2022","East Kent","South East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","HM Revenue and Customs","250","230","32160","28920"
"In post","2022","East Kent","South East (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","South East (England)","Home Office","2500","2300","27390","25310"
"In post","2022","East Kent","South East (England)","Ministry of Defence","110","110","27400","25000"
"In post","2022","East Kent","South East (England)","Ministry of Justice","210","190","28560","25190"
"In post","2022","East Kent","South East (England)","National Crime Agency","70","70","37000","35470"
"In post","2022","East Kent","South East (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
