"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Enfield","Unknown","London","30","30","[c]","[c]"
"In post","2021","Essex Haven Gateway","AA/AO","East of England","320","300","25510","21580"
"In post","2021","Essex Haven Gateway","EO","East of England","510","480","29800","29290"
"In post","2021","Essex Haven Gateway","G6/G7","East of England","40","40","[c]","[c]"
"In post","2021","Essex Haven Gateway","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex Haven Gateway","SEO/HEO","East of England","230","220","41010","36730"
"In post","2021","Essex Haven Gateway","Unknown","East of England","30","30","[c]","[c]"
"In post","2021","Essex Thames Gateway","AA/AO","East of England","340","290","23460","24180"
"In post","2021","Essex Thames Gateway","EO","East of England","410","370","29510","29290"
"In post","2021","Essex Thames Gateway","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Essex Thames Gateway","SEO/HEO","East of England","70","60","35980","35790"
"In post","2021","Essex Thames Gateway","Unknown","East of England","110","100","26780","22920"
"In post","2021","Falkirk","AA/AO","Scotland","870","740","21550","21010"
"In post","2021","Falkirk","EO","Scotland","690","620","29420","27570"
"In post","2021","Falkirk","G6/G7","Scotland","50","40","[c]","[c]"
"In post","2021","Falkirk","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Falkirk","SEO/HEO","Scotland","210","190","37910","37770"
"In post","2021","Fermanagh and Omagh","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","AA/AO","Wales","1020","960","22300","21010"
"In post","2021","Flintshire and Wrexham","EO","Wales","660","620","27990","27570"
"In post","2021","Flintshire and Wrexham","G6/G7","Wales","70","70","56760","55610"
"In post","2021","Flintshire and Wrexham","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Flintshire and Wrexham","SEO/HEO","Wales","300","290","37930","36710"
"In post","2021","Flintshire and Wrexham","Unknown","Wales","100","100","28660","28200"
"In post","2021","Glasgow City","AA/AO","Scotland","3820","3450","21070","21010"
"In post","2021","Glasgow City","EO","Scotland","3250","3000","27290","27570"
"In post","2021","Glasgow City","G6/G7","Scotland","1270","1240","60460","61010"
"In post","2021","Glasgow City","SCS","Scotland","60","60","86330","83230"
"In post","2021","Glasgow City","SEO/HEO","Scotland","3240","3090","36710","35000"
"In post","2021","Glasgow City","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","AA/AO","South West (England)","430","390","23040","21130"
"In post","2021","Gloucestershire","EO","South West (England)","540","480","27450","27570"
"In post","2021","Gloucestershire","G6/G7","South West (England)","50","40","[c]","[c]"
"In post","2021","Gloucestershire","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire","SEO/HEO","South West (England)","300","270","35770","33840"
"In post","2021","Gloucestershire","Unknown","South West (England)","90","80","28950","28200"
"In post","2021","Greater Manchester North East","AA/AO","North West (England)","350","320","22930","21010"
"In post","2021","Greater Manchester North East","EO","North West (England)","590","560","27650","27570"
"In post","2021","Greater Manchester North East","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North East","SEO/HEO","North West (England)","120","110","36170","34290"
"In post","2021","Greater Manchester North East","Unknown","North West (England)","130","120","29090","30210"
"In post","2021","Greater Manchester North West","AA/AO","North West (England)","1060","940","21580","21010"
"In post","2021","Greater Manchester North West","EO","North West (England)","650","580","27420","27570"
"In post","2021","Greater Manchester North West","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester North West","SEO/HEO","North West (England)","150","140","35660","34290"
"In post","2021","Greater Manchester North West","Unknown","North West (England)","120","110","30010","30210"
"In post","2021","Greater Manchester South East","AA/AO","North West (England)","690","610","20870","21010"
"In post","2021","Greater Manchester South East","EO","North West (England)","410","380","27190","27570"
"In post","2021","Greater Manchester South East","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester South East","SEO/HEO","North West (England)","160","150","35290","33300"
"In post","2021","Greater Manchester South East","Unknown","North West (England)","110","110","29860","30210"
"In post","2021","Greater Manchester South West","AA/AO","North West (England)","1690","1520","20490","20140"
"In post","2021","Greater Manchester South West","EO","North West (England)","1720","1630","25860","25560"
"In post","2021","Greater Manchester South West","G6/G7","North West (England)","630","610","55950","52580"
"In post","2021","Greater Manchester South West","SCS","North West (England)","40","40","[c]","[c]"
"In post","2021","Greater Manchester South West","SEO/HEO","North West (England)","1820","1760","34180","31810"
"In post","2021","Greater Manchester South West","Unknown","North West (England)","250","240","31000","30210"
"In post","2021","Gwent Valleys","AA/AO","Wales","340","290","20910","21010"
"In post","2021","Gwent Valleys","EO","Wales","470","430","27490","27570"
"In post","2021","Gwent Valleys","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Gwent Valleys","SEO/HEO","Wales","160","150","38420","37410"
"In post","2021","Gwent Valleys","Unknown","Wales","80","70","29330","28670"
"In post","2021","Gwynedd","AA/AO","Wales","410","370","21140","21010"
"In post","2021","Gwynedd","EO","Wales","190","170","27520","27570"
"In post","2021","Gwynedd","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Gwynedd","SEO/HEO","Wales","70","70","34890","35260"
"In post","2021","Gwynedd","Unknown","Wales","60","60","27640","24320"
"In post","2021","Hackney and Newham","AA/AO","London","770","670","24260","25060"
"In post","2021","Hackney and Newham","EO","London","1090","1010","30850","31060"
"In post","2021","Hackney and Newham","G6/G7","London","290","270","63050","59160"
"In post","2021","Hackney and Newham","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Hackney and Newham","SEO/HEO","London","770","740","39140","38510"
"In post","2021","Hackney and Newham","Unknown","London","120","120","29930","26810"
"In post","2021","Haringey and Islington","AA/AO","London","700","670","27950","25450"
"In post","2021","Haringey and Islington","EO","London","510","480","31130","31060"
"In post","2021","Haringey and Islington","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Haringey and Islington","SEO/HEO","London","150","140","40660","38710"
"In post","2021","Haringey and Islington","Unknown","London","130","120","32840","34100"
"In post","2021","Harrow and Hillingdon","AA/AO","London","610","560","25100","25630"
"In post","2021","Harrow and Hillingdon","EO","London","2010","1780","29540","29080"
"In post","2021","Harrow and Hillingdon","G6/G7","London","80","80","61830","59160"
"In post","2021","Harrow and Hillingdon","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Harrow and Hillingdon","SEO/HEO","London","650","620","37260","36620"
"In post","2021","Harrow and Hillingdon","Unknown","London","50","50","33420","30200"
"In post","2021","Hartlepool and Stockton-on-Tees","AA/AO","North East (England)","810","730","23360","21010"
"In post","2021","Hartlepool and Stockton-on-Tees","EO","North East (England)","510","460","28070","27570"
"In post","2021","Hartlepool and Stockton-on-Tees","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hartlepool and Stockton-on-Tees","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hartlepool and Stockton-on-Tees","SEO/HEO","North East (England)","150","150","37830","34810"
"In post","2021","Hartlepool and Stockton-on-Tees","Unknown","North East (England)","60","60","31830","32690"
"In post","2021","Heart of Essex","AA/AO","East of England","440","410","25280","24510"
"In post","2021","Heart of Essex","EO","East of England","330","320","28970","29290"
"In post","2021","Heart of Essex","G6/G7","East of England","100","90","60740","59910"
"In post","2021","Heart of Essex","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Heart of Essex","SEO/HEO","East of England","170","160","37640","36410"
"In post","2021","Heart of Essex","Unknown","East of England","70","70","29170","30210"
"In post","2021","Herefordshire, County of","AA/AO","West Midlands (England)","220","210","25050","21010"
"In post","2021","Herefordshire, County of","EO","West Midlands (England)","140","130","28120","27570"
"In post","2021","Herefordshire, County of","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, County of","SEO/HEO","West Midlands (England)","50","50","35740","33300"
"In post","2021","Herefordshire, County of","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hertfordshire","AA/AO","East of England","700","650","25330","24240"
"In post","2021","Hertfordshire","EO","East of England","920","860","29990","29290"
"In post","2021","Hertfordshire","G6/G7","East of England","280","270","60300","59730"
"In post","2021","Hertfordshire","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Hertfordshire","SEO/HEO","East of England","660","640","39440","38510"
"In post","2021","Hertfordshire","Unknown","East of England","140","130","29320","28200"
"In post","2021","Hounslow and Richmond upon Thames","AA/AO","London","960","890","26830","25110"
"In post","2021","Hounslow and Richmond upon Thames","EO","London","940","890","30020","29250"
"In post","2021","Hounslow and Richmond upon Thames","G6/G7","London","150","140","56110","53600"
"In post","2021","Hounslow and Richmond upon Thames","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Hounslow and Richmond upon Thames","SEO/HEO","London","750","720","37950","36140"
"In post","2021","Hounslow and Richmond upon Thames","Unknown","London","50","50","32000","30370"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Scotland","340","300","21770","21010"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","EO","Scotland","470","430","28650","27570"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Scotland","200","190","40270","38190"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Scotland","470","440","21660","21010"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Scotland","380","360","28680","27570"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Scotland","40","40","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Scotland","240","230","38180","37470"
"In post","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","AA/AO","Wales","70","70","22240","21130"
"In post","2021","Isle of Anglesey","EO","Wales","130","120","26910","27370"
"In post","2021","Isle of Anglesey","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Anglesey","SEO/HEO","Wales","50","50","[c]","[c]"
"In post","2021","Isle of Anglesey","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","AA/AO","South East (England)","570","520","24850","24040"
"In post","2021","Isle of Wight","EO","South East (England)","220","190","28300","27570"
"In post","2021","Isle of Wight","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Isle of Wight","SEO/HEO","South East (England)","80","80","38250","36710"
"In post","2021","Isle of Wight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","London","440","420","30330","31550"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","EO","London","270","260","32040","31060"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","London","70","70","44240","43240"
"In post","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","60","60","34350","34100"
"In post","2021","Kent Thames Gateway","AA/AO","South East (England)","970","920","27480","29120"
"In post","2021","Kent Thames Gateway","EO","South East (England)","400","380","30370","29290"
"In post","2021","Kent Thames Gateway","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
