"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Camden and City of London","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Counter Fraud","Inner London - West","1090","1050","37410","36160"
"In post","2021","Camden and City of London","Debt","Inner London - West","30","30","[c]","[c]"
"In post","2021","Camden and City of London","Digital, Data & Technology","Inner London - West","150","150","52020","54700"
"In post","2021","Camden and City of London","Finance","Inner London - West","50","50","46610","39980"
"In post","2021","Camden and City of London","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Legal","Inner London - West","70","70","55840","57170"
"In post","2021","Camden and City of London","No function","Inner London - West","1260","1210","30980","25740"
"In post","2021","Camden and City of London","Project Delivery","Inner London - West","120","120","45720","41760"
"In post","2021","Camden and City of London","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Security","Inner London - West","50","50","43210","41850"
"In post","2021","Camden and City of London","Unknown","Inner London - West","490","470","33930","31060"
"In post","2021","Cardiff and Vale of Glamorgan","Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Commercial","East Wales","30","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Communications","East Wales","800","770","28710","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Counter Fraud","East Wales","360","330","31020","31810"
"In post","2021","Cardiff and Vale of Glamorgan","Debt","East Wales","330","310","23100","20140"
"In post","2021","Cardiff and Vale of Glamorgan","Digital, Data & Technology","East Wales","390","380","37630","36530"
"In post","2021","Cardiff and Vale of Glamorgan","Finance","East Wales","90","80","33370","28570"
"In post","2021","Cardiff and Vale of Glamorgan","Human Resources","East Wales","190","180","37350","31730"
"In post","2021","Cardiff and Vale of Glamorgan","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Legal","East Wales","280","260","40560","38630"
"In post","2021","Cardiff and Vale of Glamorgan","No function","East Wales","4610","4240","28490","24800"
"In post","2021","Cardiff and Vale of Glamorgan","Project Delivery","East Wales","180","160","40420","36460"
"In post","2021","Cardiff and Vale of Glamorgan","Property","East Wales","160","150","32500","30000"
"In post","2021","Cardiff and Vale of Glamorgan","Security","East Wales","70","70","25170","21350"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","East Wales","4560","4290","37750","30820"
"In post","2021","Causeway Coast and Glens","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Security","Northern Ireland","60","60","20500","20310"
"In post","2021","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Digital, Data & Technology","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","No function","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","Project Delivery","Bedfordshire and Hertfordshire","80","80","34660","33630"
"In post","2021","Central Bedfordshire","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Security","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","220","210","30270","27570"
"In post","2021","Central Hampshire","Analysis","Hampshire and Isle of Wight","350","340","40800","37700"
"In post","2021","Central Hampshire","Commercial","Hampshire and Isle of Wight","210","200","37620","33630"
"In post","2021","Central Hampshire","Communications","Hampshire and Isle of Wight","80","70","31600","26930"
"In post","2021","Central Hampshire","Digital, Data & Technology","Hampshire and Isle of Wight","60","60","30130","27190"
"In post","2021","Central Hampshire","Finance","Hampshire and Isle of Wight","210","200","38110","33300"
"In post","2021","Central Hampshire","Human Resources","Hampshire and Isle of Wight","50","50","35260","33300"
"In post","2021","Central Hampshire","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","No function","Hampshire and Isle of Wight","1180","1140","37670","36410"
"In post","2021","Central Hampshire","Project Delivery","Hampshire and Isle of Wight","830","800","40170","40000"
"In post","2021","Central Hampshire","Property","Hampshire and Isle of Wight","170","160","38690","35000"
"In post","2021","Central Hampshire","Security","Hampshire and Isle of Wight","90","90","29600","26670"
"In post","2021","Central Hampshire","Unknown","Hampshire and Isle of Wight","950","900","29460","26670"
"In post","2021","Central Valleys","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","No function","West Wales and The Valleys","170","160","26610","26750"
"In post","2021","Central Valleys","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Unknown","West Wales and The Valleys","1490","1380","35320","28850"
"In post","2021","Cheshire East","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Grants Management","Cheshire","100","90","24740","24920"
"In post","2021","Cheshire East","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","No function","Cheshire","460","430","30800","27420"
"In post","2021","Cheshire East","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Unknown","Cheshire","150","140","27190","27570"
"In post","2021","Cheshire West and Chester","Digital, Data & Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","No function","Cheshire","130","120","26220","23840"
"In post","2021","Cheshire West and Chester","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Unknown","Cheshire","300","280","25350","27570"
"In post","2021","Chorley and West Lancashire","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Digital, Data & Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","No function","Lancashire","1180","1090","29470","27380"
"In post","2021","Chorley and West Lancashire","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Unknown","Lancashire","110","100","27710","27570"
"In post","2021","City of Edinburgh","Analysis","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","City of Edinburgh","Commercial","Eastern Scotland","60","50","35800","33650"
"In post","2021","City of Edinburgh","Communications","Eastern Scotland","150","140","33000","31810"
"In post","2021","City of Edinburgh","Counter Fraud","Eastern Scotland","230","220","31110","28130"
"In post","2021","City of Edinburgh","Debt","Eastern Scotland","610","580","21470","20140"
"In post","2021","City of Edinburgh","Digital, Data & Technology","Eastern Scotland","260","250","39260","35230"
"In post","2021","City of Edinburgh","Finance","Eastern Scotland","140","140","35960","33920"
"In post","2021","City of Edinburgh","Human Resources","Eastern Scotland","220","210","35390","33120"
"In post","2021","City of Edinburgh","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Legal","Eastern Scotland","900","850","34010","29350"
"In post","2021","City of Edinburgh","No function","Eastern Scotland","2780","2620","31090","30080"
"In post","2021","City of Edinburgh","Project Delivery","Eastern Scotland","240","220","43020","38630"
"In post","2021","City of Edinburgh","Property","Eastern Scotland","160","160","37030","35890"
"In post","2021","City of Edinburgh","Security","Eastern Scotland","40","30","[c]","[c]"
"In post","2021","City of Edinburgh","Unknown","Eastern Scotland","6980","6680","41840","37620"
"In post","2021","Clackmannanshire and Fife","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Legal","Eastern Scotland","90","80","30660","22820"
"In post","2021","Clackmannanshire and Fife","No function","Eastern Scotland","430","400","30490","33650"
"In post","2021","Clackmannanshire and Fife","Project Delivery","Eastern Scotland","130","120","36470","33810"
"In post","2021","Clackmannanshire and Fife","Property","Eastern Scotland","110","110","33960","33300"
"In post","2021","Clackmannanshire and Fife","Security","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Unknown","Eastern Scotland","510","460","26790","27570"
"In post","2021","Conwy and Denbighshire","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","No function","West Wales and The Valleys","100","90","28190","24800"
"In post","2021","Conwy and Denbighshire","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Unknown","West Wales and The Valleys","570","530","36430","34490"
"In post","2021","Cornwall and Isles of Scilly","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Legal","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","No function","Cornwall and Isles of Scilly","260","230","29180","26700"
