"Status","Year","Region_ITL2","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","White","130","130","34830","33000"
"New entrant CS","2022","East Anglia","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Unknown","170","150","26570","24800"
"New entrant CS","2022","East Anglia","Unknown","White","270","250","25840","23170"
"New entrant CS","2022","East Wales","AA/AO","Asian","50","40","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Unknown","270","260","21200","21250"
"New entrant CS","2022","East Wales","AA/AO","White","700","680","21240","21250"
"New entrant CS","2022","East Wales","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Unknown","120","110","25880","26130"
"New entrant CS","2022","East Wales","EO","White","330","330","25900","25860"
"New entrant CS","2022","East Wales","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","White","110","110","54450","51380"
"New entrant CS","2022","East Wales","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Asian","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Unknown","100","90","34320","33080"
"New entrant CS","2022","East Wales","SEO/HEO","White","460","450","34520","33080"
"New entrant CS","2022","East Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Unknown","70","70","26860","23630"
"New entrant CS","2022","East Wales","Unknown","White","110","100","26140","23170"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","100","100","21920","21680"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","White","220","220","22130","21680"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","White","50","50","26510","26350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","White","100","90","28970","26310"
"New entrant CS","2022","Eastern Scotland","AA/AO","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Unknown","600","580","21890","21640"
"New entrant CS","2022","Eastern Scotland","AA/AO","White","750","740","21850","21250"
"New entrant CS","2022","Eastern Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Unknown","250","230","27380","27230"
"New entrant CS","2022","Eastern Scotland","EO","White","470","460","27170","27230"
"New entrant CS","2022","Eastern Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Unknown","100","90","55990","50140"
"New entrant CS","2022","Eastern Scotland","G6/G7","White","140","130","56570","53480"
"New entrant CS","2022","Eastern Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Unknown","310","300","35600","33080"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","White","470","460","35930","33370"
"New entrant CS","2022","Eastern Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Unknown","100","100","23170","22490"
"New entrant CS","2022","Essex","AA/AO","White","130","130","23060","24250"
"New entrant CS","2022","Essex","EO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Essex","EO","White","90","80","29090","29290"
"New entrant CS","2022","Essex","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","White","40","40","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Unknown","110","100","26340","24800"
"New entrant CS","2022","Essex","Unknown","White","130","120","29980","24800"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","240","230","21120","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","White","470","460","21250","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Asian","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","210","210","22610","23670"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","White","510","500","24580","24860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","60","60","55950","53500"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","White","230","220","54070","52000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Asian","50","50","36290","35160"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Black","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","270","270","33430","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","White","840","820","34040","33000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","160","150","29090","26310"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","White","340","320","30770","27780"
"New entrant CS","2022","Greater Manchester","AA/AO","Asian","180","170","21040","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","Black","70","70","21230","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
