"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","16-19","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Tyneside","30","30","[c]","[c]"
"In post","2021","Unknown","16-19","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","16-19","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","16-19","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Aberdeen City and Aberdeenshire","90","90","28330","27570"
"In post","2021","Unknown","20-29","Angus and Dundee City","170","160","23490","21150"
"In post","2021","Unknown","20-29","Barking & Dagenham and Havering","70","70","30380","31060"
"In post","2021","Unknown","20-29","Barnet","80","80","31260","31060"
"In post","2021","Unknown","20-29","Barnsley, Doncaster and Rotherham","100","90","24280","21010"
"In post","2021","Unknown","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","200","190","29090","27570"
"In post","2021","Unknown","20-29","Bedford","30","30","[c]","[c]"
"In post","2021","Unknown","20-29","Belfast","60","60","22840","21430"
"In post","2021","Unknown","20-29","Berkshire","80","80","28240","29290"
"In post","2021","Unknown","20-29","Bexley and Greenwich","80","80","30310","31060"
"In post","2021","Unknown","20-29","Birmingham","240","230","26580","27570"
"In post","2021","Unknown","20-29","Blackburn with Darwen","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Blackpool","560","550","24390","21010"
"In post","2021","Unknown","20-29","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Bradford","130","130","24770","27570"
"In post","2021","Unknown","20-29","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Brent","60","60","30570","31060"
"In post","2021","Unknown","20-29","Bridgend and Neath Port Talbot","50","50","24170","21010"
"In post","2021","Unknown","20-29","Brighton and Hove","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Bristol, City of","110","110","25920","27570"
"In post","2021","Unknown","20-29","Bromley","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Buckinghamshire CC","50","50","[c]","[c]"
"In post","2021","Unknown","20-29","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Calderdale and Kirklees","70","70","26860","27570"
"In post","2021","Unknown","20-29","Cambridgeshire CC","100","90","27440","26670"
"In post","2021","Unknown","20-29","Camden and City of London","70","70","31750","31060"
"In post","2021","Unknown","20-29","Cardiff and Vale of Glamorgan","570","570","27110","27570"
"In post","2021","Unknown","20-29","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Central Hampshire","80","80","24810","21010"
"In post","2021","Unknown","20-29","Central Valleys","130","130","25830","25700"
"In post","2021","Unknown","20-29","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Cheshire West and Chester","60","60","23050","21010"
"In post","2021","Unknown","20-29","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","City of Edinburgh","1170","1160","29800","28170"
"In post","2021","Unknown","20-29","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Conwy and Denbighshire","40","30","[c]","[c]"
"In post","2021","Unknown","20-29","Cornwall and Isles of Scilly","100","100","23420","21010"
"In post","2021","Unknown","20-29","Coventry","90","90","27030","27570"
"In post","2021","Unknown","20-29","Croydon","580","570","34010","31110"
"In post","2021","Unknown","20-29","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Derby","70","60","24910","27570"
"In post","2021","Unknown","20-29","Devon CC","110","110","23160","21010"
"In post","2021","Unknown","20-29","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Dudley","70","70","24150","21010"
"In post","2021","Unknown","20-29","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Durham CC","200","180","22780","21430"
"In post","2021","Unknown","20-29","Ealing","70","70","30690","31060"
"In post","2021","Unknown","20-29","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","Unknown","20-29","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50","50","28040","27570"
"In post","2021","Unknown","20-29","East Kent","410","400","24290","24180"
"In post","2021","Unknown","20-29","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Merseyside","60","60","26470","27570"
"In post","2021","Unknown","20-29","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","East Sussex CC","170","160","23790","21010"
"In post","2021","Unknown","20-29","Enfield","60","60","30760","31060"
"In post","2021","Unknown","20-29","Essex Haven Gateway","60","60","25360","24890"
"In post","2021","Unknown","20-29","Essex Thames Gateway","90","90","26970","29290"
"In post","2021","Unknown","20-29","Falkirk","170","160","22570","21010"
"In post","2021","Unknown","20-29","Flintshire and Wrexham","50","50","22700","21010"
"In post","2021","Unknown","20-29","Glasgow City","850","830","26440","24910"
"In post","2021","Unknown","20-29","Gloucestershire","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Greater Manchester North East","110","110","26570","27570"
"In post","2021","Unknown","20-29","Greater Manchester North West","140","130","23490","21010"
"In post","2021","Unknown","20-29","Greater Manchester South East","120","120","23140","21010"
"In post","2021","Unknown","20-29","Greater Manchester South West","220","220","26750","24890"
"In post","2021","Unknown","20-29","Gwent Valleys","70","70","25420","27570"
"In post","2021","Unknown","20-29","Gwynedd","70","70","22360","21010"
"In post","2021","Unknown","20-29","Hackney and Newham","200","190","30320","31060"
"In post","2021","Unknown","20-29","Haringey and Islington","90","90","30180","31060"
"In post","2021","Unknown","20-29","Harrow and Hillingdon","260","250","28970","28670"
"In post","2021","Unknown","20-29","Hartlepool and Stockton-on-Tees","80","80","25010","27570"
"In post","2021","Unknown","20-29","Heart of Essex","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Hertfordshire","130","130","31050","29290"
"In post","2021","Unknown","20-29","Hounslow and Richmond upon Thames","230","230","29540","29250"
"In post","2021","Unknown","20-29","Inverclyde, East Renfrewshire and Renfrewshire","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Inverness and Nairn and Moray, Badenoch and Strathspey","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Kensington & Chelsea and Hammersmith & Fulham","50","50","30640","31060"
"In post","2021","Unknown","20-29","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Kingston upon Hull, City of","60","60","25290","27370"
"In post","2021","Unknown","20-29","Lambeth","110","110","31320","31060"
"In post","2021","Unknown","20-29","Lancaster and Wyre","80","80","24400","26670"
"In post","2021","Unknown","20-29","Leeds","550","540","27190","27570"
"In post","2021","Unknown","20-29","Leicester","140","130","24390","24290"
"In post","2021","Unknown","20-29","Leicestershire CC and Rutland","50","50","[c]","[c]"
"In post","2021","Unknown","20-29","Lewisham and Southwark","110","110","29370","31060"
"In post","2021","Unknown","20-29","Lincolnshire","80","80","26010","26880"
"In post","2021","Unknown","20-29","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Liverpool","920","870","23940","24890"
"In post","2021","Unknown","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Luton","50","50","25670","27570"
"In post","2021","Unknown","20-29","Manchester","360","360","28550","27570"
"In post","2021","Unknown","20-29","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Merton, Kingston upon Thames and Sutton","60","60","30520","31060"
"In post","2021","Unknown","20-29","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Mid Lancashire","120","120","22620","21010"
"In post","2021","Unknown","20-29","Milton Keynes","30","30","[c]","[c]"
"In post","2021","Unknown","20-29","Monmouthshire and Newport","90","90","25270","27570"
"In post","2021","Unknown","20-29","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","North and North East Lincolnshire","90","80","22810","21430"
"In post","2021","Unknown","20-29","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","North Hampshire","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","North Lanarkshire","30","30","[c]","[c]"
"In post","2021","Unknown","20-29","North Northamptonshire","50","50","23980","21010"
"In post","2021","Unknown","20-29","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","North Yorkshire CC","50","50","24320","25280"
"In post","2021","Unknown","20-29","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Nottingham","80","80","25030","27570"
"In post","2021","Unknown","20-29","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Overseas","50","50","[c]","[c]"
"In post","2021","Unknown","20-29","Oxfordshire","80","80","24300","24910"
"In post","2021","Unknown","20-29","Perth and Kinross and Stirling","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Peterborough","90","80","23280","21430"
"In post","2021","Unknown","20-29","Plymouth","60","60","27080","27570"
"In post","2021","Unknown","20-29","Portsmouth","130","120","26010","25240"
"In post","2021","Unknown","20-29","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Redbridge and Waltham Forest","150","150","29370","31060"
"In post","2021","Unknown","20-29","Sandwell","40","30","[c]","[c]"
"In post","2021","Unknown","20-29","Scottish Borders","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Sefton","350","330","24230","24440"
"In post","2021","Unknown","20-29","Sheffield","620","610","25670","24880"
"In post","2021","Unknown","20-29","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Solihull","120","120","24760","24890"
"In post","2021","Unknown","20-29","Somerset","60","50","24310","26470"
"In post","2021","Unknown","20-29","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","South Hampshire","50","50","27440","27570"
"In post","2021","Unknown","20-29","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","South Teesside","80","80","22870","21010"
"In post","2021","Unknown","20-29","South West Wales","100","90","24350","23830"
"In post","2021","Unknown","20-29","Southampton","50","50","[c]","[c]"
"In post","2021","Unknown","20-29","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Staffordshire CC","90","80","27610","27570"
"In post","2021","Unknown","20-29","Stoke-on-Trent","50","50","[c]","[c]"
"In post","2021","Unknown","20-29","Suffolk","120","120","24090","24570"
"In post","2021","Unknown","20-29","Sunderland","160","150","26100","27570"
"In post","2021","Unknown","20-29","Swansea","80","80","24670","25060"
"In post","2021","Unknown","20-29","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Telford and Wrekin","40","40","[c]","[c]"
"In post","2021","Unknown","20-29","Thurrock","60","60","22760","21430"
"In post","2021","Unknown","20-29","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Tower Hamlets","220","220","32500","31060"
"In post","2021","Unknown","20-29","Tyneside","720","710","24980","21010"
"In post","2021","Unknown","20-29","Unknown","510","500","28720","28680"
"In post","2021","Unknown","20-29","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Warrington","60","60","27150","27570"
"In post","2021","Unknown","20-29","Warwickshire","80","70","23510","21010"
"In post","2021","Unknown","20-29","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","West Essex","60","60","26060","25040"
"In post","2021","Unknown","20-29","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","West Surrey","70","70","29840","29290"
"In post","2021","Unknown","20-29","West Sussex (North East)","110","110","25660","25990"
"In post","2021","Unknown","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","Westminster","1890","1880","38420","36650"
"In post","2021","Unknown","20-29","Wiltshire","140","130","26730","26350"
"In post","2021","Unknown","20-29","Wirral","90","80","23880","21010"
"In post","2021","Unknown","20-29","Wolverhampton","50","50","23930","21010"
"In post","2021","Unknown","20-29","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","20-29","York","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Aberdeen City and Aberdeenshire","200","190","32230","29190"
"In post","2021","Unknown","30-39","Angus and Dundee City","330","310","25630","23340"
"In post","2021","Unknown","30-39","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Barking & Dagenham and Havering","80","70","31010","31060"
"In post","2021","Unknown","30-39","Barnet","70","60","36240","31060"
"In post","2021","Unknown","30-39","Barnsley, Doncaster and Rotherham","210","190","25020","27570"
"In post","2021","Unknown","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","280","270","32400","28230"
"In post","2021","Unknown","30-39","Bedford","50","40","[c]","[c]"
"In post","2021","Unknown","30-39","Belfast","130","110","23540","21430"
"In post","2021","Unknown","30-39","Berkshire","150","150","32170","29290"
"In post","2021","Unknown","30-39","Bexley and Greenwich","60","60","31200","31060"
"In post","2021","Unknown","30-39","Birmingham","410","380","27180","27570"
"In post","2021","Unknown","30-39","Blackburn with Darwen","90","80","25290","27570"
"In post","2021","Unknown","30-39","Blackpool","660","620","27400","27570"
"In post","2021","Unknown","30-39","Bournemouth and Poole","60","50","27900","27570"
"In post","2021","Unknown","30-39","Bradford","200","180","24980","27570"
"In post","2021","Unknown","30-39","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Brent","40","40","[c]","[c]"
"In post","2021","Unknown","30-39","Bridgend and Neath Port Talbot","90","80","25700","27570"
"In post","2021","Unknown","30-39","Brighton and Hove","40","30","[c]","[c]"
"In post","2021","Unknown","30-39","Bristol, City of","170","150","26140","27570"
"In post","2021","Unknown","30-39","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Buckinghamshire CC","80","80","29130","27570"
"In post","2021","Unknown","30-39","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","30-39","Calderdale and Kirklees","150","130","27230","27570"
"In post","2021","Unknown","30-39","Cambridgeshire CC","140","130","31920","33300"
"In post","2021","Unknown","30-39","Camden and City of London","120","120","35180","31060"
"In post","2021","Unknown","30-39","Cardiff and Vale of Glamorgan","1070","1010","36100","30830"
