"Status","Year","Region_ITL2","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Heterosexual / straight","Female","200","180","35460","30460"
"Leaver Dept.","2022","East Anglia","Heterosexual / straight","Male","110","110","40200","29140"
"Leaver Dept.","2022","East Anglia","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Heterosexual / straight","Female","170","160","33030","27900"
"Leaver Dept.","2022","East Wales","Heterosexual / straight","Male","130","130","35540","31420"
"Leaver Dept.","2022","East Wales","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","LGBO","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","East Wales","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Unknown","Female","110","110","32480","29540"
"Leaver Dept.","2022","East Wales","Unknown","Male","90","80","33910","29400"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Heterosexual / straight","Female","140","130","28520","27570"
"Leaver Dept.","2022","Eastern Scotland","Heterosexual / straight","Male","70","70","27890","27570"
"Leaver Dept.","2022","Eastern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Unknown","Female","130","120","32210","27570"
"Leaver Dept.","2022","Eastern Scotland","Unknown","Male","90","90","[c]","[c]"
"Leaver Dept.","2022","Essex","Heterosexual / straight","Female","60","50","35800","30460"
"Leaver Dept.","2022","Essex","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Essex","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Female","820","770","34360","29480"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Male","520","510","38120","34810"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","130","120","37510","35400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","100","90","41990","38990"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","130","120","40020","37210"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","120","120","47360","40580"
"Leaver Dept.","2022","Greater Manchester","Heterosexual / straight","Female","360","340","32020","27570"
"Leaver Dept.","2022","Greater Manchester","Heterosexual / straight","Male","240","240","34310","27570"
"Leaver Dept.","2022","Greater Manchester","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Undeclared","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Undeclared","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Unknown","Female","150","140","29600","27570"
"Leaver Dept.","2022","Greater Manchester","Unknown","Male","110","110","34850","29360"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Heterosexual / straight","Female","100","90","36910","29540"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Heterosexual / straight","Male","90","90","37170","31960"
"Leaver Dept.","2022","Hampshire and Isle of Wight","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Heterosexual / straight","Female","1060","990","43330","40060"
"Leaver Dept.","2022","Inner London - East","Heterosexual / straight","Male","500","470","46520","40070"
"Leaver Dept.","2022","Inner London - East","LGBO","Female","70","70","41910","40070"
"Leaver Dept.","2022","Inner London - East","LGBO","Male","80","70","44080","39070"
"Leaver Dept.","2022","Inner London - East","Undeclared","Female","170","150","44800","40070"
"Leaver Dept.","2022","Inner London - East","Undeclared","Male","90","80","50000","47130"
"Leaver Dept.","2022","Inner London - East","Unknown","Female","280","260","50760","43580"
"Leaver Dept.","2022","Inner London - East","Unknown","Male","200","200","50920","50420"
"Leaver Dept.","2022","Inner London - West","Heterosexual / straight","Female","1810","1670","45170","40560"
"Leaver Dept.","2022","Inner London - West","Heterosexual / straight","Male","1280","1220","47320","41750"
"Leaver Dept.","2022","Inner London - West","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","LGBO","Female","190","180","41240","36650"
"Leaver Dept.","2022","Inner London - West","LGBO","Male","230","210","43110","39960"
"Leaver Dept.","2022","Inner London - West","Undeclared","Female","510","200","45100","40510"
"Leaver Dept.","2022","Inner London - West","Undeclared","Male","430","170","44990","40620"
"Leaver Dept.","2022","Inner London - West","Unknown","Female","870","710","41050","34020"
"Leaver Dept.","2022","Inner London - West","Unknown","Male","740","610","43080","36650"
"Leaver Dept.","2022","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Heterosexual / straight","Female","80","80","37460","29290"
"Leaver Dept.","2022","Kent","Heterosexual / straight","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Kent","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Heterosexual / straight","Female","110","100","32850","31990"
"Leaver Dept.","2022","Lancashire","Heterosexual / straight","Male","60","60","34990","27570"
"Leaver Dept.","2022","Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Unknown","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Heterosexual / straight","Female","260","250","29770","27270"
"Leaver Dept.","2022","Merseyside","Heterosexual / straight","Male","180","180","30030","26370"
"Leaver Dept.","2022","Merseyside","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Unknown","Female","100","90","29500","27570"
"Leaver Dept.","2022","Merseyside","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Heterosexual / straight","Female","90","90","39750","36330"
"Leaver Dept.","2022","North Yorkshire","Heterosexual / straight","Male","70","70","38800","32330"
"Leaver Dept.","2022","North Yorkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Female","270","250","30170","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Male","150","140","33290","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","Female","160","150","33710","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Unknown","Male","130","130","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Heterosexual / straight","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Heterosexual / straight","Female","120","120","38110","32000"
"Leaver Dept.","2022","Outer London - South","Heterosexual / straight","Male","80","80","40510","35130"
"Leaver Dept.","2022","Outer London - South","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Heterosexual / straight","Female","590","540","36900","32330"
"Leaver Dept.","2022","Outer London - West and North West","Heterosexual / straight","Male","290","270","41540","33100"
"Leaver Dept.","2022","Outer London - West and North West","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","LGBO","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","Female","60","50","38460","32330"
"Leaver Dept.","2022","Outer London - West and North West","Undeclared","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Female","180","160","48250","40570"
"Leaver Dept.","2022","Outer London - West and North West","Unknown","Male","90","90","53400","45590"
"Leaver Dept.","2022","Overseas","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","LGBO","Female","[c]","[c]","[c]","[c]"
