"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","SCS","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","120","110","99730","91690"
"In post","2022","Declared non-disabled","SCS","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Birmingham","80","70","98550","90670"
"In post","2022","Declared non-disabled","SCS","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Bristol, City of","60","60","89590","80800"
"In post","2022","Declared non-disabled","SCS","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Cardiff and Vale of Glamorgan","170","170","87640","80940"
"In post","2022","Declared non-disabled","SCS","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","City of Edinburgh","160","160","90140","83230"
"In post","2022","Declared non-disabled","SCS","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Coventry","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Croydon","80","80","86140","82020"
"In post","2022","Declared non-disabled","SCS","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Glasgow City","60","60","86190","83230"
"In post","2022","Declared non-disabled","SCS","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Greater Manchester South West","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Hackney and Newham","60","60","85920","82340"
"In post","2022","Declared non-disabled","SCS","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Lambeth","60","50","100700","91970"
"In post","2022","Declared non-disabled","SCS","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Leeds","90","90","87100","78470"
"In post","2022","Declared non-disabled","SCS","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Liverpool","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Manchester","70","70","89460","84890"
"In post","2022","Declared non-disabled","SCS","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Monmouthshire and Newport","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Nottingham","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Overseas","210","210","86410","78680"
"In post","2022","Declared non-disabled","SCS","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Sheffield","70","60","80990","74530"
"In post","2022","Declared non-disabled","SCS","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Tower Hamlets","280","270","97520","95520"
"In post","2022","Declared non-disabled","SCS","Tyneside","70","70","86120","78300"
"In post","2022","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Westminster","2620","2530","88790","79770"
"In post","2022","Declared non-disabled","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SCS","York","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SEO/HEO","Aberdeen City and Aberdeenshire","420","400","48190","39660"
"In post","2022","Declared non-disabled","SEO/HEO","Angus and Dundee City","210","200","37040","34600"
"In post","2022","Declared non-disabled","SEO/HEO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SEO/HEO","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SEO/HEO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","SEO/HEO","Barking & Dagenham and Havering","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","SEO/HEO","Barnet","390","380","37840","38070"
"In post","2022","Declared non-disabled","SEO/HEO","Barnsley, Doncaster and Rotherham","260","250","37410","35570"
"In post","2022","Declared non-disabled","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","4830","4650","36160","35840"
"In post","2022","Declared non-disabled","SEO/HEO","Bedford","110","110","38070","37450"
