"Status","Year","Age","Region_ITL1","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","London","HM Revenue and Customs","1520","1510","39130","37610"
"In post","2022","20-29","London","HM Treasury","1000","990","38830","33210"
"In post","2022","20-29","London","Home Office","2120","2100","36650","35050"
"In post","2022","20-29","London","Ministry of Defence","750","750","38050","37000"
"In post","2022","20-29","London","Ministry of Justice","3030","3010","32280","30520"
"In post","2022","20-29","London","National Crime Agency","310","310","36370","36200"
"In post","2022","20-29","London","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"In post","2022","20-29","London","Office of Gas and Electricity Markets","210","210","32180","31030"
"In post","2022","20-29","London","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","The National Archives","90","90","26580","23810"
"In post","2022","20-29","London","UK Export Finance","110","110","36750","33180"
"In post","2022","20-29","London","UK Statistics Authority","160","160","36020","33710"
"In post","2022","20-29","London","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","London","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Attorney General's Departments","40","40","[c]","[c]"
"In post","2022","20-29","North East (England)","Cabinet Office","110","110","24840","24100"
"In post","2022","20-29","North East (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Education","130","130","30950","29360"
"In post","2022","20-29","North East (England)","Department for Environment, Food and Rural Affairs","160","160","25210","21300"
"In post","2022","20-29","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Department for Work and Pensions","1240","1220","26060","27570"
"In post","2022","20-29","North East (England)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","HM Land Registry","170","160","25150","22600"
"In post","2022","20-29","North East (England)","HM Revenue and Customs","1670","1630","26840","26590"
"In post","2022","20-29","North East (England)","HM Treasury","30","30","[c]","[c]"
"In post","2022","20-29","North East (England)","Home Office","190","180","24200","24880"
"In post","2022","20-29","North East (England)","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","Ministry of Justice","720","710","24620","23170"
"In post","2022","20-29","North East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North East (England)","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Attorney General's Departments","150","150","27590","25480"
"In post","2022","20-29","North West (England)","Cabinet Office","190","190","31740","29840"
"In post","2022","20-29","North West (England)","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Charity Commission","60","50","24330","24440"
"In post","2022","20-29","North West (England)","Department for Business, Energy and Industrial Strategy","130","130","31380","30360"
"In post","2022","20-29","North West (England)","Department for Digital, Culture, Media and Sport","50","40","[c]","[c]"
"In post","2022","20-29","North West (England)","Department for Education","320","310","32750","29360"
"In post","2022","20-29","North West (England)","Department for Environment, Food and Rural Affairs","250","250","24560","21300"
"In post","2022","20-29","North West (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Department for Levelling Up, Housing and Communities","50","50","[c]","[c]"
"In post","2022","20-29","North West (England)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Department for Work and Pensions","2240","2210","25930","27570"
"In post","2022","20-29","North West (England)","Department of Health and Social Care","120","110","24730","23390"
"In post","2022","20-29","North West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","HM Land Registry","150","150","25120","22600"
"In post","2022","20-29","North West (England)","HM Revenue and Customs","2660","2620","27540","26590"
"In post","2022","20-29","North West (England)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Home Office","1240","1220","25250","24880"
"In post","2022","20-29","North West (England)","Ministry of Defence","200","200","25820","26210"
"In post","2022","20-29","North West (England)","Ministry of Justice","1670","1640","24580","23970"
"In post","2022","20-29","North West (England)","National Crime Agency","220","220","32020","32770"
"In post","2022","20-29","North West (England)","Office for Standards in Education, Children's Services and Skills","50","50","[c]","[c]"
"In post","2022","20-29","North West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North West (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","HM Revenue and Customs","420","410","25320","21250"
"In post","2022","20-29","Northern Ireland","Home Office","70","70","24160","24880"
"In post","2022","20-29","Northern Ireland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Department for International Trade","30","30","[c]","[c]"
"In post","2022","20-29","Overseas","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Foreign, Commonwealth and Development Office","210","210","35130","33230"
"In post","2022","20-29","Overseas","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Ministry of Defence","50","50","35030","33780"
"In post","2022","20-29","Overseas","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Overseas","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Cabinet Office","90","90","32540","32000"
"In post","2022","20-29","Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Department for Work and Pensions","750","730","24200","21260"
"In post","2022","20-29","Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Foreign, Commonwealth and Development Office","100","100","32380","33930"
"In post","2022","20-29","Scotland","HM Revenue and Customs","1230","1190","25690","21250"
"In post","2022","20-29","Scotland","Home Office","190","180","24490","24880"
"In post","2022","20-29","Scotland","Ministry of Defence","440","440","25790","23600"
"In post","2022","20-29","Scotland","Ministry of Justice","90","80","24890","20970"
"In post","2022","20-29","Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Office of Gas and Electricity Markets","170","160","28230","25000"
"In post","2022","20-29","Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scotland","Scottish Government","4360","4280","28600","27230"
"In post","2022","20-29","Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Attorney General's Departments","130","130","27420","24590"
"In post","2022","20-29","South East (England)","Cabinet Office","40","40","[c]","[c]"
"In post","2022","20-29","South East (England)","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","20-29","South East (England)","Department for Environment, Food and Rural Affairs","250","250","28810","27960"
"In post","2022","20-29","South East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Department for Transport","170","170","28470","26840"
"In post","2022","20-29","South East (England)","Department for Work and Pensions","690","670","26570","27570"
"In post","2022","20-29","South East (England)","Department of Health and Social Care","60","50","29430","28590"
"In post","2022","20-29","South East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","Foreign, Commonwealth and Development Office","210","210","26500","25000"
"In post","2022","20-29","South East (England)","HM Revenue and Customs","180","180","27560","26700"
"In post","2022","20-29","South East (England)","Home Office","520","520","24200","24880"
"In post","2022","20-29","South East (England)","Ministry of Defence","1240","1240","29130","27680"
"In post","2022","20-29","South East (England)","Ministry of Justice","1910","1880","27250","28140"
"In post","2022","20-29","South East (England)","National Crime Agency","50","50","[c]","[c]"
"In post","2022","20-29","South East (England)","UK Statistics Authority","390","370","29800","30710"
"In post","2022","20-29","South East (England)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Attorney General's Departments","60","60","26790","25480"
"In post","2022","20-29","South West (England)","Cabinet Office","50","50","31530","29250"
"In post","2022","20-29","South West (England)","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Department for Business, Energy and Industrial Strategy","270","260","27780","26000"
