"Status","Year","Region_ITL3","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wakefield","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Walsall","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wandsworth","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warrington","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Warwickshire CC","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Cumbria","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department of Health and Social Care","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Essex","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Kent","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Lothian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Northamptonshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Surrey","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (North East)","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Sussex (South West)","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
