"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","East Wales","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Wales","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Eastern Scotland","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","40-49","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","90","90","38750","33250"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Greater Manchester","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Heterosexual / straight","60","50","31270","28650"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","Heterosexual / straight","80","70","45260","41020"
"Leaver CS","2021","40-49","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - East","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","Heterosexual / straight","190","170","56050","55000"
"Leaver CS","2021","40-49","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inner London - West","Unknown","150","140","56590","56340"
"Leaver CS","2021","40-49","Kent","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancashire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Yorkshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tees Valley and Durham","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Central Scotland","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands","Unknown","90","70","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Wales and The Valleys","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Yorkshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","Unknown","110","100","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","80","80","35230","30270"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","50-59","Devon","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2021","50-59","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","50-59","Dorset and Somerset","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","50-59","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Anglia","Heterosexual / straight","100","90","33340","27250"
"Leaver CS","2021","50-59","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Anglia","Unknown","140","130","[c]","[c]"
"Leaver CS","2021","50-59","East Wales","Heterosexual / straight","90","80","36760","29930"
"Leaver CS","2021","50-59","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Wales","Unknown","220","190","[c]","[c]"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","140","120","[c]","[c]"
"Leaver CS","2021","50-59","Eastern Scotland","Heterosexual / straight","90","80","35750","33640"
"Leaver CS","2021","50-59","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Eastern Scotland","Unknown","150","130","41700","35110"
"Leaver CS","2021","50-59","Essex","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","50-59","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","180","170","41790","39070"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","50-59","Greater Manchester","Heterosexual / straight","90","80","34360","26120"
"Leaver CS","2021","50-59","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Greater Manchester","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","Heterosexual / straight","100","90","31400","29550"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inner London - East","Heterosexual / straight","90","90","49140","40560"
"Leaver CS","2021","50-59","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inner London - East","Unknown","80","70","[c]","[c]"
"Leaver CS","2021","50-59","Inner London - West","Heterosexual / straight","210","190","55120","50370"
"Leaver CS","2021","50-59","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inner London - West","Undeclared","50","40","[c]","[c]"
