"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Asian","Department for Education","270","260","44280","40780"
"In post","2021","London","Asian","Department for Environment, Food and Rural Affairs","190","180","39280","33510"
"In post","2021","London","Asian","Department for International Trade","190","190","42550","38540"
"In post","2021","London","Asian","Department for Transport","300","300","43780","37660"
"In post","2021","London","Asian","Department for Work and Pensions","2450","2230","31100","31060"
"In post","2021","London","Asian","Department of Health and Social Care","780","740","42790","34980"
"In post","2021","London","Asian","Food Standards Agency","40","40","[c]","[c]"
"In post","2021","London","Asian","Foreign, Commonwealth and Development Office","320","310","42620","37100"
"In post","2021","London","Asian","HM Land Registry","40","40","[c]","[c]"
"In post","2021","London","Asian","HM Revenue and Customs","1330","1250","37700","36160"
"In post","2021","London","Asian","HM Treasury","260","260","45090","40360"
"In post","2021","London","Asian","Home Office","3110","2900","33820","29080"
"In post","2021","London","Asian","Ministry of Defence","350","340","34630","30750"
"In post","2021","London","Asian","Ministry of Housing, Communities and Local Government","170","170","42790","38950"
"In post","2021","London","Asian","Ministry of Justice","1560","1480","32520","28720"
"In post","2021","London","Asian","National Crime Agency","130","130","38540","37750"
"In post","2021","London","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Office for Standards in Education","40","40","[c]","[c]"
"In post","2021","London","Asian","Office of Gas and Electricity Markets","90","90","46400","41000"
"In post","2021","London","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","The National Archives","50","40","[c]","[c]"
"In post","2021","London","Asian","UK Export Finance","60","60","49250","42240"
"In post","2021","London","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Attorney General's Departments","440","420","40550","32160"
"In post","2021","London","Black","Cabinet Office","240","230","42400","35600"
"In post","2021","London","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Competition and Markets Authority","40","40","[c]","[c]"
"In post","2021","London","Black","Department for Business, Energy and Industrial Strategy","310","310","40730","38190"
"In post","2021","London","Black","Department for Digital, Culture, Media and Sport","90","90","41080","34020"
"In post","2021","London","Black","Department for Education","180","180","41980","40230"
"In post","2021","London","Black","Department for Environment, Food and Rural Affairs","150","150","35880","32560"
"In post","2021","London","Black","Department for International Trade","120","120","38300","33830"
"In post","2021","London","Black","Department for Transport","180","180","38980","35430"
"In post","2021","London","Black","Department for Work and Pensions","2210","2100","30870","31060"
"In post","2021","London","Black","Department of Health and Social Care","480","450","39320","33100"
"In post","2021","London","Black","Food Standards Agency","30","30","[c]","[c]"
"In post","2021","London","Black","Foreign, Commonwealth and Development Office","170","170","37440","35140"
"In post","2021","London","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","HM Revenue and Customs","780","760","35980","36160"
"In post","2021","London","Black","HM Treasury","100","100","38080","32960"
"In post","2021","London","Black","Home Office","1550","1460","33890","29370"
"In post","2021","London","Black","Ministry of Defence","220","210","33040","29720"
"In post","2021","London","Black","Ministry of Housing, Communities and Local Government","140","140","41710","38230"
"In post","2021","London","Black","Ministry of Justice","2280","2220","31310","29100"
"In post","2021","London","Black","National Crime Agency","80","80","36300","36200"
"In post","2021","London","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"In post","2021","London","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","UK Export Finance","30","30","[c]","[c]"
"In post","2021","London","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Black","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Attorney General's Departments","40","30","[c]","[c]"
"In post","2021","London","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2021","London","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Department for Work and Pensions","40","30","[c]","[c]"
"In post","2021","London","Chinese","Department of Health and Social Care","50","50","50510","46000"
"In post","2021","London","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","HM Revenue and Customs","60","50","45050","36280"
"In post","2021","London","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Home Office","80","80","37410","35050"
"In post","2021","London","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Ministry of Justice","60","60","36550","33190"
"In post","2021","London","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","Attorney General's Departments","170","160","49120","51250"
"In post","2021","London","Mixed","Cabinet Office","170","160","47490","40600"
"In post","2021","London","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","Competition and Markets Authority","40","30","[c]","[c]"
"In post","2021","London","Mixed","Department for Business, Energy and Industrial Strategy","210","200","46440","42310"
"In post","2021","London","Mixed","Department for Digital, Culture, Media and Sport","90","80","45610","42020"
"In post","2021","London","Mixed","Department for Education","100","100","45650","41640"
"In post","2021","London","Mixed","Department for Environment, Food and Rural Affairs","80","80","42220","35300"
"In post","2021","London","Mixed","Department for International Trade","90","90","45200","42710"
"In post","2021","London","Mixed","Department for Transport","110","100","41080","35430"
"In post","2021","London","Mixed","Department for Work and Pensions","420","400","32220","31060"
"In post","2021","London","Mixed","Department of Health and Social Care","220","210","41960","40070"
"In post","2021","London","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","Foreign, Commonwealth and Development Office","170","170","45390","38630"
"In post","2021","London","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","HM Revenue and Customs","200","200","43730","38050"
"In post","2021","London","Mixed","HM Treasury","100","100","46790","45650"
"In post","2021","London","Mixed","Home Office","400","370","38540","35070"
"In post","2021","London","Mixed","Ministry of Defence","80","80","38270","34640"
"In post","2021","London","Mixed","Ministry of Housing, Communities and Local Government","60","60","43220","39600"
"In post","2021","London","Mixed","Ministry of Justice","530","520","34700","31590"
"In post","2021","London","Mixed","National Crime Agency","40","40","[c]","[c]"
"In post","2021","London","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
