"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","100","100","31270","28410"
"Leaver CS","2021","Powys","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Health and Safety Executive","40","40","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","HM Revenue and Customs (excl. agencies)","120","90","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Home Office (incl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Department for Education (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Department for Work and Pensions (excl. agencies)","90","70","29340","26120"
"Leaver CS","2021","Sheffield","South Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","HM Revenue and Customs (excl. agencies)","170","130","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Home Office (incl. agencies)","80","60","25840","21430"
"Leaver CS","2021","Sheffield","South Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","UK Hydrographic Office","50","50","35220","33290"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","60","60","32390","32550"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","United Kingdom Statistics Authority","160","110","24090","19520"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","HM Revenue and Customs (excl. agencies)","100","80","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Maritime and Coastguard Agency","40","40","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","HM Revenue and Customs (excl. agencies)","60","50","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","HM Prison and Probation Service","170","160","[c]","[c]"
