"Status","Year","Region_ITL3","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Monmouthshire and Newport","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","UK Statistics Authority","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Department for Work and Pensions","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department of Health and Social Care","Declared non-disabled","100","90","38840","33310"
"Leaver Dept.","2022","Nottingham","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Department of Health and Social Care","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Nottingham","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","HM Revenue and Customs","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Nottingham","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Ministry of Justice","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Home Office","Unknown","[c]","[c]","[c]","[c]"
