"Status","Year","Function_of_post","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","SEO/HEO","20-29","10050","9990","33540","32790"
"In post","2021","No function","SEO/HEO","30-39","10820","10500","35920","35080"
"In post","2021","No function","SEO/HEO","40-49","9770","9370","37840","36960"
"In post","2021","No function","SEO/HEO","50-59","11570","11110","38510","37650"
"In post","2021","No function","SEO/HEO","60-64","2390","1960","38590","36710"
"In post","2021","No function","SEO/HEO","65+","660","470","38760","36570"
"In post","2021","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","20-29","2120","2070","25280","22920"
"In post","2021","No function","Unknown","30-39","2850","2620","29150","30210"
"In post","2021","No function","Unknown","40-49","2960","2710","32010","32690"
"In post","2021","No function","Unknown","50-59","2810","2630","31490","30210"
"In post","2021","No function","Unknown","60-64","960","820","30690","28200"
"In post","2021","No function","Unknown","65+","310","240","30630","28200"
"In post","2021","Project Delivery","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","AA/AO","20-29","140","140","21590","21080"
"In post","2021","Project Delivery","AA/AO","30-39","70","60","21330","21050"
"In post","2021","Project Delivery","AA/AO","40-49","100","80","21760","21440"
"In post","2021","Project Delivery","AA/AO","50-59","200","190","22000","21490"
"In post","2021","Project Delivery","AA/AO","60-64","60","50","22010","21490"
"In post","2021","Project Delivery","AA/AO","65+","30","20","[c]","[c]"
"In post","2021","Project Delivery","EO","16-19","100","100","18390","17780"
"In post","2021","Project Delivery","EO","20-29","1370","1350","23890","25310"
"In post","2021","Project Delivery","EO","30-39","750","710","24780","25560"
"In post","2021","Project Delivery","EO","40-49","730","690","25580","26350"
"In post","2021","Project Delivery","EO","50-59","1150","1100","25840","26670"
"In post","2021","Project Delivery","EO","60-64","390","350","25520","26410"
"In post","2021","Project Delivery","EO","65+","110","90","25720","26000"
"In post","2021","Project Delivery","G6/G7","20-29","290","280","52800","53380"
"In post","2021","Project Delivery","G6/G7","30-39","1800","1760","55590","54540"
"In post","2021","Project Delivery","G6/G7","40-49","2350","2290","57610","56240"
"In post","2021","Project Delivery","G6/G7","50-59","2480","2450","58490","56730"
"In post","2021","Project Delivery","G6/G7","60-64","380","340","59670","58170"
"In post","2021","Project Delivery","G6/G7","65+","80","70","61480","59790"
"In post","2021","Project Delivery","SCS","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SCS","30-39","90","80","81730","76980"
"In post","2021","Project Delivery","SCS","40-49","260","250","88490","81000"
"In post","2021","Project Delivery","SCS","50-59","300","290","95020","86660"
"In post","2021","Project Delivery","SCS","60-64","50","50","[c]","[c]"
"In post","2021","Project Delivery","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO/HEO","20-29","2120","2110","33480","33000"
"In post","2021","Project Delivery","SEO/HEO","30-39","3270","3180","35920","36160"
"In post","2021","Project Delivery","SEO/HEO","40-49","3040","2940","36830","37530"
"In post","2021","Project Delivery","SEO/HEO","50-59","4020","3920","37330","37860"
"In post","2021","Project Delivery","SEO/HEO","60-64","1010","910","37940","38250"
"In post","2021","Project Delivery","SEO/HEO","65+","280","230","38000","37640"
"In post","2021","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","20-29","290","290","29410","28630"
"In post","2021","Project Delivery","Unknown","30-39","330","320","40860","39910"
"In post","2021","Project Delivery","Unknown","40-49","280","270","47900","45490"
"In post","2021","Project Delivery","Unknown","50-59","320","320","50640","47170"
"In post","2021","Project Delivery","Unknown","60-64","90","80","45970","43630"
"In post","2021","Project Delivery","Unknown","65+","40","40","[c]","[c]"
"In post","2021","Property","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA/AO","20-29","330","320","21470","21050"
"In post","2021","Property","AA/AO","30-39","340","310","22240","21100"
"In post","2021","Property","AA/AO","40-49","430","400","21840","21100"
"In post","2021","Property","AA/AO","50-59","760","720","21430","21100"
"In post","2021","Property","AA/AO","60-64","330","300","21150","20920"
"In post","2021","Property","AA/AO","65+","150","130","20380","19320"
"In post","2021","Property","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Property","EO","20-29","300","290","26160","25860"
"In post","2021","Property","EO","30-39","330","310","26930","26220"
"In post","2021","Property","EO","40-49","410","390","27580","26670"
"In post","2021","Property","EO","50-59","640","620","27980","26670"
"In post","2021","Property","EO","60-64","190","170","28250","27460"
"In post","2021","Property","EO","65+","70","60","27820","26780"
"In post","2021","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6/G7","30-39","190","190","55320","54540"
"In post","2021","Property","G6/G7","40-49","320","320","56590","54990"
"In post","2021","Property","G6/G7","50-59","590","580","58330","56360"
"In post","2021","Property","G6/G7","60-64","120","110","59680","57480"
"In post","2021","Property","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS","50-59","50","50","93510","82150"
"In post","2021","Property","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Property","SEO/HEO","20-29","290","290","34210","33300"
"In post","2021","Property","SEO/HEO","30-39","660","650","36300","35900"
"In post","2021","Property","SEO/HEO","40-49","850","830","36790","36150"
"In post","2021","Property","SEO/HEO","50-59","1290","1250","38240","37380"
"In post","2021","Property","SEO/HEO","60-64","410","360","38520","37450"
"In post","2021","Property","SEO/HEO","65+","130","110","39100","37510"
"In post","2021","Property","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA/AO","20-29","870","860","24620","24610"
"In post","2021","Security","AA/AO","30-39","970","960","28580","26610"
"In post","2021","Security","AA/AO","40-49","1040","1030","28430","22650"
"In post","2021","Security","AA/AO","50-59","1920","1900","26890","20920"
"In post","2021","Security","AA/AO","60-64","550","500","24090","20060"
"In post","2021","Security","AA/AO","65+","150","130","22770","20310"
"In post","2021","Security","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Security","EO","20-29","160","160","26900","26670"
"In post","2021","Security","EO","30-39","210","210","33510","29980"
"In post","2021","Security","EO","40-49","230","230","33700","30550"
"In post","2021","Security","EO","50-59","440","430","34640","32270"
"In post","2021","Security","EO","60-64","100","90","28190","26670"
"In post","2021","Security","EO","65+","40","30","[c]","[c]"
"In post","2021","Security","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6/G7","30-39","80","80","59140","57240"
"In post","2021","Security","G6/G7","40-49","110","110","60320","58060"
"In post","2021","Security","G6/G7","50-59","130","130","60810","57400"
"In post","2021","Security","G6/G7","60-64","30","30","[c]","[c]"
"In post","2021","Security","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Security","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Security","SEO/HEO","20-29","190","190","35400","34550"
"In post","2021","Security","SEO/HEO","30-39","320","310","37780","36670"
"In post","2021","Security","SEO/HEO","40-49","330","320","38820","36480"
"In post","2021","Security","SEO/HEO","50-59","610","600","41850","38160"
"In post","2021","Security","SEO/HEO","60-64","120","100","39340","34700"
"In post","2021","Security","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","16-19","310","300","21260","21010"
"In post","2021","Unknown","AA/AO","20-29","6850","6620","21620","21010"
"In post","2021","Unknown","AA/AO","30-39","7670","6760","21470","21010"
"In post","2021","Unknown","AA/AO","40-49","10120","8780","21370","21010"
"In post","2021","Unknown","AA/AO","50-59","16010","14240","21300","21010"
"In post","2021","Unknown","AA/AO","60-64","5940","4920","21350","21010"
"In post","2021","Unknown","AA/AO","65+","2160","1700","21560","21010"
"In post","2021","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","EO","16-19","60","60","27910","27570"
"In post","2021","Unknown","EO","20-29","9300","9180","27810","27570"
"In post","2021","Unknown","EO","30-39","13480","12640","27640","27570"
"In post","2021","Unknown","EO","40-49","16640","15310","27820","27570"
"In post","2021","Unknown","EO","50-59","22720","20780","28030","27570"
"In post","2021","Unknown","EO","60-64","6160","4810","28160","27570"
"In post","2021","Unknown","EO","65+","1710","1230","28410","27570"
"In post","2021","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","G6/G7","20-29","460","460","56400","57430"
"In post","2021","Unknown","G6/G7","30-39","2750","2670","59120","57460"
"In post","2021","Unknown","G6/G7","40-49","3950","3790","61050","60740"
"In post","2021","Unknown","G6/G7","50-59","4030","3920","61640","60830"
"In post","2021","Unknown","G6/G7","60-64","690","610","63130","61010"
"In post","2021","Unknown","G6/G7","65+","160","130","66790","63180"
"In post","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SCS","30-39","150","140","80830","77050"
"In post","2021","Unknown","SCS","40-49","550","530","87880","81760"
"In post","2021","Unknown","SCS","50-59","520","510","93040","84710"
"In post","2021","Unknown","SCS","60-64","100","90","99220","86890"
"In post","2021","Unknown","SCS","65+","30","30","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","20-29","3390","3370","35790","35070"
"In post","2021","Unknown","SEO/HEO","30-39","6930","6700","36770","35310"
"In post","2021","Unknown","SEO/HEO","40-49","8520","8190","37210","36300"
"In post","2021","Unknown","SEO/HEO","50-59","10230","9910","37190","35530"
"In post","2021","Unknown","SEO/HEO","60-64","2090","1760","37710","36370"
"In post","2021","Unknown","SEO/HEO","65+","550","430","38020","36460"
"In post","2021","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","16-19","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","20-29","410","410","29070","28980"
"In post","2021","Unknown","Unknown","30-39","540","540","37740","34460"
"In post","2021","Unknown","Unknown","40-49","560","550","39620","35380"
"In post","2021","Unknown","Unknown","50-59","700","700","42140","37310"
"In post","2021","Unknown","Unknown","60-64","170","170","39450","35380"
"In post","2021","Unknown","Unknown","65+","50","40","[c]","[c]"
"In post","2022","Analysis","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","AA/AO","20-29","170","160","21840","21260"
"In post","2022","Analysis","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","AA/AO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","AA/AO","50-59","30","30","[c]","[c]"
"In post","2022","Analysis","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","EO","20-29","410","400","27050","27270"
"In post","2022","Analysis","EO","30-39","140","130","26500","25750"
"In post","2022","Analysis","EO","40-49","120","110","26160","25350"
"In post","2022","Analysis","EO","50-59","130","120","27240","26700"
"In post","2022","Analysis","EO","60-64","40","30","[c]","[c]"
"In post","2022","Analysis","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","G6/G7","20-29","420","420","55010","54090"
"In post","2022","Analysis","G6/G7","30-39","1020","970","57770","55210"
"In post","2022","Analysis","G6/G7","40-49","810","760","60790","58980"
"In post","2022","Analysis","G6/G7","50-59","470","450","61440","59630"
"In post","2022","Analysis","G6/G7","60-64","80","70","60960","55630"
"In post","2022","Analysis","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","SCS","30-39","40","40","[c]","[c]"
"In post","2022","Analysis","SCS","40-49","70","70","84380","79990"
"In post","2022","Analysis","SCS","50-59","60","60","98120","83940"
"In post","2022","Analysis","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","SCS","65+","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","SEO/HEO","20-29","2020","2010","34990","34000"
"In post","2022","Analysis","SEO/HEO","30-39","1140","1100","36980","37570"
"In post","2022","Analysis","SEO/HEO","40-49","650","610","37800","38070"
"In post","2022","Analysis","SEO/HEO","50-59","400","380","37680","37930"
"In post","2022","Analysis","SEO/HEO","60-64","100","90","37630","37850"
"In post","2022","Analysis","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","AA/AO","20-29","70","70","21880","21640"
"In post","2022","Commercial","AA/AO","30-39","40","40","[c]","[c]"
"In post","2022","Commercial","AA/AO","40-49","60","50","22820","21840"
"In post","2022","Commercial","AA/AO","50-59","80","70","23380","22330"
"In post","2022","Commercial","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","EO","20-29","290","280","26260","26350"
"In post","2022","Commercial","EO","30-39","150","140","26410","26350"
"In post","2022","Commercial","EO","40-49","120","110","26890","26350"
"In post","2022","Commercial","EO","50-59","150","150","27350","26670"
"In post","2022","Commercial","EO","60-64","40","40","[c]","[c]"
"In post","2022","Commercial","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","G6/G7","20-29","160","160","57560","54700"
"In post","2022","Commercial","G6/G7","30-39","530","520","60350","60570"
"In post","2022","Commercial","G6/G7","40-49","760","750","61990","61420"
"In post","2022","Commercial","G6/G7","50-59","670","660","62840","61360"
"In post","2022","Commercial","G6/G7","60-64","110","100","61970","58930"
