"Status","Year","Responsibility_level","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","30-39","Cornwall and Isles of Scilly","120","100","21060","21010"
"In post","2021","AA/AO","30-39","Coventry","50","40","[c]","[c]"
"In post","2021","AA/AO","30-39","Croydon","240","210","24450","25060"
"In post","2021","AA/AO","30-39","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Derby","90","80","22540","21010"
"In post","2021","AA/AO","30-39","Devon CC","360","320","22410","21030"
"In post","2021","AA/AO","30-39","Dorset CC","210","200","24110","22850"
"In post","2021","AA/AO","30-39","Dudley","90","80","20830","21010"
"In post","2021","AA/AO","30-39","Dumfries and Galloway","40","40","[c]","[c]"
"In post","2021","AA/AO","30-39","Durham CC","690","630","22960","21430"
"In post","2021","AA/AO","30-39","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","East Ayrshire and North Ayrshire mainland","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","East Cumbria","50","50","21520","21050"
"In post","2021","AA/AO","30-39","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","290","270","27190","24610"
"In post","2021","AA/AO","30-39","East Kent","150","140","22680","21430"
"In post","2021","AA/AO","30-39","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","East Merseyside","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","East Riding of Yorkshire","220","200","25040","24920"
"In post","2021","AA/AO","30-39","East Surrey","130","130","32190","33590"
"In post","2021","AA/AO","30-39","East Sussex CC","170","150","23500","21010"
"In post","2021","AA/AO","30-39","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Essex Haven Gateway","50","50","[c]","[c]"
"In post","2021","AA/AO","30-39","Essex Thames Gateway","50","40","[c]","[c]"
"In post","2021","AA/AO","30-39","Falkirk","200","170","21810","21010"
"In post","2021","AA/AO","30-39","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Flintshire and Wrexham","230","220","23130","22850"
"In post","2021","AA/AO","30-39","Glasgow City","740","670","21120","21010"
"In post","2021","AA/AO","30-39","Gloucestershire","70","60","23220","21130"
"In post","2021","AA/AO","30-39","Greater Manchester North East","50","50","[c]","[c]"
"In post","2021","AA/AO","30-39","Greater Manchester North West","170","160","22500","21010"
"In post","2021","AA/AO","30-39","Greater Manchester South East","110","100","21120","21010"
"In post","2021","AA/AO","30-39","Greater Manchester South West","300","270","20380","20140"
"In post","2021","AA/AO","30-39","Gwent Valleys","80","70","20740","21010"
"In post","2021","AA/AO","30-39","Gwynedd","80","70","21030","21010"
"In post","2021","AA/AO","30-39","Hackney and Newham","60","50","23850","25060"
"In post","2021","AA/AO","30-39","Haringey and Islington","150","140","28670","28040"
"In post","2021","AA/AO","30-39","Harrow and Hillingdon","100","100","25440","25630"
"In post","2021","AA/AO","30-39","Hartlepool and Stockton-on-Tees","160","150","23060","22850"
"In post","2021","AA/AO","30-39","Heart of Essex","80","80","26680","28380"
"In post","2021","AA/AO","30-39","Herefordshire, County of","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Hertfordshire","130","120","26740","26420"
"In post","2021","AA/AO","30-39","Hounslow and Richmond upon Thames","190","180","28890","30720"
"In post","2021","AA/AO","30-39","Inverclyde, East Renfrewshire and Renfrewshire","50","50","22170","21010"
"In post","2021","AA/AO","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","60","60","22140","21050"
"In post","2021","AA/AO","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Isle of Wight","100","100","24540","25300"
"In post","2021","AA/AO","30-39","Kensington & Chelsea and Hammersmith & Fulham","120","110","31430","33260"
"In post","2021","AA/AO","30-39","Kent Thames Gateway","250","240","28370","30400"
"In post","2021","AA/AO","30-39","Kingston upon Hull, City of","150","130","23410","22350"
"In post","2021","AA/AO","30-39","Lambeth","100","90","29180","30220"
"In post","2021","AA/AO","30-39","Lancaster and Wyre","90","90","22480","21010"
"In post","2021","AA/AO","30-39","Leeds","530","490","22130","21010"
"In post","2021","AA/AO","30-39","Leicester","230","200","21460","21010"
"In post","2021","AA/AO","30-39","Leicestershire CC and Rutland","230","210","23500","22850"
"In post","2021","AA/AO","30-39","Lewisham and Southwark","40","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Lincolnshire","220","210","23340","21710"
"In post","2021","AA/AO","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Liverpool","750","680","21490","21430"
"In post","2021","AA/AO","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Luton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Manchester","360","330","21490","20880"
"In post","2021","AA/AO","30-39","Medway","130","120","26520","28400"
"In post","2021","AA/AO","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Mid Kent","50","50","25140","25380"
"In post","2021","AA/AO","30-39","Mid Lancashire","490","430","21250","21010"
"In post","2021","AA/AO","30-39","Milton Keynes","180","170","26680","25060"
"In post","2021","AA/AO","30-39","Monmouthshire and Newport","220","200","21070","21010"
"In post","2021","AA/AO","30-39","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","North and North East Lincolnshire","60","50","21010","21010"
"In post","2021","AA/AO","30-39","North and West Norfolk","100","90","24820","23240"
"In post","2021","AA/AO","30-39","North Hampshire","40","30","[c]","[c]"
"In post","2021","AA/AO","30-39","North Lanarkshire","240","210","20990","20140"
"In post","2021","AA/AO","30-39","North Northamptonshire","50","40","[c]","[c]"
"In post","2021","AA/AO","30-39","North Nottinghamshire","90","80","24560","25380"
"In post","2021","AA/AO","30-39","North Yorkshire CC","100","100","25670","21090"
"In post","2021","AA/AO","30-39","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Norwich and East Norfolk","130","120","22410","21550"
"In post","2021","AA/AO","30-39","Nottingham","400","370","21270","20140"
"In post","2021","AA/AO","30-39","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Oxfordshire","210","190","24780","21590"
"In post","2021","AA/AO","30-39","Perth and Kinross and Stirling","110","100","23310","22820"
"In post","2021","AA/AO","30-39","Peterborough","120","100","21320","21430"
"In post","2021","AA/AO","30-39","Plymouth","190","170","22350","21010"
"In post","2021","AA/AO","30-39","Portsmouth","200","180","24270","20920"
"In post","2021","AA/AO","30-39","Powys","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Redbridge and Waltham Forest","40","40","[c]","[c]"
"In post","2021","AA/AO","30-39","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Scottish Borders","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Sefton","390","340","20430","20140"
"In post","2021","AA/AO","30-39","Sheffield","350","310","21230","21430"
"In post","2021","AA/AO","30-39","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Shropshire CC","90","80","24010","23240"
"In post","2021","AA/AO","30-39","Solihull","60","50","21080","21430"
"In post","2021","AA/AO","30-39","Somerset","60","50","20850","20920"
"In post","2021","AA/AO","30-39","South and West Derbyshire","80","70","24360","23240"
"In post","2021","AA/AO","30-39","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","South Hampshire","100","80","20920","19560"
"In post","2021","AA/AO","30-39","South Lanarkshire","270","240","20350","20140"
"In post","2021","AA/AO","30-39","South Nottinghamshire","60","60","24610","23970"
"In post","2021","AA/AO","30-39","South Teesside","80","70","20490","21010"
"In post","2021","AA/AO","30-39","South West Wales","100","90","21920","21050"
"In post","2021","AA/AO","30-39","Southampton","40","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Southend-on-Sea","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Staffordshire CC","370","350","24100","23970"
"In post","2021","AA/AO","30-39","Stoke-on-Trent","80","70","19420","18880"
"In post","2021","AA/AO","30-39","Suffolk","280","260","24270","21430"
"In post","2021","AA/AO","30-39","Sunderland","350","290","20520","20140"
"In post","2021","AA/AO","30-39","Swansea","1370","1180","21110","21590"
"In post","2021","AA/AO","30-39","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Telford and Wrekin","80","70","22370","22350"
"In post","2021","AA/AO","30-39","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","Tower Hamlets","60","50","23490","23490"
"In post","2021","AA/AO","30-39","Tyneside","1150","1010","20600","20880"
"In post","2021","AA/AO","30-39","Unknown","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Wakefield","160","150","25070","24920"
"In post","2021","AA/AO","30-39","Walsall","50","40","[c]","[c]"
"In post","2021","AA/AO","30-39","Wandsworth","130","130","31220","33260"
"In post","2021","AA/AO","30-39","Warrington","140","130","23520","22850"
"In post","2021","AA/AO","30-39","Warwickshire","70","60","20890","21010"
"In post","2021","AA/AO","30-39","West Cumbria","110","90","22320","21050"
"In post","2021","AA/AO","30-39","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","West Northamptonshire","120","110","22280","21710"
"In post","2021","AA/AO","30-39","West Surrey","140","130","26250","24370"
"In post","2021","AA/AO","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","30-39","West Sussex (South West)","30","30","[c]","[c]"
"In post","2021","AA/AO","30-39","Westminster","280","260","24460","23520"
"In post","2021","AA/AO","30-39","Wiltshire","200","190","23000","20920"
"In post","2021","AA/AO","30-39","Wirral","150","130","21390","21010"
"In post","2021","AA/AO","30-39","Wolverhampton","50","40","20410","21010"
"In post","2021","AA/AO","30-39","Worcestershire","230","220","23590","23240"
"In post","2021","AA/AO","30-39","York","70","60","21670","21050"
"In post","2021","AA/AO","40-49","Aberdeen City and Aberdeenshire","90","90","26440","22920"
"In post","2021","AA/AO","40-49","Angus and Dundee City","260","240","21220","21010"
"In post","2021","AA/AO","40-49","Antrim and Newtownabbey","30","30","[c]","[c]"
"In post","2021","AA/AO","40-49","Ards and North Down","50","50","[c]","[c]"
"In post","2021","AA/AO","40-49","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Barnet","40","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Barnsley, Doncaster and Rotherham","290","260","22680","21010"
"In post","2021","AA/AO","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","130","120","24100","21430"
"In post","2021","AA/AO","40-49","Bedford","40","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Belfast","230","210","20930","21430"
"In post","2021","AA/AO","40-49","Berkshire","210","190","28440","24180"
"In post","2021","AA/AO","40-49","Bexley and Greenwich","150","150","28560","28720"
"In post","2021","AA/AO","40-49","Birmingham","660","580","21310","20650"
"In post","2021","AA/AO","40-49","Blackburn with Darwen","50","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Blackpool","380","330","20830","21010"
"In post","2021","AA/AO","40-49","Bournemouth and Poole","30","30","[c]","[c]"
"In post","2021","AA/AO","40-49","Bradford","280","220","20560","20180"
"In post","2021","AA/AO","40-49","Breckland and South Norfolk","50","50","25480","24440"
"In post","2021","AA/AO","40-49","Brent","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Bridgend and Neath Port Talbot","60","50","20510","21010"
"In post","2021","AA/AO","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Bristol, City of","240","210","21470","21010"
"In post","2021","AA/AO","40-49","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Buckinghamshire CC","90","90","25880","23130"
"In post","2021","AA/AO","40-49","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Calderdale and Kirklees","50","40","20410","21010"
"In post","2021","AA/AO","40-49","Cambridgeshire CC","210","190","26040","26580"
"In post","2021","AA/AO","40-49","Camden and City of London","140","130","24000","23500"
"In post","2021","AA/AO","40-49","Cardiff and Vale of Glamorgan","510","450","21360","21010"
"In post","2021","AA/AO","40-49","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Central Hampshire","150","140","22880","20920"
"In post","2021","AA/AO","40-49","Central Valleys","80","70","21430","21010"
"In post","2021","AA/AO","40-49","Cheshire East","50","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Chorley and West Lancashire","130","130","26530","26300"
"In post","2021","AA/AO","40-49","City of Edinburgh","520","490","22410","22220"
"In post","2021","AA/AO","40-49","Clackmannanshire and Fife","90","80","22470","21010"
"In post","2021","AA/AO","40-49","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Cornwall and Isles of Scilly","140","130","21120","21010"
"In post","2021","AA/AO","40-49","Coventry","60","50","21160","21010"
"In post","2021","AA/AO","40-49","Croydon","320","280","24690","25630"
"In post","2021","AA/AO","40-49","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Derby","110","100","21380","21010"
"In post","2021","AA/AO","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Devon CC","390","350","22290","21010"
"In post","2021","AA/AO","40-49","Dorset CC","170","160","24080","22350"
"In post","2021","AA/AO","40-49","Dudley","140","110","20790","21010"
"In post","2021","AA/AO","40-49","Dumfries and Galloway","40","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Durham CC","670","600","23220","21430"
"In post","2021","AA/AO","40-49","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","East Ayrshire and North Ayrshire mainland","80","70","21690","21010"
"In post","2021","AA/AO","40-49","East Cumbria","90","80","21530","21050"
"In post","2021","AA/AO","40-49","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","230","220","28300","24450"
"In post","2021","AA/AO","40-49","East Kent","180","150","22870","22980"
"In post","2021","AA/AO","40-49","East Lancashire","40","30","[c]","[c]"
"In post","2021","AA/AO","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","East Merseyside","70","60","20550","20180"
"In post","2021","AA/AO","40-49","East Riding of Yorkshire","170","160","25830","24920"
"In post","2021","AA/AO","40-49","East Surrey","90","90","30650","33590"
"In post","2021","AA/AO","40-49","East Sussex CC","170","150","22230","21010"
"In post","2021","AA/AO","40-49","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Essex Haven Gateway","70","70","26150","22110"
"In post","2021","AA/AO","40-49","Essex Thames Gateway","70","60","23360","24180"
"In post","2021","AA/AO","40-49","Falkirk","210","170","21390","21010"
"In post","2021","AA/AO","40-49","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","40-49","Flintshire and Wrexham","170","160","22330","21010"
"In post","2021","AA/AO","40-49","Glasgow City","770","690","21090","21010"
"In post","2021","AA/AO","40-49","Gloucestershire","80","80","24200","21050"
"In post","2021","AA/AO","40-49","Greater Manchester North East","60","50","23300","21010"
"In post","2021","AA/AO","40-49","Greater Manchester North West","250","220","21320","21010"
"In post","2021","AA/AO","40-49","Greater Manchester South East","140","130","20990","21010"
"In post","2021","AA/AO","40-49","Greater Manchester South West","310","270","20550","20140"
"In post","2021","AA/AO","40-49","Gwent Valleys","70","50","20860","21010"
"In post","2021","AA/AO","40-49","Gwynedd","90","80","21210","21010"
"In post","2021","AA/AO","40-49","Hackney and Newham","180","150","24020","25060"
"In post","2021","AA/AO","40-49","Haringey and Islington","140","130","28340","25450"
"In post","2021","AA/AO","40-49","Harrow and Hillingdon","120","110","25140","25630"
"In post","2021","AA/AO","40-49","Hartlepool and Stockton-on-Tees","160","150","23740","21550"
"In post","2021","AA/AO","40-49","Heart of Essex","110","100","25390","24850"
"In post","2021","AA/AO","40-49","Herefordshire, County of","50","40","[c]","[c]"
"In post","2021","AA/AO","40-49","Hertfordshire","120","110","25270","24470"
"In post","2021","AA/AO","40-49","Hounslow and Richmond upon Thames","180","160","26980","25110"
"In post","2021","AA/AO","40-49","Inverclyde, East Renfrewshire and Renfrewshire","50","40","21600","21010"
"In post","2021","AA/AO","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","90","80","21440","20920"
