"Status","Year","Region_ITL1","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","London","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Cabinet Office (excl. agencies)","80","80","44830","37300"
"Leaver Dept.","2022","London","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","50","50","45440","36260"
"Leaver Dept.","2022","London","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Transport (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Department for Work and Pensions (excl. agencies)","140","140","32100","31060"
"Leaver Dept.","2022","London","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","HM Courts and Tribunals Service","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Asian","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Home Office","110","110","36790","35070"
"Leaver Dept.","2022","London","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Public Health England","510","470","42470","33950"
"Leaver Dept.","2022","London","Asian","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Cabinet Office (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2022","London","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Department for Work and Pensions (excl. agencies)","90","90","32560","31060"
"Leaver Dept.","2022","London","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Home Office","60","60","37780","35070"
"Leaver Dept.","2022","London","Black","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Public Health England","310","300","38590","32330"
"Leaver Dept.","2022","London","Black","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
