"Status","Year","Region_ITL3","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bridgend and Neath Port Talbot","Other","EO","40","40","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Counter Fraud","EO","40","30","[c]","[c]"
"In post","2022","Brighton and Hove","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Legal","G6/G7","50","40","[c]","[c]"
"In post","2022","Brighton and Hove","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Operational Delivery","AA/AO","130","110","21440","21260"
"In post","2022","Brighton and Hove","Operational Delivery","EO","220","200","27610","27570"
"In post","2022","Brighton and Hove","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Operational Delivery","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Brighton and Hove","Operational Delivery","Unknown","140","120","30570","28200"
"In post","2022","Brighton and Hove","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Brighton and Hove","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Commercial","SEO/HEO","60","50","36630","36780"
"In post","2022","Bristol, City of","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Communications","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Communications","SEO/HEO","50","50","35480","35910"
"In post","2022","Bristol, City of","Corporate Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Digital, Data and Technology","EO","60","60","26050","26580"
"In post","2022","Bristol, City of","Digital, Data and Technology","G6/G7","150","150","53480","49860"
"In post","2022","Bristol, City of","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Digital, Data and Technology","SEO/HEO","180","170","36140","36420"
"In post","2022","Bristol, City of","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Finance","G6/G7","50","50","[c]","[c]"
"In post","2022","Bristol, City of","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Finance","SEO/HEO","70","70","34910","36500"
"In post","2022","Bristol, City of","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Human Resources","G6/G7","50","40","[c]","[c]"
"In post","2022","Bristol, City of","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Human Resources","SEO/HEO","90","90","35890","36520"
"In post","2022","Bristol, City of","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","International Trade","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Knowledge and Information Management","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Legal","EO","70","70","27110","26820"
"In post","2022","Bristol, City of","Legal","G6/G7","110","100","54810","55210"
"In post","2022","Bristol, City of","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Legal","SEO/HEO","100","100","36130","33370"
"In post","2022","Bristol, City of","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Medicine","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Operational Delivery","AA/AO","1160","1060","22030","21270"
"In post","2022","Bristol, City of","Operational Delivery","EO","840","770","27180","27570"
"In post","2022","Bristol, City of","Operational Delivery","G6/G7","140","130","56410","54000"
"In post","2022","Bristol, City of","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Operational Delivery","SEO/HEO","490","470","35620","33370"
"In post","2022","Bristol, City of","Operational Delivery","Unknown","260","240","28460","26740"
"In post","2022","Bristol, City of","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Other","AA/AO","80","70","21270","21260"
"In post","2022","Bristol, City of","Other","EO","70","60","26430","26050"
"In post","2022","Bristol, City of","Other","G6/G7","30","30","[c]","[c]"
"In post","2022","Bristol, City of","Other","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Other","SEO/HEO","50","50","35610","32780"
"In post","2022","Bristol, City of","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning Inspectors","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Policy","EO","40","40","[c]","[c]"
"In post","2022","Bristol, City of","Policy","G6/G7","250","230","51980","49360"
"In post","2022","Bristol, City of","Policy","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Policy","SEO/HEO","430","410","34240","35900"
"In post","2022","Bristol, City of","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Project Delivery","G6/G7","40","30","[c]","[c]"
"In post","2022","Bristol, City of","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Project Delivery","SEO/HEO","50","40","[c]","[c]"
"In post","2022","Bristol, City of","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Property","EO","40","30","[c]","[c]"
"In post","2022","Bristol, City of","Property","G6/G7","40","40","[c]","[c]"
"In post","2022","Bristol, City of","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Property","SEO/HEO","70","70","36990","35670"
"In post","2022","Bristol, City of","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Science and Engineering","G6/G7","40","30","[c]","[c]"
"In post","2022","Bristol, City of","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Science and Engineering","SEO/HEO","110","100","36660","36330"
"In post","2022","Bristol, City of","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Statistics","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Statistics","SEO/HEO","50","50","35640","32010"
"In post","2022","Bristol, City of","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Tax","EO","70","60","27730","26820"
"In post","2022","Bristol, City of","Tax","G6/G7","180","170","58900","55210"
"In post","2022","Bristol, City of","Tax","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Tax","SEO/HEO","310","300","35790","33370"
"In post","2022","Bristol, City of","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","EO","60","50","26530","26590"
"In post","2022","Bristol, City of","Unknown","G6/G7","90","80","56700","55210"
"In post","2022","Bristol, City of","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Unknown","SEO/HEO","140","140","33740","33370"
"In post","2022","Bristol, City of","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bristol, City of","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Operational Delivery","AA/AO","110","90","23810","23720"
"In post","2022","Bromley","Operational Delivery","EO","170","160","30970","31060"
"In post","2022","Bromley","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Operational Delivery","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Bromley","Operational Delivery","Unknown","130","120","33090","30240"
"In post","2022","Bromley","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Property","G6/G7","[c]","[c]","[c]","[c]"
