"Status","Year","Organisation","Region_ITL3","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South Teesside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","South West Wales","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Southampton","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Southend-on-Sea","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Staffordshire CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Staffordshire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Stoke-on-Trent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Suffolk CC","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Suffolk CC","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Suffolk CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Sunderland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Swansea","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Swansea","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Swansea","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Swansea","No function","30","30","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Swindon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Telford and Wrekin","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Thurrock","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Tyneside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Tyneside","No function","50","50","23350","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Tyneside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Tyneside","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wakefield","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Warwickshire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Cumbria","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Northamptonshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Surrey","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Sussex (North East)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","West Sussex (South West)","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wiltshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wirral","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Wolverhampton","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Worcestershire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Worcestershire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Bristol, City of","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Bristol, City of","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Cambridgeshire CC","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Coventry","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Croydon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Darlington","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Darlington","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Leeds","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Manchester","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Nottingham","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Nottingham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Sheffield","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Tyneside","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Tyneside","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Westminster","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","Glasgow City","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Education Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Cardiff and Vale of Glamorgan","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Cardiff and Vale of Glamorgan","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Central Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Conwy and Denbighshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Gwent Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Monmouthshire and Newport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","South West Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Swansea","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Antrim and Newtownabbey","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Ards and North Down","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Armagh City, Banbridge and Craigavon","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Barking & Dagenham and Havering","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Barnet","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Belfast","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Berkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Berkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Birmingham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bradford","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Breckland and South Norfolk","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Brent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bridgend and Neath Port Talbot","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bristol, City of","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Bromley","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Buckinghamshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cambridgeshire CC","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cambridgeshire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cambridgeshire CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Causeway Coast and Glens","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Hampshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Hampshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Central Valleys","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Cheshire East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Coventry","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Devon CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Dorset","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Dudley","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Durham","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Durham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Derbyshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Kent","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Riding of Yorkshire","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Surrey","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","East Sussex CC","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Enfield","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Essex Thames Gateway","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Fermanagh and Omagh","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Flintshire and Wrexham","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Gloucestershire CC","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North East","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North East","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester North West","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South East","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South West","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Greater Manchester South West","No function","[c]","[c]","[c]","[c]"
