"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","No function","Hackney and Newham","1660","1570","37300","31880"
"In post","2022","Heterosexual / straight","No function","Haringey and Islington","950","910","32400","31060"
"In post","2022","Heterosexual / straight","No function","Harrow and Hillingdon","440","410","32870","31060"
"In post","2022","Heterosexual / straight","No function","Hartlepool and Stockton-on-Tees","1100","1020","27830","27570"
"In post","2022","Heterosexual / straight","No function","Heart of Essex","650","620","31080","29290"
"In post","2022","Heterosexual / straight","No function","Herefordshire, County of","90","90","33010","27570"
"In post","2022","Heterosexual / straight","No function","Hertfordshire CC","1350","1280","33650","29290"
"In post","2022","Heterosexual / straight","No function","Hounslow and Richmond upon Thames","1050","1000","33250","31460"
"In post","2022","Heterosexual / straight","No function","Inverclyde, East Renfrewshire, and Renfrewshire","470","420","30130","27570"
"In post","2022","Heterosexual / straight","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","270","250","28800","27570"
"In post","2022","Heterosexual / straight","No function","Isle of Anglesey","70","70","29550","27570"
"In post","2022","Heterosexual / straight","No function","Isle of Wight","530","500","28100","26610"
"In post","2022","Heterosexual / straight","No function","Kensington & Chelsea and Hammersmith & Fulham","580","560","32810","31060"
"In post","2022","Heterosexual / straight","No function","Kent Thames Gateway","1060","1010","30320","30610"
"In post","2022","Heterosexual / straight","No function","Kingston upon Hull, City of","1160","1040","27560","27130"
"In post","2022","Heterosexual / straight","No function","Lambeth","1950","1880","42010","37740"
"In post","2022","Heterosexual / straight","No function","Lancaster and Wyre","400","370","27650","27380"
"In post","2022","Heterosexual / straight","No function","Leeds","4050","3800","32460","27570"
"In post","2022","Heterosexual / straight","No function","Leicester","1500","1370","26570","25120"
"In post","2022","Heterosexual / straight","No function","Leicestershire CC and Rutland","1060","990","29870","27380"
"In post","2022","Heterosexual / straight","No function","Lewisham and Southwark","740","710","33870","31060"
"In post","2022","Heterosexual / straight","No function","Lincolnshire CC","1250","1170","28840","27570"
"In post","2022","Heterosexual / straight","No function","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Liverpool","3400","3150","28900","26820"
"In post","2022","Heterosexual / straight","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50","50","28260","27570"
"In post","2022","Heterosexual / straight","No function","Luton","280","260","27060","27570"
"In post","2022","Heterosexual / straight","No function","Manchester","3380","3200","31830","27570"
"In post","2022","Heterosexual / straight","No function","Medway","910","870","31380","29290"
"In post","2022","Heterosexual / straight","No function","Merton, Kingston upon Thames and Sutton","430","410","33220","31060"
"In post","2022","Heterosexual / straight","No function","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Mid Kent","600","560","30370","29290"
"In post","2022","Heterosexual / straight","No function","Mid Lancashire","2850","2550","27390","24800"
"In post","2022","Heterosexual / straight","No function","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Milton Keynes","870","820","29330","27570"
"In post","2022","Heterosexual / straight","No function","Monmouthshire and Newport","1930","1790","32090","27570"
"In post","2022","Heterosexual / straight","No function","Na h-Eileanan Siar","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","North and North East Lincolnshire","420","360","26720","27570"
"In post","2022","Heterosexual / straight","No function","North and West Norfolk","400","360","28500","27570"
"In post","2022","Heterosexual / straight","No function","North Hampshire","320","290","35670","27570"
"In post","2022","Heterosexual / straight","No function","North Lanarkshire","680","600","26860","26820"
"In post","2022","Heterosexual / straight","No function","North Northamptonshire","200","180","28940","27570"
"In post","2022","Heterosexual / straight","No function","North Nottinghamshire","700","650","29970","27570"
"In post","2022","Heterosexual / straight","No function","North Yorkshire CC","420","390","33670","27570"
"In post","2022","Heterosexual / straight","No function","Northumberland","240","210","30790","27570"
"In post","2022","Heterosexual / straight","No function","Norwich and East Norfolk","1040","960","27430","26900"
"In post","2022","Heterosexual / straight","No function","Nottingham","3330","3090","31380","27570"
"In post","2022","Heterosexual / straight","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Overseas","1270","1270","53210","53470"
"In post","2022","Heterosexual / straight","No function","Oxfordshire CC","960","890","32510","29260"
"In post","2022","Heterosexual / straight","No function","Perth and Kinross, and Stirling","330","310","31680","29550"
"In post","2022","Heterosexual / straight","No function","Peterborough","520","470","30130","27570"
"In post","2022","Heterosexual / straight","No function","Plymouth","720","650","29800","27570"
"In post","2022","Heterosexual / straight","No function","Portsmouth","670","580","28280","26820"
"In post","2022","Heterosexual / straight","No function","Powys","110","100","30260","27570"
"In post","2022","Heterosexual / straight","No function","Redbridge and Waltham Forest","510","480","31600","31060"
"In post","2022","Heterosexual / straight","No function","Sandwell","300","280","28080","27570"
"In post","2022","Heterosexual / straight","No function","Scottish Borders","70","70","27070","27570"
"In post","2022","Heterosexual / straight","No function","Sefton","1680","1560","32340","27570"
"In post","2022","Heterosexual / straight","No function","Sheffield","1760","1600","34120","29730"
"In post","2022","Heterosexual / straight","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","No function","Shropshire","440","420","30160","27570"
"In post","2022","Heterosexual / straight","No function","Solihull","150","140","28310","27570"
"In post","2022","Heterosexual / straight","No function","Somerset CC","800","740","31120","27570"
"In post","2022","Heterosexual / straight","No function","South and West Derbyshire","680","630","33790","27570"
"In post","2022","Heterosexual / straight","No function","South Ayrshire","110","110","27380","27570"
"In post","2022","Heterosexual / straight","No function","South Hampshire","1500","1170","26620","23430"
"In post","2022","Heterosexual / straight","No function","South Lanarkshire","1150","1000","27820","26820"
"In post","2022","Heterosexual / straight","No function","South Nottinghamshire","490","460","32710","28640"
"In post","2022","Heterosexual / straight","No function","South Teesside","630","560","26180","25120"
"In post","2022","Heterosexual / straight","No function","South West Wales","560","520","27470","26840"
"In post","2022","Heterosexual / straight","No function","Southampton","570","530","34170","27570"
"In post","2022","Heterosexual / straight","No function","Southend-on-Sea","330","290","29660","29290"
"In post","2022","Heterosexual / straight","No function","Staffordshire CC","2210","2080","29710","27570"
"In post","2022","Heterosexual / straight","No function","Stoke-on-Trent","800","720","25050","21490"
"In post","2022","Heterosexual / straight","No function","Suffolk CC","1620","1500","30060","27570"
"In post","2022","Heterosexual / straight","No function","Sunderland","2290","1940","26150","23170"
"In post","2022","Heterosexual / straight","No function","Swansea","4110","3640","24720","21840"
"In post","2022","Heterosexual / straight","No function","Swindon","220","210","28170","27570"
"In post","2022","Heterosexual / straight","No function","Telford and Wrekin","590","530","28450","27570"
"In post","2022","Heterosexual / straight","No function","Thurrock","80","70","30340","29290"
"In post","2022","Heterosexual / straight","No function","Torbay","210","180","27200","26810"
"In post","2022","Heterosexual / straight","No function","Tower Hamlets","1220","1170","42920","36040"
"In post","2022","Heterosexual / straight","No function","Tyneside","5840","5260","27520","23810"
"In post","2022","Heterosexual / straight","No function","Unknown","430","400","31800","29180"
"In post","2022","Heterosexual / straight","No function","Wakefield","1100","1020","30960","27570"
"In post","2022","Heterosexual / straight","No function","Walsall","420","370","26250","26120"
"In post","2022","Heterosexual / straight","No function","Wandsworth","540","520","33790","33550"
"In post","2022","Heterosexual / straight","No function","Warrington","1620","1550","32820","31610"
"In post","2022","Heterosexual / straight","No function","Warwickshire CC","470","430","30770","27570"
"In post","2022","Heterosexual / straight","No function","West Cumbria","310","280","28650","27570"
"In post","2022","Heterosexual / straight","No function","West Essex","170","150","35750","29290"
"In post","2022","Heterosexual / straight","No function","West Kent","100","90","35490","29290"
"In post","2022","Heterosexual / straight","No function","West Lothian","150","130","28180","27570"
"In post","2022","Heterosexual / straight","No function","West Northamptonshire","710","660","27300","25210"
"In post","2022","Heterosexual / straight","No function","West Surrey","1150","1070","32220","29290"
"In post","2022","Heterosexual / straight","No function","West Sussex (North East)","270","250","32750","27570"
"In post","2022","Heterosexual / straight","No function","West Sussex (South West)","430","390","28090","27570"
"In post","2022","Heterosexual / straight","No function","Westminster","17730","17290","48370","43850"
"In post","2022","Heterosexual / straight","No function","Wiltshire","1290","1230","35060","30020"
"In post","2022","Heterosexual / straight","No function","Wirral","1220","1070","26700","27130"
"In post","2022","Heterosexual / straight","No function","Wolverhampton","670","600","27210","27570"
"In post","2022","Heterosexual / straight","No function","Worcestershire CC","1370","1290","29180","26810"
"In post","2022","Heterosexual / straight","No function","York","870","820","34720","31030"
"In post","2022","Heterosexual / straight","Project Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","6630","6410","39360","37400"
"In post","2022","Heterosexual / straight","Project Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Belfast","50","50","42030","40180"
"In post","2022","Heterosexual / straight","Project Delivery","Berkshire","70","60","45570","40580"
"In post","2022","Heterosexual / straight","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Birmingham","240","230","41780","40000"
"In post","2022","Heterosexual / straight","Project Delivery","Blackpool","210","180","33300","31990"
"In post","2022","Heterosexual / straight","Project Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Bradford","30","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Bristol, City of","110","110","40640","35980"
"In post","2022","Heterosexual / straight","Project Delivery","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Buckinghamshire","70","70","39850","35300"
"In post","2022","Heterosexual / straight","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Cambridgeshire CC","110","110","41250","40000"
"In post","2022","Heterosexual / straight","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Cardiff and Vale of Glamorgan","170","160","46650","40520"
"In post","2022","Heterosexual / straight","Project Delivery","Central Bedfordshire","50","50","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Central Hampshire","380","370","44060","40580"
"In post","2022","Heterosexual / straight","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Project Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
