"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Estyn","Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Policy","40","40","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Economics","50","50","37810","36130"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Finance","40","40","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Human Resources","50","50","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Intelligence Analysis","40","40","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","130","130","28600","25680"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Policy","640","640","36110","35700"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Project Delivery","50","50","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Property","50","50","26770","26560"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Security","50","40","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Digital, Data and Technology","120","120","30400","30180"
"In post","2022","20-29","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Operational Delivery","910","890","24920","22600"
"In post","2022","20-29","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Project Delivery","40","40","[c]","[c]"
"In post","2022","20-29","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Communications","30","30","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Digital, Data and Technology","390","390","34660","33370"
"In post","2022","20-29","HM Revenue and Customs","Economics","90","90","40360","37930"
"In post","2022","20-29","HM Revenue and Customs","Finance","120","110","29910","26820"
"In post","2022","20-29","HM Revenue and Customs","Human Resources","80","80","34600","33080"
"In post","2022","20-29","HM Revenue and Customs","Intelligence Analysis","60","60","33960","33080"
"In post","2022","20-29","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Legal","500","490","30680","30750"
"In post","2022","20-29","HM Revenue and Customs","Operational Delivery","4110","4010","25070","21250"
"In post","2022","20-29","HM Revenue and Customs","Operational Research","50","50","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Policy","80","80","42710","37930"
"In post","2022","20-29","HM Revenue and Customs","Project Delivery","220","220","37210","37610"
"In post","2022","20-29","HM Revenue and Customs","Property","410","400","30730","29000"
"In post","2022","20-29","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Social Research","40","40","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs","Statistics","130","130","37620","37610"
"In post","2022","20-29","HM Revenue and Customs","Tax","4190","4110","28790","26590"
"In post","2022","20-29","HM Revenue and Customs","Unknown","1600","1580","31390","26820"
"In post","2022","20-29","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Economics","140","140","36010","32320"
"In post","2022","20-29","HM Treasury","Finance","30","30","[c]","[c]"
"In post","2022","20-29","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Operational Delivery","50","50","29070","26770"
"In post","2022","20-29","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Other","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Policy","730","730","39830","33570"
"In post","2022","20-29","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Communications","40","40","[c]","[c]"
"In post","2022","20-29","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Digital, Data and Technology","260","250","38460","37450"
"In post","2022","20-29","Home Office","Economics","110","110","41270","35050"
"In post","2022","20-29","Home Office","Finance","30","30","[c]","[c]"
"In post","2022","20-29","Home Office","Human Resources","70","70","37020","35050"
"In post","2022","20-29","Home Office","Intelligence Analysis","100","100","27070","24890"
"In post","2022","20-29","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Operational Delivery","3570","3490","25030","24880"
"In post","2022","20-29","Home Office","Operational Research","40","40","[c]","[c]"
"In post","2022","20-29","Home Office","Other","250","250","31230","28650"
"In post","2022","20-29","Home Office","Policy","620","610","42070","41950"
"In post","2022","20-29","Home Office","Project Delivery","220","220","35820","35050"
"In post","2022","20-29","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Security","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Home Office","Social Research","70","70","38550","33650"
"In post","2022","20-29","Home Office","Statistics","90","90","30960","30100"
"In post","2022","20-29","Ministry of Defence","Commercial","420","420","29310","27200"
"In post","2022","20-29","Ministry of Defence","Communications","80","80","33380","33000"
"In post","2022","20-29","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Digital, Data and Technology","330","320","29880","27000"
"In post","2022","20-29","Ministry of Defence","Finance","500","500","30510","28350"
"In post","2022","20-29","Ministry of Defence","Geography","110","110","25530","26740"
"In post","2022","20-29","Ministry of Defence","Human Resources","240","240","27470","24280"
"In post","2022","20-29","Ministry of Defence","Intelligence Analysis","230","220","32420","29250"
"In post","2022","20-29","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Knowledge and Information Management","100","100","27470","26670"
"In post","2022","20-29","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence","Medicine","90","90","31660","31530"
"In post","2022","20-29","Ministry of Defence","Operational Delivery","110","110","25620","23490"
"In post","2022","20-29","Ministry of Defence","Operational Research","120","120","32210","29230"
"In post","2022","20-29","Ministry of Defence","Other","1360","1350","25190","22170"
"In post","2022","20-29","Ministry of Defence","Policy","260","260","39770","37680"
"In post","2022","20-29","Ministry of Defence","Project Delivery","840","840","32120","31600"
"In post","2022","20-29","Ministry of Defence","Property","160","150","26690","26350"
"In post","2022","20-29","Ministry of Defence","Science and Engineering","1800","1790","29160","28900"
"In post","2022","20-29","Ministry of Defence","Security","810","810","26350","25540"
"In post","2022","20-29","Ministry of Defence","Statistics","110","110","35930","36000"
"In post","2022","20-29","Ministry of Justice","Commercial","60","60","34750","33710"
"In post","2022","20-29","Ministry of Justice","Communications","50","50","35370","34260"
"In post","2022","20-29","Ministry of Justice","Digital, Data and Technology","160","160","37670","34550"
"In post","2022","20-29","Ministry of Justice","Economics","40","40","[c]","[c]"
