"Status","Year","Region_ITL2","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Midlands","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Unknown","Undeclared","200","170","30350","27570"
"In post","2022","West Midlands","Unknown","Unknown","2610","2480","29790","26820"
"In post","2022","West Midlands","Unknown","White","1060","930","32220","27570"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Asian","130","120","28600","26130"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Black","50","50","[c]","[c]"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Mixed","100","90","27910","26760"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Undeclared","110","100","27210","25110"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","Unknown","120","110","30600","23590"
"In post","2022","West Wales and The Valleys","Heterosexual / straight","White","11120","10210","29950","27130"
"In post","2022","West Wales and The Valleys","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","LGBO","White","530","510","28590","26780"
"In post","2022","West Wales and The Valleys","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Undeclared","400","380","32630","27570"
"In post","2022","West Wales and The Valleys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","White","1850","1560","27190","21840"
"In post","2022","West Wales and The Valleys","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Undeclared","100","90","26790","25650"
"In post","2022","West Wales and The Valleys","Unknown","Unknown","1520","1420","27010","21840"
"In post","2022","West Wales and The Valleys","Unknown","White","870","730","26630","27130"
"In post","2022","West Yorkshire","Heterosexual / straight","Asian","1900","1770","28980","27570"
"In post","2022","West Yorkshire","Heterosexual / straight","Black","350","340","30070","27570"
"In post","2022","West Yorkshire","Heterosexual / straight","Mixed","240","220","32350","27570"
"In post","2022","West Yorkshire","Heterosexual / straight","Other ethnicity","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Heterosexual / straight","Undeclared","130","120","29740","27000"
"In post","2022","West Yorkshire","Heterosexual / straight","Unknown","120","120","33450","28550"
"In post","2022","West Yorkshire","Heterosexual / straight","White","9450","8790","34180","30450"
"In post","2022","West Yorkshire","LGBO","Asian","40","40","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","Mixed","40","40","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","LGBO","White","730","710","33090","28970"
"In post","2022","West Yorkshire","Undeclared","Asian","100","90","27640","25740"
"In post","2022","West Yorkshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Undeclared","Undeclared","410","380","32890","28920"
"In post","2022","West Yorkshire","Undeclared","Unknown","210","200","38730","36820"
"In post","2022","West Yorkshire","Undeclared","White","790","720","33460","29180"
"In post","2022","West Yorkshire","Unknown","Asian","290","260","27720","26820"
"In post","2022","West Yorkshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Unknown","Undeclared","130","110","30420","27570"
"In post","2022","West Yorkshire","Unknown","Unknown","3050","2920","30780","26820"
"In post","2022","West Yorkshire","Unknown","White","1010","880","33050","27570"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","White","130","110","30570","26670"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","100","90","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","White","130","110","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","White","340","320","32740","29330"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","White","40","40","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","190","170","28130","25100"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","White","60","50","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Heterosexual / straight","White","90","80","26690","23730"
"Leaver CS","2021","Cheshire","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","White","30","30","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Heterosexual / straight","White","60","50","26410","22040"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
