"Status","Year","Region_ITL3","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Cumbria","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","SEO/HEO","40-49","50","50","32810","31180"
"In post","2022","West Cumbria","SEO/HEO","50-59","50","50","[c]","[c]"
"In post","2022","West Cumbria","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Unknown","20-29","30","30","[c]","[c]"
"In post","2022","West Cumbria","Unknown","30-39","50","40","[c]","[c]"
"In post","2022","West Cumbria","Unknown","40-49","60","50","40680","37400"
"In post","2022","West Cumbria","Unknown","50-59","60","60","42950","41000"
"In post","2022","West Cumbria","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","EO","20-29","30","30","[c]","[c]"
"In post","2022","West Essex","EO","30-39","50","50","26950","26700"
"In post","2022","West Essex","EO","40-49","80","70","26920","27240"
"In post","2022","West Essex","EO","50-59","170","140","28670","27370"
"In post","2022","West Essex","EO","60-64","40","30","[c]","[c]"
"In post","2022","West Essex","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","G6/G7","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SEO/HEO","30-39","40","40","[c]","[c]"
"In post","2022","West Essex","SEO/HEO","40-49","50","50","[c]","[c]"
"In post","2022","West Essex","SEO/HEO","50-59","50","50","35180","33900"
"In post","2022","West Essex","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Essex","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","EO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","EO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","EO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","EO","50-59","40","40","[c]","[c]"
"In post","2022","West Kent","EO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","G6/G7","50-59","40","40","[c]","[c]"
"In post","2022","West Kent","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","50-59","30","30","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Kent","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","AA/AO","40-49","30","30","[c]","[c]"
"In post","2022","West Lothian","AA/AO","50-59","50","50","23430","23230"
"In post","2022","West Lothian","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","EO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","EO","30-39","30","30","[c]","[c]"
"In post","2022","West Lothian","EO","40-49","30","30","[c]","[c]"
"In post","2022","West Lothian","EO","50-59","60","50","28370","27570"
"In post","2022","West Lothian","EO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","50-59","40","30","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Lothian","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","AA/AO","20-29","110","110","22790","23140"
"In post","2022","West Northamptonshire","AA/AO","30-39","90","80","23510","22550"
"In post","2022","West Northamptonshire","AA/AO","40-49","80","70","23850","21050"
"In post","2022","West Northamptonshire","AA/AO","50-59","120","110","22750","20970"
"In post","2022","West Northamptonshire","AA/AO","60-64","50","40","22240","20970"
"In post","2022","West Northamptonshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","EO","20-29","40","40","[c]","[c]"
"In post","2022","West Northamptonshire","EO","30-39","60","50","27330","27570"
"In post","2022","West Northamptonshire","EO","40-49","70","60","27130","27570"
"In post","2022","West Northamptonshire","EO","50-59","110","110","28030","27570"
"In post","2022","West Northamptonshire","EO","60-64","30","30","[c]","[c]"
"In post","2022","West Northamptonshire","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","40-49","30","30","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","50-59","50","50","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","20-29","30","30","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","30-39","40","40","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","40-49","40","40","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","50-59","40","40","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Northamptonshire","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","AA/AO","20-29","160","150","25720","24370"
"In post","2022","West Surrey","AA/AO","30-39","140","130","26620","24670"
"In post","2022","West Surrey","AA/AO","40-49","110","110","25490","24370"
"In post","2022","West Surrey","AA/AO","50-59","210","190","24760","24080"
"In post","2022","West Surrey","AA/AO","60-64","80","70","23440","22760"
"In post","2022","West Surrey","AA/AO","65+","60","50","23150","24020"
"In post","2022","West Surrey","EO","20-29","120","120","28520","27960"
"In post","2022","West Surrey","EO","30-39","80","80","29120","28430"
"In post","2022","West Surrey","EO","40-49","120","100","29090","29200"
"In post","2022","West Surrey","EO","50-59","140","130","29590","29290"
"In post","2022","West Surrey","EO","60-64","60","60","29710","29290"
"In post","2022","West Surrey","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","G6/G7","30-39","40","30","[c]","[c]"
"In post","2022","West Surrey","G6/G7","40-49","100","90","59740","54440"
"In post","2022","West Surrey","G6/G7","50-59","90","90","60530","58980"
"In post","2022","West Surrey","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","SCS","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","SEO/HEO","20-29","70","70","34720","32560"
"In post","2022","West Surrey","SEO/HEO","30-39","110","110","36610","37710"
"In post","2022","West Surrey","SEO/HEO","40-49","130","130","38030","38460"
"In post","2022","West Surrey","SEO/HEO","50-59","180","170","38620","38170"
"In post","2022","West Surrey","SEO/HEO","60-64","40","30","[c]","[c]"
"In post","2022","West Surrey","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","Unknown","20-29","50","40","[c]","[c]"
"In post","2022","West Surrey","Unknown","30-39","40","30","[c]","[c]"
"In post","2022","West Surrey","Unknown","40-49","30","30","[c]","[c]"
"In post","2022","West Surrey","Unknown","50-59","40","40","[c]","[c]"
"In post","2022","West Surrey","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Surrey","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","50-59","30","30","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","EO","20-29","90","90","26240","25960"
"In post","2022","West Sussex (North East)","EO","30-39","150","140","26890","26200"
"In post","2022","West Sussex (North East)","EO","40-49","180","170","27470","27300"
"In post","2022","West Sussex (North East)","EO","50-59","240","220","28840","27570"
"In post","2022","West Sussex (North East)","EO","60-64","100","70","30420","28350"
"In post","2022","West Sussex (North East)","EO","65+","30","20","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","SEO/HEO","30-39","50","50","35410","32370"
"In post","2022","West Sussex (North East)","SEO/HEO","40-49","70","60","36870","34960"
"In post","2022","West Sussex (North East)","SEO/HEO","50-59","90","90","37260","35030"
"In post","2022","West Sussex (North East)","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (North East)","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","AA/AO","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","AA/AO","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","AA/AO","40-49","60","50","22890","21900"
"In post","2022","West Sussex (South West)","AA/AO","50-59","150","140","22340","21420"
"In post","2022","West Sussex (South West)","AA/AO","60-64","60","50","21570","21260"
"In post","2022","West Sussex (South West)","AA/AO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","EO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","EO","20-29","30","30","[c]","[c]"
"In post","2022","West Sussex (South West)","EO","30-39","40","40","[c]","[c]"
"In post","2022","West Sussex (South West)","EO","40-49","110","100","27340","27570"
"In post","2022","West Sussex (South West)","EO","50-59","170","160","27860","27570"
"In post","2022","West Sussex (South West)","EO","60-64","60","50","27720","27570"
"In post","2022","West Sussex (South West)","EO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","G6/G7","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","G6/G7","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","G6/G7","40-49","40","40","[c]","[c]"
"In post","2022","West Sussex (South West)","G6/G7","50-59","60","60","57990","55210"
"In post","2022","West Sussex (South West)","G6/G7","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","G6/G7","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","SCS","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","SCS","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","SCS","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","SEO/HEO","20-29","30","30","[c]","[c]"
"In post","2022","West Sussex (South West)","SEO/HEO","30-39","40","40","[c]","[c]"
"In post","2022","West Sussex (South West)","SEO/HEO","40-49","100","90","37480","37480"
"In post","2022","West Sussex (South West)","SEO/HEO","50-59","140","130","37620","35980"
"In post","2022","West Sussex (South West)","SEO/HEO","60-64","30","30","[c]","[c]"
"In post","2022","West Sussex (South West)","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","West Sussex (South West)","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Westminster","AA/AO","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Westminster","AA/AO","20-29","580","570","24240","23770"
"In post","2022","Westminster","AA/AO","30-39","240","220","24840","24310"
"In post","2022","Westminster","AA/AO","40-49","310","280","25240","24310"
"In post","2022","Westminster","AA/AO","50-59","630","600","24830","24310"
"In post","2022","Westminster","AA/AO","60-64","280","270","24570","24310"
"In post","2022","Westminster","AA/AO","65+","180","160","24800","24370"
"In post","2022","Westminster","EO","16-19","60","60","25920","25170"
"In post","2022","Westminster","EO","20-29","2450","2430","28270","27850"
"In post","2022","Westminster","EO","30-39","920","890","29040","28330"
"In post","2022","Westminster","EO","40-49","880","840","29440","29300"
"In post","2022","Westminster","EO","50-59","1380","1340","30110","30110"
"In post","2022","Westminster","EO","60-64","380","360","30050","30110"
"In post","2022","Westminster","EO","65+","130","120","30000","30090"
"In post","2022","Westminster","G6/G7","20-29","3340","3340","55420","54070"
