"Status","Year","Organisation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","Unknown","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","East of England","100","90","27160","24880"
"New entrant CS","2022","Home Office","Unknown","London","830","810","34550","28650"
"New entrant CS","2022","Home Office","Unknown","North East (England)","80","80","25860","24880"
"New entrant CS","2022","Home Office","Unknown","North West (England)","440","430","28220","24880"
"New entrant CS","2022","Home Office","Unknown","Northern Ireland","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Scotland","160","150","26500","24880"
"New entrant CS","2022","Home Office","Unknown","South East (England)","310","280","26090","24880"
"New entrant CS","2022","Home Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Wales","50","50","26690","24880"
"New entrant CS","2022","Home Office","Unknown","West Midlands (England)","100","90","25780","24880"
"New entrant CS","2022","Home Office","Unknown","Yorkshire and The Humber","280","270","28640","24880"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Declared non-disabled","Wales","120","110","29680","24030"
"New entrant CS","2022","Intellectual Property Office","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Unknown","Wales","90","90","28010","24030"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","South East (England)","40","30","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","South East (England)","90","90","30250","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Declared non-disabled","South West (England)","190","190","28400","24370"
"New entrant CS","2022","Met Office","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
