"Status","Year","Ethnicity","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Declared non-disabled","140","130","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Water Services Regulation Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Declared non-disabled","60","60","30130","29290"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
