"Status","Year","Region_ITL3","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Gwent Valleys","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Wales","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Gwynedd","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","Unknown","70","60","28270","29510"
"Leaver CS","2021","Haringey and Islington","London","No function","80","80","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Unknown","100","80","30850","30410"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","No function","50","50","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Unknown","190","150","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","No function","60","50","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","No function","70","60","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Unknown","150","140","31790","29290"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","No function","80","70","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Wales","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Wight","South East (England)","No function","40","40","[c]","[c]"
"Leaver CS","2021","Isle of Wight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","No function","60","50","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","South East (England)","No function","90","80","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","No function","60","50","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Unknown","130","110","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","No function","180","170","47960","40570"
"Leaver CS","2021","Lambeth","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","No function","200","190","26710","20100"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Unknown","360","270","32220","27570"
"Leaver CS","2021","Leicester","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","No function","70","70","[c]","[c]"
"Leaver CS","2021","Leicester","East Midlands (England)","Unknown","90","70","24700","21010"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","No function","120","110","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","No function","70","60","37030","32490"
"Leaver CS","2021","Lewisham and Southwark","London","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","No function","100","90","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Unknown","190","170","29080","29930"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","No function","90","70","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Unknown","250","200","24350","24110"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","East of England","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","East of England","Unknown","100","80","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","No function","210","190","33220","23690"
"Leaver CS","2021","Manchester","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Unknown","190","180","34590","29910"
"Leaver CS","2021","Medway","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","No function","90","90","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","No function","40","30","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","Unknown","100","80","[c]","[c]"
