"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Derby","Asian","70","60","24080","21010"
"In post","2021","Female","Derby","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derby","Unknown","50","50","23830","21010"
"In post","2021","Female","Derby","White","460","390","25250","21930"
"In post","2021","Female","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Mixed","30","30","[c]","[c]"
"In post","2021","Female","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Devon CC","Undeclared","100","80","28340","26420"
"In post","2021","Female","Devon CC","Unknown","290","250","26970","23320"
"In post","2021","Female","Devon CC","White","2260","1980","30060","27570"
"In post","2021","Female","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dorset CC","Unknown","90","80","27110","22350"
"In post","2021","Female","Dorset CC","White","820","740","27960","26670"
"In post","2021","Female","Dudley","Asian","60","50","25010","25410"
"In post","2021","Female","Dudley","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dudley","Unknown","100","80","24170","21010"
"In post","2021","Female","Dudley","White","590","490","25060","26120"
"In post","2021","Female","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Dumfries and Galloway","Unknown","60","50","25600","24680"
"In post","2021","Female","Dumfries and Galloway","White","170","160","28790","27570"
"In post","2021","Female","Durham CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Durham CC","Undeclared","50","50","27610","23240"
"In post","2021","Female","Durham CC","Unknown","340","320","23390","22340"
"In post","2021","Female","Durham CC","White","2700","2340","26430","24440"
"In post","2021","Female","Ealing","Asian","140","130","31690","31060"
"In post","2021","Female","Ealing","Black","60","50","31230","31060"
"In post","2021","Female","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ealing","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Ealing","White","70","70","32740","31060"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","Unknown","60","50","24610","22820"
"In post","2021","Female","East Ayrshire and North Ayrshire mainland","White","440","370","26190","27570"
"In post","2021","Female","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Cumbria","Unknown","50","50","[c]","[c]"
"In post","2021","Female","East Cumbria","White","470","400","27120","24920"
"In post","2021","Female","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Derbyshire","White","250","210","26300","27570"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","30","30","[c]","[c]"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","130","120","28380","26550"
"In post","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","670","610","27920","26670"
"In post","2021","Female","East Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Kent","Undeclared","120","100","27740","27370"
"In post","2021","Female","East Kent","Unknown","130","110","26390","24880"
"In post","2021","Female","East Kent","White","1740","1540","27990","25980"
"In post","2021","Female","East Lancashire","Asian","40","30","[c]","[c]"
"In post","2021","Female","East Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lancashire","White","250","220","25890","27570"
"In post","2021","Female","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Lothian and Midlothian","White","60","50","26970","27570"
"In post","2021","Female","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Merseyside","Unknown","50","40","[c]","[c]"
"In post","2021","Female","East Merseyside","White","640","550","26880","27570"
"In post","2021","Female","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Riding of Yorkshire","Unknown","50","50","23890","23970"
"In post","2021","Female","East Riding of Yorkshire","White","600","550","26720","25830"
"In post","2021","Female","East Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Surrey","Black","40","40","[c]","[c]"
"In post","2021","Female","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Surrey","Unknown","70","70","31130","30720"
"In post","2021","Female","East Surrey","White","360","330","33860","32150"
"In post","2021","Female","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Sussex CC","Mixed","30","30","[c]","[c]"
"In post","2021","Female","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","East Sussex CC","Undeclared","60","50","26680","27570"
"In post","2021","Female","East Sussex CC","Unknown","100","80","24930","23020"
"In post","2021","Female","East Sussex CC","White","960","820","26180","26780"
"In post","2021","Female","Enfield","Asian","40","40","[c]","[c]"
"In post","2021","Female","Enfield","Black","80","80","30530","31060"
"In post","2021","Female","Enfield","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Enfield","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Enfield","White","60","50","30060","31060"
"In post","2021","Female","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Essex Haven Gateway","White","480","440","29320","29290"
"In post","2021","Female","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","Black","50","50","26340","24180"
"In post","2021","Female","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","Undeclared","30","20","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","Unknown","50","40","[c]","[c]"
"In post","2021","Female","Essex Thames Gateway","White","520","450","27790","29290"
"In post","2021","Female","Falkirk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Falkirk","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Falkirk","Undeclared","40","30","[c]","[c]"
"In post","2021","Female","Falkirk","Unknown","250","210","25500","22160"
"In post","2021","Female","Falkirk","White","850","720","26490","25870"
"In post","2021","Female","Fermanagh and Omagh","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Fermanagh and Omagh","Black","[c]","[c]","[c]","[c]"
"In post","2021","Female","Fermanagh and Omagh","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Female","Fermanagh and Omagh","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Female","Fermanagh and Omagh","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Female","Fermanagh and Omagh","White","[c]","[c]","[c]","[c]"
"In post","2021","Female","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Female","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
