"Status","Year","Region_ITL1","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Planning Inspectorate","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Public Health England","90","80","36820","28590"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Submarine Delivery Agency","80","70","38590","39860"
"Leaver CS","2022","South West (England)","Heterosexual / straight","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","UK Health Security Agency","80","70","32210","28590"
"Leaver CS","2022","South West (England)","Heterosexual / straight","UK Hydrographic Office","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Heterosexual / straight","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","LGBO","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Defence Equipment and Support","70","60","37930","37630"
"Leaver CS","2022","South West (England)","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Met Office","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Ministry of Defence (excl. agencies)","110","100","33250","33300"
"Leaver CS","2022","South West (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Undeclared","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Defence Equipment and Support","110","110","28010","25400"
"Leaver CS","2022","South West (England)","Unknown","Defence Science and Technology Laboratory","80","80","34490","32630"
"Leaver CS","2022","South West (England)","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Department for Work and Pensions (excl. agencies)","120","100","25060","24250"
"Leaver CS","2022","South West (England)","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","HM Courts and Tribunals Service","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","HM Land Registry","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","HM Prison and Probation Service","150","130","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","HM Revenue and Customs (excl. agencies)","60","60","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Ministry of Defence (excl. agencies)","90","80","29440","26350"
"Leaver CS","2022","South West (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","50","50","29900","27570"
"Leaver CS","2022","Unknown","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Driver and Vehicle Licensing Agency","210","180","25790","21840"
"Leaver CS","2022","Unknown","Heterosexual / straight","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","HM Prison and Probation Service","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
