"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","EO","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","G6/G7","110","110","61050","53970"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","SEO/HEO","150","140","38460","40450"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lambeth","EO","120","110","27520","26880"
"In post","2022","Department of Health and Social Care","Lambeth","G6/G7","260","250","61570","55640"
"In post","2022","Department of Health and Social Care","Lambeth","SCS","70","60","105060","99320"
"In post","2022","Department of Health and Social Care","Lambeth","SEO/HEO","380","360","37240","38170"
"In post","2022","Department of Health and Social Care","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leeds","AA/AO","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leeds","EO","160","160","24640","23690"
"In post","2022","Department of Health and Social Care","Leeds","G6/G7","580","560","55210","51420"
"In post","2022","Department of Health and Social Care","Leeds","SCS","70","70","82320","76130"
"In post","2022","Department of Health and Social Care","Leeds","SEO/HEO","680","650","34000","36330"
"In post","2022","Department of Health and Social Care","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","SEO/HEO","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Manchester","AA/AO","90","90","20210","19880"
"In post","2022","Department of Health and Social Care","Manchester","EO","70","70","24720","23390"
"In post","2022","Department of Health and Social Care","Manchester","G6/G7","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Manchester","SEO/HEO","80","70","35250","34530"
"In post","2022","Department of Health and Social Care","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Kent","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Lancashire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Yorkshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Nottingham","G6/G7","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care","Nottingham","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Nottingham","SEO/HEO","100","90","34050","35070"
"In post","2022","Department of Health and Social Care","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Oxfordshire CC","AA/AO","50","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","Oxfordshire CC","EO","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care","Oxfordshire CC","G6/G7","120","110","57210","53220"
"In post","2022","Department of Health and Social Care","Oxfordshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Oxfordshire CC","SEO/HEO","120","110","37050","38200"
"In post","2022","Department of Health and Social Care","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Portsmouth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Sefton","G6/G7","[c]","[c]","[c]","[c]"
