"Status","Year","Parent_department","Sex","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Male","The Insolvency Service","50","50","35300","29570"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Male","UK Space Agency","50","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Female","Department for Digital, Culture, Media and Sport","90","80","39170","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Male","Department for Digital, Culture, Media and Sport","70","70","45480","38010"
"Leaver CS","2022","Department for Education","Female","Department for Education (excl. agencies)","200","190","38340","32940"
"Leaver CS","2022","Department for Education","Female","Education and Skills Funding Agency","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","Female","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Female","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Female","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Male","Department for Education (excl. agencies)","160","160","43780","37100"
"Leaver CS","2022","Department for Education","Male","Education and Skills Funding Agency","40","40","[c]","[c]"
"Leaver CS","2022","Department for Education","Male","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Male","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Male","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Female","Animal and Plant Health Agency","160","150","27580","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Female","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","240","220","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Female","Rural Payments Agency","90","80","25860","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Female","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Male","Animal and Plant Health Agency","120","110","32260","28070"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Male","Centre for Environment, Fisheries and Aquaculture Science","30","30","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Male","Department for Environment, Food and Rural Affairs (excl. agencies)","200","190","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Male","Rural Payments Agency","80","80","24800","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Male","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Female","Department for International Trade","100","100","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Male","Department for International Trade","120","120","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","80","80","43100","39600"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Female","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Female","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Male","Department for Levelling Up, Housing and Communities (excl. agencies)","80","80","43190","36340"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Male","Planning Inspectorate","40","40","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Male","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Female","Department for Transport (excl. agencies)","110","100","43160","35430"
"Leaver CS","2022","Department for Transport","Female","Driver and Vehicle Licensing Agency","250","190","23170","21840"
"Leaver CS","2022","Department for Transport","Female","Driver and Vehicle Standards Agency","120","100","27810","26470"
"Leaver CS","2022","Department for Transport","Female","Maritime and Coastguard Agency","70","60","28930","26470"
"Leaver CS","2022","Department for Transport","Female","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Department for Transport (excl. agencies)","130","120","47160","43360"
"Leaver CS","2022","Department for Transport","Male","Driver and Vehicle Licensing Agency","170","160","26460","21840"
"Leaver CS","2022","Department for Transport","Male","Driver and Vehicle Standards Agency","340","310","28740","26780"
"Leaver CS","2022","Department for Transport","Male","Maritime and Coastguard Agency","90","90","39420","34090"
"Leaver CS","2022","Department for Transport","Male","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Department for Work and Pensions (excl. agencies)","5350","4520","26650","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Health and Safety Executive","110","90","35890","31660"
"Leaver CS","2022","Department for Work and Pensions","Male","Department for Work and Pensions (excl. agencies)","3310","3100","27550","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Health and Safety Executive","100","90","45270","44220"
"Leaver CS","2022","Department of Health and Social Care","Female","Department of Health and Social Care (excl. agencies)","380","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Medicines and Healthcare Products Regulatory Agency","160","150","43540","33190"
"Leaver CS","2022","Department of Health and Social Care","Female","Public Health England","1160","1040","42710","38200"
"Leaver CS","2022","Department of Health and Social Care","Female","UK Health Security Agency","510","450","38970","34530"
"Leaver CS","2022","Department of Health and Social Care","Male","Department of Health and Social Care (excl. agencies)","260","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","110","100","53980","53100"
"Leaver CS","2022","Department of Health and Social Care","Male","Public Health England","360","340","45250","38200"
"Leaver CS","2022","Department of Health and Social Care","Male","UK Health Security Agency","280","270","43540","36330"
"Leaver CS","2022","Estyn","Female","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Food Standards Agency","60","50","34730","30320"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Foreign, Commonwealth and Development Office (excl. agencies)","150","50","51090","51960"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","FCDO Services","50","40","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Foreign, Commonwealth and Development Office (excl. agencies)","190","80","47750","41740"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","HM Land Registry","230","190","31680","27130"
"Leaver CS","2022","HM Land Registry","Male","HM Land Registry","180","160","34600","33840"
"Leaver CS","2022","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","2620","2100","30290","26820"
"Leaver CS","2022","HM Revenue and Customs","Female","Valuation Office Agency","150","130","26830","22040"
"Leaver CS","2022","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","2080","1860","36410","33370"
"Leaver CS","2022","HM Revenue and Customs","Male","Valuation Office Agency","120","110","32160","26030"
"Leaver CS","2022","HM Treasury","Female","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","HM Treasury (excl. agencies)","90","80","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Female","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","HM Treasury (excl. agencies)","100","100","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","Male","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Female","Home Office","1030","870","30600","25630"
"Leaver CS","2022","Home Office","Male","Home Office","1060","930","33210","27910"
"Leaver CS","2022","Ministry of Defence","Female","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","Defence Equipment and Support","270","240","31670","26950"
"Leaver CS","2022","Ministry of Defence","Female","Defence Science and Technology Laboratory","90","80","34470","29850"
"Leaver CS","2022","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","1360","1240","29620","26350"
"Leaver CS","2022","Ministry of Defence","Female","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","Submarine Delivery Agency","40","30","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Female","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Male","Defence Equipment and Support","620","600","34180","31600"
"Leaver CS","2022","Ministry of Defence","Male","Defence Science and Technology Laboratory","220","210","37310","38070"
"Leaver CS","2022","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","2020","1940","32710","29250"
"Leaver CS","2022","Ministry of Defence","Male","Royal Fleet Auxiliary","210","210","36610","33570"
"Leaver CS","2022","Ministry of Defence","Male","Submarine Delivery Agency","110","100","39040","39500"
"Leaver CS","2022","Ministry of Defence","Male","UK Hydrographic Office","40","40","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","HM Courts and Tribunals Service","1360","1180","23500","20970"
"Leaver CS","2022","Ministry of Justice","Female","HM Prison and Probation Service","3570","3240","30510","26720"
"Leaver CS","2022","Ministry of Justice","Female","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","240","230","40580","34260"
"Leaver CS","2022","Ministry of Justice","Female","Office of the Public Guardian","30","30","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","HM Courts and Tribunals Service","690","640","24880","21010"
"Leaver CS","2022","Ministry of Justice","Male","HM Prison and Probation Service","3620","3400","34170","31650"
"Leaver CS","2022","Ministry of Justice","Male","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","180","180","43730","41750"
"Leaver CS","2022","Ministry of Justice","Male","Office of the Public Guardian","30","30","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Female","National Crime Agency","120","110","39450","34140"
"Leaver CS","2022","National Crime Agency","Male","National Crime Agency","200","200","44200","41170"
"Leaver CS","2022","Northern Ireland Office","Female","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Male","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Female","Office for Standards in Education, Children's Services and Skills","130","130","50600","51360"
