"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Durham CC","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","No function","430","380","29550","31650"
"In post","2021","Durham CC","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Undeclared","Unknown","60","60","24220","21430"
"In post","2021","Durham CC","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","No function","550","520","23320","22350"
"In post","2021","Durham CC","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Property","130","130","22560","21100"
"In post","2021","Durham CC","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Durham CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared disabled","Unknown","70","60","32040","31060"
"In post","2021","Ealing","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","No function","40","40","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Unknown","300","280","31060","31060"
"In post","2021","Ealing","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Unknown","70","60","25040","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","No function","50","50","27330","26580"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Project Delivery","180","170","25890","24930"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Unknown","430","370","26430","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Legal","30","30","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Project Delivery","40","40","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","No function","30","30","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Grants Management","200","180","25040","21050"
"In post","2021","East Cumbria","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","No function","260","230","27230","22920"
"In post","2021","East Cumbria","Declared non-disabled","Project Delivery","90","80","27230","23110"
"In post","2021","East Cumbria","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Unknown","80","70","27310","27570"
"In post","2021","East Cumbria","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Unknown","70","60","26350","27570"
"In post","2021","East Derbyshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","No function","50","40","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","Unknown","230","200","26050","27570"
"In post","2021","East Derbyshire","Undeclared","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Security","50","50","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Unknown","70","60","26180","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","No function","100","90","26680","25610"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Project Delivery","150","150","34810","33000"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Property","30","30","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Security","630","610","30380","26670"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Unknown","460","420","29330","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","Commercial","[c]","[c]","[c]","[c]"
