"Status","Year","Sexual_orientation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","AA/AO","170","160","21480","21260"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","EO","310","310","26860","27570"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","SEO/HEO","120","120","36180","34020"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","AA/AO","130","110","21590","21820"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","EO","190","170","26950","26970"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","G6/G7","120","110","57760","54720"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","SEO/HEO","240","230","36490","37830"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","AA/AO","220","210","20810","20480"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","EO","290","280","24980","24830"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","G6/G7","260","250","56510","53610"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","SEO/HEO","690","650","34550","34610"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","EO","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","G6/G7","60","60","57940","56300"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","SEO/HEO","120","100","35040","33350"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","AA/AO","80","70","21300","21300"
"Leaver Dept.","2022","Heterosexual / straight","Wales","EO","140","140","26820","27570"
"Leaver Dept.","2022","Heterosexual / straight","Wales","G6/G7","60","60","56580","53760"
"Leaver Dept.","2022","Heterosexual / straight","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","SEO/HEO","120","120","34860","34800"
"Leaver Dept.","2022","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","AA/AO","190","170","20650","20970"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","EO","310","300","26020","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","G6/G7","80","80","57160","51590"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","SEO/HEO","240","230","34570","34110"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","AA/AO","110","110","20970","21010"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","EO","240","230","26470","27570"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","G6/G7","200","170","55880","53150"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","SEO/HEO","370","330","34890","35290"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","EO","100","100","28630","27690"
"Leaver Dept.","2022","LGBO","London","G6/G7","180","160","57300","54700"
"Leaver Dept.","2022","LGBO","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","SEO/HEO","310","300","36540","35420"
"Leaver Dept.","2022","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","EO","190","100","27980","27520"
"Leaver Dept.","2022","Undeclared","London","G6/G7","430","220","59460","55590"
"Leaver Dept.","2022","Undeclared","London","SCS","80","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","SEO/HEO","560","350","37000","36670"
"Leaver Dept.","2022","Undeclared","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","SEO/HEO","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","G6/G7","70","70","57930","55400"
"Leaver Dept.","2022","Undeclared","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","SEO/HEO","100","90","35700","36330"
"Leaver Dept.","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6/G7","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO/HEO","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","G6/G7","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","170","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","120","110","22790","22680"
"Leaver Dept.","2022","Unknown","London","EO","270","240","28860","28650"
"Leaver Dept.","2022","Unknown","London","G6/G7","720","600","59430","56340"
"Leaver Dept.","2022","Unknown","London","SCS","140","110","102580","94870"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","1180","1040","35380","34260"
"Leaver Dept.","2022","Unknown","London","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","AA/AO","160","150","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","EO","90","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","SEO/HEO","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","AA/AO","180","170","20770","21070"
"Leaver Dept.","2022","Unknown","North West (England)","EO","130","130","26880","27570"
"Leaver Dept.","2022","Unknown","North West (England)","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","North West (England)","SEO/HEO","150","140","33970","33320"
"Leaver Dept.","2022","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
