"Status","Year","Region_ITL2","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Female","190","150","26160","26890"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Male","170","160","30400","26930"
"Leaver CS","2021","Eastern Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Female","160","140","30970","25980"
"Leaver CS","2021","Eastern Scotland","Unknown","Male","190","170","35260","30540"
"Leaver CS","2021","Eastern Scotland","White","Female","380","320","33720","27570"
"Leaver CS","2021","Eastern Scotland","White","Male","320","290","36090","32140"
"Leaver CS","2021","Essex","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","White","Female","130","110","29510","26570"
"Leaver CS","2021","Essex","White","Male","80","80","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","50","50","37200","36360"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","100","100","30390","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","120","110","35520","30430"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Female","480","420","31180","26890"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","Male","560","530","38250","34390"
"Leaver CS","2021","Greater Manchester","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Asian","Male","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Female","100","90","27460","25500"
"Leaver CS","2021","Greater Manchester","Unknown","Male","90","80","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","White","Female","360","310","30180","25610"
"Leaver CS","2021","Greater Manchester","White","Male","270","240","32960","27380"
"Leaver CS","2021","Hampshire and Isle of Wight","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Undeclared","Female","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Undeclared","Male","50","40","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","White","Female","290","240","27180","23840"
"Leaver CS","2021","Hampshire and Isle of Wight","White","Male","350","320","31690","28650"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","White","Female","100","80","24720","26000"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","White","Male","90","80","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","White","Male","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Asian","Female","50","50","36050","32520"
"Leaver CS","2021","Inner London - East","Asian","Male","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - East","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Black","Female","60","50","[c]","[c]"
"Leaver CS","2021","Inner London - East","Black","Male","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Female","100","100","32930","30570"
"Leaver CS","2021","Inner London - East","Unknown","Male","100","100","38350","31060"
"Leaver CS","2021","Inner London - East","White","Female","240","210","44280","39260"
"Leaver CS","2021","Inner London - East","White","Male","220","210","49200","40520"
"Leaver CS","2021","Inner London - East","White","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Asian","Female","160","140","35230","28650"
"Leaver CS","2021","Inner London - West","Asian","Male","110","100","35700","31060"
"Leaver CS","2021","Inner London - West","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Black","Female","100","90","33800","28780"
"Leaver CS","2021","Inner London - West","Black","Male","60","60","[c]","[c]"
"Leaver CS","2021","Inner London - West","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Mixed","Female","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - West","Mixed","Male","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - West","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Undeclared","Female","80","80","31100","23580"
"Leaver CS","2021","Inner London - West","Undeclared","Male","90","80","42490","36030"
"Leaver CS","2021","Inner London - West","Unknown","Female","460","380","39950","32910"
"Leaver CS","2021","Inner London - West","Unknown","Male","460","400","42790","34620"
"Leaver CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","White","Female","670","600","47750","41950"
"Leaver CS","2021","Inner London - West","White","Male","740","670","50500","45000"
"Leaver CS","2021","Inner London - West","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Female","50","50","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2021","Kent","White","Female","220","180","27010","25110"
"Leaver CS","2021","Kent","White","Male","180","160","27650","26390"
"Leaver CS","2021","Lancashire","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
