"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","AA/AO","Female","Outer London - West and North West","120","100","22650","23050"
"Leaver CS","2021","AA/AO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Female","Shropshire and Staffordshire","140","120","20280","20500"
"Leaver CS","2021","AA/AO","Female","South Yorkshire","170","140","20700","21010"
"Leaver CS","2021","AA/AO","Female","Southern Scotland","80","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Female","Surrey, East and West Sussex","160","140","21850","21010"
"Leaver CS","2021","AA/AO","Female","Tees Valley and Durham","240","190","20400","21010"
"Leaver CS","2021","AA/AO","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Female","West Central Scotland","190","150","21580","21010"
"Leaver CS","2021","AA/AO","Female","West Midlands","320","250","20180","20180"
"Leaver CS","2021","AA/AO","Female","West Wales and The Valleys","260","190","20530","21010"
"Leaver CS","2021","AA/AO","Female","West Yorkshire","240","210","20110","20100"
"Leaver CS","2021","AA/AO","Male","Bedfordshire and Hertfordshire","90","90","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Berkshire, Buckinghamshire and Oxfordshire","190","180","24220","21720"
"Leaver CS","2021","AA/AO","Male","Cheshire","40","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Derbyshire and Nottinghamshire","150","140","21530","21010"
"Leaver CS","2021","AA/AO","Male","Devon","150","140","21230","21010"
"Leaver CS","2021","AA/AO","Male","Dorset and Somerset","80","70","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","East Anglia","250","240","22190","20880"
"Leaver CS","2021","AA/AO","Male","East Wales","270","260","20090","19560"
"Leaver CS","2021","AA/AO","Male","East Yorkshire and Northern Lincolnshire","120","110","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Eastern Scotland","200","190","21930","21010"
"Leaver CS","2021","AA/AO","Male","Essex","60","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","160","160","20990","20060"
"Leaver CS","2021","AA/AO","Male","Greater Manchester","180","170","20310","20920"
"Leaver CS","2021","AA/AO","Male","Hampshire and Isle of Wight","190","160","21690","19560"
"Leaver CS","2021","AA/AO","Male","Herefordshire, Worcestershire and Warwickshire","80","80","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Highlands and Islands","30","30","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Inner London - East","100","90","23440","23500"
"Leaver CS","2021","AA/AO","Male","Inner London - West","310","290","23170","22680"
"Leaver CS","2021","AA/AO","Male","Kent","150","140","20650","20650"
"Leaver CS","2021","AA/AO","Male","Lancashire","210","190","20660","21010"
"Leaver CS","2021","AA/AO","Male","Leicestershire, Rutland and Northamptonshire","140","140","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Lincolnshire","70","70","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Merseyside","140","120","20510","21010"
"Leaver CS","2021","AA/AO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","North Yorkshire","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Northumberland and Tyne and Wear","230","200","20600","21010"
"Leaver CS","2021","AA/AO","Male","Outer London - East and North East","50","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Outer London - South","50","40","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Outer London - West and North West","70","60","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Shropshire and Staffordshire","130","130","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","South Yorkshire","120","110","20700","21010"
"Leaver CS","2021","AA/AO","Male","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Surrey, East and West Sussex","140","130","21940","21050"
"Leaver CS","2021","AA/AO","Male","Tees Valley and Durham","160","140","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Male","West Central Scotland","140","120","23910","21010"
"Leaver CS","2021","AA/AO","Male","West Midlands","180","160","20430","20650"
"Leaver CS","2021","AA/AO","Male","West Wales and The Valleys","200","170","20610","21010"
"Leaver CS","2021","AA/AO","Male","West Yorkshire","190","180","20340","20780"
"Leaver CS","2021","AA/AO","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","AA/AO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Bedfordshire and Hertfordshire","70","60","[c]","[c]"
"Leaver CS","2021","EO","Female","Berkshire, Buckinghamshire and Oxfordshire","60","60","[c]","[c]"
"Leaver CS","2021","EO","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Derbyshire and Nottinghamshire","90","70","25510","26890"
"Leaver CS","2021","EO","Female","Devon","50","50","[c]","[c]"
"Leaver CS","2021","EO","Female","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","EO","Female","East Anglia","130","110","26440","26950"
"Leaver CS","2021","EO","Female","East Wales","130","110","26580","27510"
"Leaver CS","2021","EO","Female","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2021","EO","Female","Eastern Scotland","120","100","27730","27570"
"Leaver CS","2021","EO","Female","Essex","60","50","[c]","[c]"
"Leaver CS","2021","EO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","160","130","24910","26030"
"Leaver CS","2021","EO","Female","Greater Manchester","130","110","26750","27570"
"Leaver CS","2021","EO","Female","Hampshire and Isle of Wight","90","70","26650","26840"
"Leaver CS","2021","EO","Female","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"Leaver CS","2021","EO","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Inner London - East","110","100","29200","29190"
"Leaver CS","2021","EO","Female","Inner London - West","300","260","26960","27760"
"Leaver CS","2021","EO","Female","Kent","70","60","[c]","[c]"
"Leaver CS","2021","EO","Female","Lancashire","90","70","27200","27570"
"Leaver CS","2021","EO","Female","Leicestershire, Rutland and Northamptonshire","90","80","[c]","[c]"
"Leaver CS","2021","EO","Female","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2021","EO","Female","Merseyside","120","90","26060","26890"
"Leaver CS","2021","EO","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Northern Ireland","30","20","[c]","[c]"
"Leaver CS","2021","EO","Female","Northumberland and Tyne and Wear","140","110","26850","27570"
"Leaver CS","2021","EO","Female","Outer London - East and North East","50","40","[c]","[c]"
"Leaver CS","2021","EO","Female","Outer London - South","80","60","29530","29370"
"Leaver CS","2021","EO","Female","Outer London - West and North West","110","90","29490","31060"
"Leaver CS","2021","EO","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","Shropshire and Staffordshire","60","50","26920","27350"
"Leaver CS","2021","EO","Female","South Yorkshire","110","80","26350","27400"
"Leaver CS","2021","EO","Female","Southern Scotland","30","20","[c]","[c]"
"Leaver CS","2021","EO","Female","Surrey, East and West Sussex","60","50","[c]","[c]"
"Leaver CS","2021","EO","Female","Tees Valley and Durham","70","50","[c]","[c]"
"Leaver CS","2021","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Female","West Central Scotland","100","80","27200","27570"
"Leaver CS","2021","EO","Female","West Midlands","160","120","26610","27570"
"Leaver CS","2021","EO","Female","West Wales and The Valleys","60","50","27160","27570"
"Leaver CS","2021","EO","Female","West Yorkshire","140","100","26790","27570"
"Leaver CS","2021","EO","Male","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"Leaver CS","2021","EO","Male","Berkshire, Buckinghamshire and Oxfordshire","90","80","29070","29290"
"Leaver CS","2021","EO","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Derbyshire and Nottinghamshire","70","60","[c]","[c]"
"Leaver CS","2021","EO","Male","Devon","80","70","[c]","[c]"
"Leaver CS","2021","EO","Male","Dorset and Somerset","50","40","[c]","[c]"
"Leaver CS","2021","EO","Male","East Anglia","80","70","[c]","[c]"
"Leaver CS","2021","EO","Male","East Wales","110","100","26980","27460"
"Leaver CS","2021","EO","Male","East Yorkshire and Northern Lincolnshire","60","50","[c]","[c]"
"Leaver CS","2021","EO","Male","Eastern Scotland","140","130","29820","29190"
"Leaver CS","2021","EO","Male","Essex","30","30","[c]","[c]"
"Leaver CS","2021","EO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","25260","25660"
"Leaver CS","2021","EO","Male","Greater Manchester","110","100","26520","26890"
"Leaver CS","2021","EO","Male","Hampshire and Isle of Wight","100","100","27640","26950"
"Leaver CS","2021","EO","Male","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"Leaver CS","2021","EO","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Inner London - East","100","90","30330","31060"
"Leaver CS","2021","EO","Male","Inner London - West","210","180","27660","27760"
"Leaver CS","2021","EO","Male","Kent","60","60","[c]","[c]"
"Leaver CS","2021","EO","Male","Lancashire","60","50","[c]","[c]"
"Leaver CS","2021","EO","Male","Leicestershire, Rutland and Northamptonshire","60","50","[c]","[c]"
"Leaver CS","2021","EO","Male","Lincolnshire","70","70","29490","29930"
"Leaver CS","2021","EO","Male","Merseyside","90","80","26060","26140"
"Leaver CS","2021","EO","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Northumberland and Tyne and Wear","100","90","26510","27570"
"Leaver CS","2021","EO","Male","Outer London - East and North East","30","30","[c]","[c]"
"Leaver CS","2021","EO","Male","Outer London - South","60","60","[c]","[c]"
"Leaver CS","2021","EO","Male","Outer London - West and North West","90","80","28720","30100"
"Leaver CS","2021","EO","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","Shropshire and Staffordshire","50","50","[c]","[c]"
"Leaver CS","2021","EO","Male","South Yorkshire","50","40","[c]","[c]"
"Leaver CS","2021","EO","Male","Southern Scotland","40","30","[c]","[c]"
"Leaver CS","2021","EO","Male","Surrey, East and West Sussex","60","50","[c]","[c]"
"Leaver CS","2021","EO","Male","Tees Valley and Durham","30","20","[c]","[c]"
"Leaver CS","2021","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Male","West Central Scotland","90","80","29430","27570"
"Leaver CS","2021","EO","Male","West Midlands","80","70","26130","26120"
"Leaver CS","2021","EO","Male","West Wales and The Valleys","100","90","28690","27570"
"Leaver CS","2021","EO","Male","West Yorkshire","100","90","26820","27570"
"Leaver CS","2021","EO","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Greater Manchester","40","40","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Inner London - East","90","80","59480","55470"
"Leaver CS","2021","G6/G7","Female","Inner London - West","380","320","61050","58800"
"Leaver CS","2021","G6/G7","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Female","Overseas","[c]","[c]","[c]","[c]"
