"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","34360","27530"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Inner London - West","200","200","45490","40910"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Cheshire","50","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Devon","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","630","570","44460","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Inner London - West","1400","1380","48910","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Merseyside","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Northumberland and Tyne and Wear","50","50","40230","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","West Midlands","90","90","38910","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","Declared non-disabled","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Inner London - West","100","100","46440","46120"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","160","140","41540","40720"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Inner London - West","160","160","47510","42910"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Bedfordshire and Hertfordshire","160","140","27690","25380"
"In post","2021","Ministry of Justice","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","280","270","29460","29750"
"In post","2021","Ministry of Justice","Declared disabled","Cheshire","130","120","28530","26710"
"In post","2021","Ministry of Justice","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Cumbria","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Derbyshire and Nottinghamshire","470","430","27400","24440"
"In post","2021","Ministry of Justice","Declared disabled","Devon","170","150","30580","28200"
"In post","2021","Ministry of Justice","Declared disabled","Dorset and Somerset","180","170","28110","27260"
"In post","2021","Ministry of Justice","Declared disabled","East Anglia","440","410","29620","29560"
"In post","2021","Ministry of Justice","Declared disabled","East Wales","250","230","28140","23970"
"In post","2021","Ministry of Justice","Declared disabled","East Yorkshire and Northern Lincolnshire","180","170","27840","26810"
"In post","2021","Ministry of Justice","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Essex","110","100","26510","24060"
"In post","2021","Ministry of Justice","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","260","240","28100","25850"
"In post","2021","Ministry of Justice","Declared disabled","Greater Manchester","390","360","28140","24440"
"In post","2021","Ministry of Justice","Declared disabled","Hampshire and Isle of Wight","210","190","28050","25830"
"In post","2021","Ministry of Justice","Declared disabled","Herefordshire, Worcestershire and Warwickshire","200","190","28760","27380"
"In post","2021","Ministry of Justice","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Inner London - East","360","350","35150","32090"
"In post","2021","Ministry of Justice","Declared disabled","Inner London - West","690","660","36270","31780"
"In post","2021","Ministry of Justice","Declared disabled","Kent","320","300","29610","28200"
"In post","2021","Ministry of Justice","Declared disabled","Lancashire","300","270","28850","26970"
"In post","2021","Ministry of Justice","Declared disabled","Leicestershire, Rutland and Northamptonshire","330","300","26500","22920"
"In post","2021","Ministry of Justice","Declared disabled","Lincolnshire","120","110","30370","28200"
"In post","2021","Ministry of Justice","Declared disabled","Merseyside","250","220","27160","23840"
"In post","2021","Ministry of Justice","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","North Yorkshire","60","50","30360","28200"
"In post","2021","Ministry of Justice","Declared disabled","Northumberland and Tyne and Wear","180","170","25990","22900"
"In post","2021","Ministry of Justice","Declared disabled","Outer London - East and North East","160","150","30240","27730"
"In post","2021","Ministry of Justice","Declared disabled","Outer London - South","160","150","35020","30110"
"In post","2021","Ministry of Justice","Declared disabled","Outer London - West and North West","160","150","32250","32090"
"In post","2021","Ministry of Justice","Declared disabled","Shropshire and Staffordshire","400","380","28140","25290"
"In post","2021","Ministry of Justice","Declared disabled","South Yorkshire","220","200","29230","26720"
"In post","2021","Ministry of Justice","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","Surrey, East and West Sussex","240","220","28940","25980"
"In post","2021","Ministry of Justice","Declared disabled","Tees Valley and Durham","310","280","29470","28200"
"In post","2021","Ministry of Justice","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Declared disabled","West Central Scotland","70","70","22850","21330"
"In post","2021","Ministry of Justice","Declared disabled","West Midlands","480","440","26150","22570"
"In post","2021","Ministry of Justice","Declared disabled","West Wales and The Valleys","220","200","26850","23840"
"In post","2021","Ministry of Justice","Declared disabled","West Yorkshire","450","420","29430","27160"
"In post","2021","Ministry of Justice","Declared non-disabled","Bedfordshire and Hertfordshire","930","880","28940","27850"
"In post","2021","Ministry of Justice","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","1670","1580","30290","30400"
"In post","2021","Ministry of Justice","Declared non-disabled","Cheshire","790","730","29640","26850"
