"Status","Year","Region_ITL3","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Blackburn with Darwen","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office (excl. agencies)","Commercial","30","30","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Counter Fraud","50","40","30020","27570"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Debt","40","40","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","850","810","42620","37590"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Finance","370","350","35640","34800"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Human Resources","140","130","37100","33730"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","No function","3460","3150","25110","27570"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Project Delivery","310","280","33710","32170"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Department for Work and Pensions (excl. agencies)","Unknown","60","50","35530","32230"
"In post","2022","Blackpool","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Government Internal Audit Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Government Internal Audit Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Government Internal Audit Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","HM Courts and Tribunals Service","No function","40","30","[c]","[c]"
"In post","2022","Blackpool","HM Prison and Probation Service","No function","100","100","28890","27260"
"In post","2022","Blackpool","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","No function","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","The Insolvency Service","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Blackpool","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","No function","250","220","27380","27570"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Department of Health and Social Care (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Driver and Vehicle Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Driver and Vehicle Standards Agency","No function","30","30","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Food Standards Agency","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Courts and Tribunals Service","No function","110","100","24380","20970"
"In post","2022","Bournemouth, Christchurch and Poole","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","HM Prison and Probation Service","No function","160","140","30250","28050"
"In post","2022","Bournemouth, Christchurch and Poole","Home Office","Unknown","80","70","28300","27260"
"In post","2022","Bournemouth, Christchurch and Poole","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Defence (excl. agencies)","Unknown","70","70","24550","21170"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Justice (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","UK Statistics Authority","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bournemouth, Christchurch and Poole","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Cabinet Office (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Crown Commercial Service","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Crown Prosecution Service","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Education (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Environment, Food and Rural Affairs (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Debt","290","240","22510","21260"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","No function","610","550","26660","27570"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Department of Health and Social Care (excl. agencies)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Driver and Vehicle Standards Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Food Standards Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Courts and Tribunals Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Courts and Tribunals Service","No function","200","180","23750","20970"
"In post","2022","Bradford","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Prison and Probation Service","No function","200","190","30020","28200"
"In post","2022","Bradford","HM Prison and Probation Service","Security","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Debt","240","220","23390","21250"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Finance","240","190","23410","22080"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","No function","780","690","25810","21250"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Project Delivery","40","40","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Medicines and Healthcare Products Regulatory Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Ministry of Justice (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Office for Standards in Education, Children's Services and Skills","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Planning Inspectorate","No function","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","Rural Payments Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Export Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Health Security Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Bradford","UK Health Security Agency","No function","[c]","[c]","[c]","[c]"
"In post","2022","Breckland and South Norfolk","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
