"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","450","410","27010","24730"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Department for Work and Pensions","100","80","25940","27570"
"In post","2022","Unknown","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Ministry of Defence","70","60","31170","26350"
"In post","2022","Unknown","Lincolnshire","Ministry of Justice","120","110","25660","24800"
"In post","2022","Unknown","Lincolnshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Attorney General's Departments","80","70","40260","34480"
"In post","2022","Unknown","Merseyside","Cabinet Office","130","120","44510","38980"
"In post","2022","Unknown","Merseyside","Charity Commission","140","140","30870","29160"
"In post","2022","Unknown","Merseyside","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Department for Work and Pensions","950","810","26210","27570"
"In post","2022","Unknown","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","HM Land Registry","190","180","27910","27130"
"In post","2022","Unknown","Merseyside","HM Revenue and Customs","1960","1790","27550","22080"
"In post","2022","Unknown","Merseyside","Home Office","410","400","25410","24880"
"In post","2022","Unknown","Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","Ministry of Justice","470","420","27450","25340"
"In post","2022","Unknown","Merseyside","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Eastern Scotland","Scottish Government","490","450","32030","30040"
"In post","2022","Unknown","North Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Cabinet Office","150","140","33000","26670"
"In post","2022","Unknown","North Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Department for Environment, Food and Rural Affairs","190","180","29750","25460"
"In post","2022","Unknown","North Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Department for Work and Pensions","80","70","27730","27570"
"In post","2022","Unknown","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Ministry of Defence","150","140","27590","26350"
"In post","2022","Unknown","North Yorkshire","Ministry of Justice","60","50","28570","28200"
"In post","2022","Unknown","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","HM Revenue and Customs","760","710","27240","26590"
"In post","2022","Unknown","Northern Ireland","Home Office","100","90","26610","24880"
"In post","2022","Unknown","Northern Ireland","Ministry of Defence","70","70","24460","20560"
"In post","2022","Unknown","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Attorney General's Departments","50","50","39270","35810"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Cabinet Office","80","80","31070","28000"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs","230","220","27080","21300"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Transport","60","60","26090","26130"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department for Work and Pensions","1450","1270","28720","27570"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","HM Revenue and Customs","3460","3050","27390","22080"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Home Office","100","90","26570","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Ministry of Justice","140","130","27480","25120"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Department for Work and Pensions","460","400","29830","31060"
"In post","2022","Unknown","Outer London - East and North East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","Ministry of Justice","380","360","30270","29580"
"In post","2022","Unknown","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Department for Work and Pensions","140","120","30990","31060"
"In post","2022","Unknown","Outer London - South","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","HM Land Registry","110","100","38180","30600"
"In post","2022","Unknown","Outer London - South","HM Revenue and Customs","840","800","39990","37610"
"In post","2022","Unknown","Outer London - South","Home Office","650","650","39370","35050"
"In post","2022","Unknown","Outer London - South","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - South","Ministry of Justice","270","250","31290","28310"
"In post","2022","Unknown","Outer London - South","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - West and North West","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
