"Status","Year","Region_ITL2","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Unknown","Operational Delivery","150","140","28350","26310"
"New entrant CS","2022","Eastern Scotland","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Operational Delivery","620","600","21430","21260"
"New entrant CS","2022","Eastern Scotland","AA/AO","Other","40","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","AA/AO","Tax","80","80","21250","21250"
"New entrant CS","2022","Eastern Scotland","AA/AO","Unknown","670","650","22330","21050"
"New entrant CS","2022","Eastern Scotland","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Operational Delivery","180","170","27280","27570"
"New entrant CS","2022","Eastern Scotland","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","EO","Tax","50","50","26500","26590"
"New entrant CS","2022","Eastern Scotland","EO","Unknown","460","440","27410","27230"
"New entrant CS","2022","Eastern Scotland","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","G6/G7","Unknown","190","180","56560","53480"
"New entrant CS","2022","Eastern Scotland","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Tax","50","50","33110","33080"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Unknown","630","610","35840","33540"
"New entrant CS","2022","Eastern Scotland","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Operational Delivery","250","240","23280","24250"
"New entrant CS","2022","Essex","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Operational Delivery","130","120","28920","29290"
"New entrant CS","2022","Essex","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","Operational Delivery","260","240","28170","24800"
"New entrant CS","2022","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Operational Delivery","520","500","21440","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Other","50","50","20680","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Science and Engineering","90","90","18890","18330"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Security","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Commercial","70","70","24000","23750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Finance","70","70","22790","23390"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Operational Delivery","160","160","26580","26590"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Other","120","110","21180","19460"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Project Delivery","80","80","23730","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Science and Engineering","130","130","22400","23390"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
