"Status","Year","Disability","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","G6/G7","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","West Midlands","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","G6/G7","West Yorkshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Inner London - West","140","120","99180","90970"
"Leaver CS","2021","Declared non-disabled","SCS","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","70","70","37670","37640"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Derbyshire and Nottinghamshire","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Devon","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Dorset and Somerset","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","East Anglia","100","80","37080","33840"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","East Wales","130","120","37620","37410"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Eastern Scotland","90","80","39520","36070"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Essex","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","310","290","36240","34800"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Greater Manchester","110","90","34950","34290"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Hampshire and Isle of Wight","130","120","36280","35790"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Inner London - East","160","140","39170","38890"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Inner London - West","480","440","37970","37410"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Kent","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Lancashire","50","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Leicestershire, Rutland and Northamptonshire","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Merseyside","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","North Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Northumberland and Tyne and Wear","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Outer London - South","60","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Outer London - West and North West","80","80","37220","36620"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Shropshire and Staffordshire","50","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","South Yorkshire","80","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Southern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Surrey, East and West Sussex","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Tees Valley and Durham","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","West Central Scotland","90","80","38000","36440"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","West Midlands","120","110","37950","36780"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","West Wales and The Valleys","70","60","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","SEO/HEO","West Yorkshire","120","100","36630","37940"
"Leaver CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Devon","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","East Wales","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Kent","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Lancashire","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Surrey, East and West Sussex","30","20","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","Tees Valley and Durham","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","West Yorkshire","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","EO","Merseyside","[c]","[c]","[c]","[c]"
