"Status","Year","Responsibility_level","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Bradford","HM Revenue and Customs","410","390","34520","31870"
"In post","2021","SEO/HEO","Bradford","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Breckland and South Norfolk","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Breckland and South Norfolk","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Breckland and South Norfolk","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Breckland and South Norfolk","Ministry of Justice","60","50","39280","38160"
"In post","2021","SEO/HEO","Brent","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brent","HM Revenue and Customs","60","50","41510","37380"
"In post","2021","SEO/HEO","Brent","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bridgend and Neath Port Talbot","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bridgend and Neath Port Talbot","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Bridgend and Neath Port Talbot","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bridgend and Neath Port Talbot","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brighton and Hove","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brighton and Hove","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brighton and Hove","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brighton and Hove","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Brighton and Hove","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Department for Business, Energy and Industrial Strategy","80","70","35600","34500"
"In post","2021","SEO/HEO","Bristol, City of","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Department for Education","120","110","35060","36500"
"In post","2021","SEO/HEO","Bristol, City of","Department for Environment, Food and Rural Affairs","430","400","33860","35900"
"In post","2021","SEO/HEO","Bristol, City of","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Department for Transport","200","190","37340","37260"
"In post","2021","SEO/HEO","Bristol, City of","Department for Work and Pensions","80","80","38570","34290"
"In post","2021","SEO/HEO","Bristol, City of","Department of Health and Social Care","140","120","34980","35610"
"In post","2021","SEO/HEO","Bristol, City of","HM Revenue and Customs","640","610","34190","31810"
"In post","2021","SEO/HEO","Bristol, City of","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Ministry of Housing, Communities and Local Government","190","180","36120","34860"
"In post","2021","SEO/HEO","Bristol, City of","Ministry of Justice","90","90","38100","37280"
"In post","2021","SEO/HEO","Bristol, City of","Office for Standards in Education","130","120","38990","39850"
"In post","2021","SEO/HEO","Bristol, City of","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bristol, City of","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bromley","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bromley","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bromley","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bromley","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Buckinghamshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Buckinghamshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Buckinghamshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Buckinghamshire CC","Ministry of Defence","290","280","38380","35300"
"In post","2021","SEO/HEO","Buckinghamshire CC","Ministry of Justice","130","120","40450","38160"
"In post","2021","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Calderdale and Kirklees","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Calderdale and Kirklees","Department for Work and Pensions","60","60","33580","32470"
"In post","2021","SEO/HEO","Calderdale and Kirklees","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Calderdale and Kirklees","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Calderdale and Kirklees","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Department of Health and Social Care","110","100","35520","36050"
"In post","2021","SEO/HEO","Cambridgeshire CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Ministry of Defence","630","610","36760","34260"
"In post","2021","SEO/HEO","Cambridgeshire CC","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cambridgeshire CC","Ministry of Justice","160","160","39200","38160"
"In post","2021","SEO/HEO","Cambridgeshire CC","Office for Standards in Education","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Chancellor's other departments","60","60","42270","41210"
"In post","2021","SEO/HEO","Camden and City of London","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","HM Revenue and Customs","710","690","38520","36590"
"In post","2021","SEO/HEO","Camden and City of London","HM Treasury","60","50","40610","39630"
"In post","2021","SEO/HEO","Camden and City of London","Home Office","130","130","39050","37510"
"In post","2021","SEO/HEO","Camden and City of London","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Ministry of Justice","150","140","35360","34210"
"In post","2021","SEO/HEO","Camden and City of London","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Camden and City of London","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","400","380","37720","38000"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department for Work and Pensions","160","150","36710","33820"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Food Standards Agency","80","80","35340","37910"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","HM Revenue and Customs","1240","1180","33340","31810"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Home Office","100","90","33690","32040"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Ministry of Justice","180","170","36630","36230"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cardiff and Vale of Glamorgan","Welsh Government","1200","1130","40560","37410"
"In post","2021","SEO/HEO","Central Bedfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Bedfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Bedfordshire","Ministry of Defence","140","130","37160","36300"
"In post","2021","SEO/HEO","Central Hampshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","Ministry of Defence","1530","1480","35540","34800"
"In post","2021","SEO/HEO","Central Hampshire","Ministry of Justice","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Central Hampshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Valleys","Department for Work and Pensions","50","50","33860","33170"
"In post","2021","SEO/HEO","Central Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Central Valleys","Welsh Government","450","430","40910","37410"
"In post","2021","SEO/HEO","Cheshire East","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire East","Ministry of Justice","60","50","42380","38160"
"In post","2021","SEO/HEO","Cheshire West and Chester","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire West and Chester","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire West and Chester","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire West and Chester","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Chorley and West Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Chorley and West Lancashire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Chorley and West Lancashire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Chorley and West Lancashire","Ministry of Justice","170","160","39640","38160"
"In post","2021","SEO/HEO","Chorley and West Lancashire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Department for Business, Energy and Industrial Strategy","40","30","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Department for Work and Pensions","50","50","41290","41240"
"In post","2021","SEO/HEO","City of Edinburgh","HM Revenue and Customs","580","560","33580","31810"
"In post","2021","SEO/HEO","City of Edinburgh","Home Office","30","30","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Ministry of Defence","60","60","36090","33300"
"In post","2021","SEO/HEO","City of Edinburgh","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","City of Edinburgh","Scottish Government","3680","3510","39280","38540"
"In post","2021","SEO/HEO","City of Edinburgh","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Clackmannanshire and Fife","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Clackmannanshire and Fife","Department for Work and Pensions","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Clackmannanshire and Fife","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Clackmannanshire and Fife","Ministry of Defence","150","140","37740","37730"
"In post","2021","SEO/HEO","Clackmannanshire and Fife","Scottish Government","80","70","40690","39500"
"In post","2021","SEO/HEO","Conwy and Denbighshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Conwy and Denbighshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
