"Status","Year","Region_ITL2","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","West Yorkshire","Declared disabled","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Department for Work and Pensions (excl. agencies)","150","130","30290","27570"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","HM Courts and Tribunals Service","40","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","HM Prison and Probation Service","100","100","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","HM Revenue and Customs (excl. agencies)","150","120","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Declared non-disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","HM Prison and Probation Service","40","30","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","HM Prison and Probation Service","50","50","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","HM Revenue and Customs (excl. agencies)","80","70","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Yorkshire","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Department for Work and Pensions (excl. agencies)","100","90","28010","28800"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","HM Prison and Probation Service","130","120","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Declared non-disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","HM Prison and Probation Service","50","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Medicines and Healthcare Products Regulatory Agency","40","40","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
