"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","LGBO","Northumberland","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Norwich and East Norfolk","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Nottingham","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Nottingham","20-29","80","80","24520","23140"
"In post","2021","LGBO","Nottingham","30-39","90","90","31220","27570"
"In post","2021","LGBO","Nottingham","40-49","70","70","33520","31470"
"In post","2021","LGBO","Nottingham","50-59","60","60","36980","31810"
"In post","2021","LGBO","Nottingham","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Nottingham","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Orkney Islands","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Overseas","20-29","30","30","[c]","[c]"
"In post","2021","LGBO","Overseas","30-39","70","70","49140","52430"
"In post","2021","LGBO","Overseas","40-49","40","40","[c]","[c]"
"In post","2021","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Peterborough","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","20-29","30","30","[c]","[c]"
"In post","2021","LGBO","Plymouth","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Portsmouth","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Powys","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Redbridge and Waltham Forest","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Scottish Borders","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","20-29","50","50","24840","25560"
"In post","2021","LGBO","Sefton","30-39","50","40","[c]","[c]"
"In post","2021","LGBO","Sefton","40-49","30","30","[c]","[c]"
"In post","2021","LGBO","Sefton","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sheffield","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sheffield","20-29","70","70","29240","27570"
"In post","2021","LGBO","Sheffield","30-39","90","80","33740","29860"
"In post","2021","LGBO","Sheffield","40-49","60","60","36420","31990"
"In post","2021","LGBO","Sheffield","50-59","40","40","[c]","[c]"
"In post","2021","LGBO","Sheffield","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sheffield","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shetland Islands","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shetland Islands","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shetland Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shetland Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shetland Islands","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Shropshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Solihull","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South and West Derbyshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Ayrshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","20-29","40","40","[c]","[c]"
"In post","2021","LGBO","South Hampshire","30-39","30","30","[c]","[c]"
"In post","2021","LGBO","South Hampshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Hampshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","30-39","40","40","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Lanarkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South Teesside","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West Wales","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southampton","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","20-29","50","50","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","30-39","50","50","28610","26810"
"In post","2021","LGBO","Staffordshire CC","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","50-59","30","30","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Staffordshire CC","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Stoke-on-Trent","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Suffolk","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Suffolk","20-29","30","30","[c]","[c]"
"In post","2021","LGBO","Suffolk","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Suffolk","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Suffolk","50-59","30","30","[c]","[c]"
"In post","2021","LGBO","Suffolk","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Suffolk","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","30-39","30","30","[c]","[c]"
"In post","2021","LGBO","Sunderland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swansea","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swansea","20-29","60","60","23770","21590"
"In post","2021","LGBO","Swansea","30-39","100","90","25400","21590"
"In post","2021","LGBO","Swansea","40-49","60","50","28240","24800"
"In post","2021","LGBO","Swansea","50-59","40","40","[c]","[c]"
"In post","2021","LGBO","Swansea","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swansea","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Swindon","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Telford and Wrekin","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Thurrock","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","20-29","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","30-39","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","40-49","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","50-59","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Torbay","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tower Hamlets","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tower Hamlets","20-29","90","90","37020","34550"
"In post","2021","LGBO","Tower Hamlets","30-39","100","100","50490","53730"
"In post","2021","LGBO","Tower Hamlets","40-49","70","70","58770","59530"
"In post","2021","LGBO","Tower Hamlets","50-59","50","50","58350","53410"
"In post","2021","LGBO","Tower Hamlets","60-64","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tower Hamlets","65+","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tyneside","16-19","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Tyneside","20-29","170","170","25280","22920"
"In post","2021","LGBO","Tyneside","30-39","150","140","29860","27570"
"In post","2021","LGBO","Tyneside","40-49","120","120","31440","28130"
