"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Calderdale and Kirklees","60-64","Female","60","50","25740","27470"
"In post","2021","Calderdale and Kirklees","60-64","Male","40","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","20-29","Female","230","220","26630","26670"
"In post","2021","Cambridgeshire CC","20-29","Male","220","220","27680","27570"
"In post","2021","Cambridgeshire CC","30-39","Female","340","310","32370","30210"
"In post","2021","Cambridgeshire CC","30-39","Male","340","340","33040","31220"
"In post","2021","Cambridgeshire CC","40-49","Female","400","360","35860","33050"
"In post","2021","Cambridgeshire CC","40-49","Male","390","380","35600","33300"
"In post","2021","Cambridgeshire CC","50-59","Female","470","440","35670","30090"
"In post","2021","Cambridgeshire CC","50-59","Male","590","570","38290","33300"
"In post","2021","Cambridgeshire CC","60-64","Female","140","120","29610","27380"
"In post","2021","Cambridgeshire CC","60-64","Male","160","140","34930","31900"
"In post","2021","Cambridgeshire CC","65+","Female","50","40","28040","26450"
"In post","2021","Cambridgeshire CC","65+","Male","60","50","35350","31650"
"In post","2021","Camden and City of London","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","20-29","Female","290","290","30510","29250"
"In post","2021","Camden and City of London","20-29","Male","280","280","33370","29570"
"In post","2021","Camden and City of London","30-39","Female","350","330","37460","31110"
"In post","2021","Camden and City of London","30-39","Male","380","380","40730","36160"
"In post","2021","Camden and City of London","40-49","Female","390","360","39610","32520"
"In post","2021","Camden and City of London","40-49","Male","410","400","45940","36410"
"In post","2021","Camden and City of London","50-59","Female","540","510","36410","32520"
"In post","2021","Camden and City of London","50-59","Male","560","550","40980","36200"
"In post","2021","Camden and City of London","60-64","Female","150","130","32900","28990"
"In post","2021","Camden and City of London","60-64","Male","180","160","39340","32520"
"In post","2021","Camden and City of London","65+","Female","60","50","28620","25630"
"In post","2021","Camden and City of London","65+","Male","60","50","38430","32520"
"In post","2021","Cardiff and Vale of Glamorgan","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","20-29","Female","1040","1020","25760","25030"
"In post","2021","Cardiff and Vale of Glamorgan","20-29","Male","940","930","25590","25560"
"In post","2021","Cardiff and Vale of Glamorgan","30-39","Female","1520","1390","32330","28850"
"In post","2021","Cardiff and Vale of Glamorgan","30-39","Male","1400","1390","31470","27700"
"In post","2021","Cardiff and Vale of Glamorgan","40-49","Female","1500","1350","36410","31810"
"In post","2021","Cardiff and Vale of Glamorgan","40-49","Male","1240","1220","37640","31810"
"In post","2021","Cardiff and Vale of Glamorgan","50-59","Female","1790","1620","33390","27570"
"In post","2021","Cardiff and Vale of Glamorgan","50-59","Male","1430","1390","37200","31810"
"In post","2021","Cardiff and Vale of Glamorgan","60-64","Female","500","380","30390","26120"
"In post","2021","Cardiff and Vale of Glamorgan","60-64","Male","380","320","36110","29670"
"In post","2021","Cardiff and Vale of Glamorgan","65+","Female","140","100","30620","23830"
"In post","2021","Cardiff and Vale of Glamorgan","65+","Male","150","120","35220","28130"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","30-39","Male","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","40-49","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","40-49","Male","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","50-59","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","50-59","Male","30","30","[c]","[c]"
"In post","2021","Causeway Coast and Glens","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","20-29","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","30-39","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","30-39","Male","30","30","[c]","[c]"
"In post","2021","Central Bedfordshire","40-49","Female","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","40-49","Male","50","50","[c]","[c]"
"In post","2021","Central Bedfordshire","50-59","Female","80","70","28120","26680"
"In post","2021","Central Bedfordshire","50-59","Male","90","90","33810","33300"
"In post","2021","Central Bedfordshire","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","60-64","Male","50","40","[c]","[c]"
"In post","2021","Central Bedfordshire","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","20-29","Female","290","290","28560","28650"
"In post","2021","Central Hampshire","20-29","Male","350","350","29540","28650"
"In post","2021","Central Hampshire","30-39","Female","380","360","35120","33300"
"In post","2021","Central Hampshire","30-39","Male","410","410","38190","37320"
"In post","2021","Central Hampshire","40-49","Female","480","450","35950","33300"
"In post","2021","Central Hampshire","40-49","Male","480","470","40920","40580"
"In post","2021","Central Hampshire","50-59","Female","550","530","34160","33300"
"In post","2021","Central Hampshire","50-59","Male","690","680","40750","39070"
"In post","2021","Central Hampshire","60-64","Female","120","110","30080","26800"
"In post","2021","Central Hampshire","60-64","Male","270","260","39950","38740"
"In post","2021","Central Hampshire","65+","Female","40","30","[c]","[c]"
"In post","2021","Central Hampshire","65+","Male","110","100","37320","33630"
"In post","2021","Central Valleys","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","20-29","Female","100","100","25720","24320"
"In post","2021","Central Valleys","20-29","Male","50","50","26200","26930"
"In post","2021","Central Valleys","30-39","Female","230","220","31870","28850"
"In post","2021","Central Valleys","30-39","Male","90","90","32890","28850"
"In post","2021","Central Valleys","40-49","Female","320","290","35230","30210"
"In post","2021","Central Valleys","40-49","Male","160","160","37390","31990"
"In post","2021","Central Valleys","50-59","Female","380","350","33340","27570"
"In post","2021","Central Valleys","50-59","Male","190","190","43800","40220"
"In post","2021","Central Valleys","60-64","Female","90","70","32110","27570"
"In post","2021","Central Valleys","60-64","Male","50","50","40270","37410"
"In post","2021","Central Valleys","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","20-29","Female","80","80","24870","24920"
"In post","2021","Cheshire East","20-29","Male","40","40","[c]","[c]"
"In post","2021","Cheshire East","30-39","Female","100","90","29630","27570"
"In post","2021","Cheshire East","30-39","Male","50","50","28910","27150"
"In post","2021","Cheshire East","40-49","Female","120","110","33610","27620"
"In post","2021","Cheshire East","40-49","Male","50","50","30930","27570"
"In post","2021","Cheshire East","50-59","Female","130","120","30470","27570"
"In post","2021","Cheshire East","50-59","Male","100","100","34010","31320"
"In post","2021","Cheshire East","60-64","Female","30","20","[c]","[c]"
"In post","2021","Cheshire East","60-64","Male","30","30","[c]","[c]"
"In post","2021","Cheshire East","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","20-29","Female","30","30","[c]","[c]"
"In post","2021","Cheshire West and Chester","20-29","Male","40","40","[c]","[c]"
"In post","2021","Cheshire West and Chester","30-39","Female","40","40","[c]","[c]"
"In post","2021","Cheshire West and Chester","30-39","Male","30","30","[c]","[c]"
"In post","2021","Cheshire West and Chester","40-49","Female","60","60","27330","27570"
"In post","2021","Cheshire West and Chester","40-49","Male","30","30","[c]","[c]"
"In post","2021","Cheshire West and Chester","50-59","Female","120","110","26490","27570"
"In post","2021","Cheshire West and Chester","50-59","Male","50","50","[c]","[c]"
"In post","2021","Cheshire West and Chester","60-64","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","60-64","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","20-29","Female","110","110","25130","24620"
"In post","2021","Chorley and West Lancashire","20-29","Male","90","90","24860","24920"
"In post","2021","Chorley and West Lancashire","30-39","Female","160","150","30110","27700"
"In post","2021","Chorley and West Lancashire","30-39","Male","160","160","28540","26810"
"In post","2021","Chorley and West Lancashire","40-49","Female","150","140","31390","27570"
"In post","2021","Chorley and West Lancashire","40-49","Male","150","150","32070","31650"
"In post","2021","Chorley and West Lancashire","50-59","Female","170","150","27990","27380"
"In post","2021","Chorley and West Lancashire","50-59","Male","220","200","33720","31650"
"In post","2021","Chorley and West Lancashire","60-64","Female","40","30","[c]","[c]"
"In post","2021","Chorley and West Lancashire","60-64","Male","60","40","31100","31650"
"In post","2021","Chorley and West Lancashire","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","16-19","Female","50","50","[c]","[c]"
"In post","2021","City of Edinburgh","16-19","Male","40","30","[c]","[c]"
"In post","2021","City of Edinburgh","20-29","Female","1280","1250","27920","26160"
"In post","2021","City of Edinburgh","20-29","Male","910","910","27350","25590"
"In post","2021","City of Edinburgh","30-39","Female","1680","1580","37340","33620"
"In post","2021","City of Edinburgh","30-39","Male","1390","1380","36290","32140"
"In post","2021","City of Edinburgh","40-49","Female","1660","1520","41940","36780"
"In post","2021","City of Edinburgh","40-49","Male","1410","1400","41890","38540"
"In post","2021","City of Edinburgh","50-59","Female","1650","1540","40480","35110"
"In post","2021","City of Edinburgh","50-59","Male","1680","1650","41220","35230"
"In post","2021","City of Edinburgh","60-64","Female","360","300","33990","28130"
"In post","2021","City of Edinburgh","60-64","Male","450","390","38630","34550"
"In post","2021","City of Edinburgh","65+","Female","80","70","32660","28100"
"In post","2021","City of Edinburgh","65+","Male","170","140","36220","30080"
"In post","2021","Clackmannanshire and Fife","16-19","Female","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","16-19","Male","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","20-29","Female","80","70","25410","24030"
"In post","2021","Clackmannanshire and Fife","20-29","Male","50","50","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","30-39","Female","120","110","27780","27570"
"In post","2021","Clackmannanshire and Fife","30-39","Male","90","90","31840","33150"
"In post","2021","Clackmannanshire and Fife","40-49","Female","150","130","29880","27570"
"In post","2021","Clackmannanshire and Fife","40-49","Male","120","120","32020","31990"
"In post","2021","Clackmannanshire and Fife","50-59","Female","260","240","28180","27570"
"In post","2021","Clackmannanshire and Fife","50-59","Male","300","290","32430","33650"
"In post","2021","Clackmannanshire and Fife","60-64","Female","70","50","25720","27570"
"In post","2021","Clackmannanshire and Fife","60-64","Male","90","80","33980","33650"
"In post","2021","Clackmannanshire and Fife","65+","Female","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","65+","Male","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","20-29","Female","30","30","[c]","[c]"
"In post","2021","Conwy and Denbighshire","20-29","Male","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","30-39","Female","80","70","32090","30210"
"In post","2021","Conwy and Denbighshire","30-39","Male","30","30","[c]","[c]"
"In post","2021","Conwy and Denbighshire","40-49","Female","120","110","36720","37410"
"In post","2021","Conwy and Denbighshire","40-49","Male","70","70","37090","32540"
"In post","2021","Conwy and Denbighshire","50-59","Female","170","160","36680","37170"
