"Status","Year","Region_ITL1","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North West (England)","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Liverpool","230","190","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Manchester","130","120","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Mid Lancashire","140","120","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Sefton","130","100","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Belfast","50","40","27190","21880"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Social Research","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Belfast","110","90","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Overseas","60","60","44390","41600"
"Leaver CS","2022","Overseas","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Glasgow City","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Inspector of Education and Training","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Aberdeen City and Aberdeenshire","80","70","31300","26960"
"Leaver CS","2022","Scotland","Operational Delivery","Angus and Dundee City","80","60","23410","21260"
"Leaver CS","2022","Scotland","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","City of Edinburgh","150","130","29460","27570"
"Leaver CS","2022","Scotland","Operational Delivery","Clackmannanshire and Fife","100","80","26620","26900"
"Leaver CS","2022","Scotland","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","East Ayrshire and North Ayrshire mainland","40","30","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","70","60","25550","23510"
"Leaver CS","2022","Scotland","Operational Delivery","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Falkirk","90","80","26390","21260"
"Leaver CS","2022","Scotland","Operational Delivery","Glasgow City","300","260","26280","24250"
"Leaver CS","2022","Scotland","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","60","50","30820","27570"
"Leaver CS","2022","Scotland","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","North Lanarkshire","80","60","25910","22080"
