"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Blackpool","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","No function","120","120","22170","21260"
"Leaver CS","2022","Blackpool","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","No function","50","40","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","No function","50","50","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Unknown","100","80","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","No function","30","30","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","No function","40","30","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","No function","60","60","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","No function","50","50","[c]","[c]"
"Leaver CS","2022","Brent","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","No function","40","30","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","No function","240","220","31600","26360"
"Leaver CS","2022","Bristol, City of","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","No function","140","130","30880","27570"
"Leaver CS","2022","Bristol, City of","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Female","No function","40","40","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","No function","70","60","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","No function","70","70","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","No function","60","50","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Property","50","40","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","No function","200","170","36870","29960"
"Leaver CS","2022","Cambridgeshire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","No function","140","120","37860","27970"
"Leaver CS","2022","Cambridgeshire CC","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","No function","70","60","28340","23720"
"Leaver CS","2022","Camden and City of London","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","No function","50","50","29200","23720"
"Leaver CS","2022","Camden and City of London","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","No function","140","120","25880","22740"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Unknown","240","200","41990","34490"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","No function","100","90","26460","23840"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Male","Unknown","230","210","41120","32200"
"Leaver CS","2022","Causeway Coast and Glens","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
