"Status","Year","Responsibility_level","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","G6/G7","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Central Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands","Female","50","40","[c]","[c]"
"Leaver CS","2021","G6/G7","West Midlands","Male","50","50","[c]","[c]"
"Leaver CS","2021","G6/G7","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","West Yorkshire","Female","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","West Yorkshire","Male","50","30","[c]","[c]"
"Leaver CS","2021","SCS","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Inner London - West","Female","90","70","90320","84080"
"Leaver CS","2021","SCS","Inner London - West","Male","110","90","103770","95620"
"Leaver CS","2021","SCS","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SCS","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Bedfordshire and Hertfordshire","Female","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Bedfordshire and Hertfordshire","Male","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Female","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Male","60","60","38900","37930"
"Leaver CS","2021","SEO/HEO","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Derbyshire and Nottinghamshire","Female","70","60","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Derbyshire and Nottinghamshire","Male","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Devon","Female","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Devon","Male","80","70","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Dorset and Somerset","Male","70","60","37470","37260"
"Leaver CS","2021","SEO/HEO","East Anglia","Female","90","80","35410","33840"
"Leaver CS","2021","SEO/HEO","East Anglia","Male","100","90","37600","35960"
"Leaver CS","2021","SEO/HEO","East Wales","Female","100","90","36780","37410"
"Leaver CS","2021","SEO/HEO","East Wales","Male","110","100","37200","37410"
"Leaver CS","2021","SEO/HEO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Female","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Eastern Scotland","Female","90","70","38840","37880"
"Leaver CS","2021","SEO/HEO","Eastern Scotland","Male","140","120","39510","39350"
"Leaver CS","2021","SEO/HEO","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Essex","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Female","190","170","35070","33630"
"Leaver CS","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Male","300","290","36820","37070"
"Leaver CS","2021","SEO/HEO","Greater Manchester","Female","90","80","35490","34530"
"Leaver CS","2021","SEO/HEO","Greater Manchester","Male","80","70","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Hampshire and Isle of Wight","Female","80","70","35300","34160"
"Leaver CS","2021","SEO/HEO","Hampshire and Isle of Wight","Male","130","120","36150","35480"
"Leaver CS","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Inner London - East","Female","120","110","38570","38960"
"Leaver CS","2021","SEO/HEO","Inner London - East","Male","120","120","39100","39740"
"Leaver CS","2021","SEO/HEO","Inner London - East","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Inner London - West","Female","440","410","36880","36620"
"Leaver CS","2021","SEO/HEO","Inner London - West","Male","470","420","37240","36740"
"Leaver CS","2021","SEO/HEO","Kent","Female","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Kent","Male","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Lancashire","Female","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Lancashire","Male","40","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Female","50","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Male","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Merseyside","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Merseyside","Male","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","North Eastern Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","North Yorkshire","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Northumberland and Tyne and Wear","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Northumberland and Tyne and Wear","Male","70","60","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - South","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - South","Male","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - West and North West","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Outer London - West and North West","Male","60","50","38020","38410"
"Leaver CS","2021","SEO/HEO","Overseas","Female","60","50","35990","36960"
"Leaver CS","2021","SEO/HEO","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Shropshire and Staffordshire","Female","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Shropshire and Staffordshire","Male","40","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","South Yorkshire","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","South Yorkshire","Male","50","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Surrey, East and West Sussex","Female","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Surrey, East and West Sussex","Male","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Tees Valley and Durham","Female","40","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Tees Valley and Durham","Male","40","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","SEO/HEO","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2021","SEO/HEO","West Central Scotland","Female","60","50","[c]","[c]"
"Leaver CS","2021","SEO/HEO","West Central Scotland","Male","80","70","38900","38000"
"Leaver CS","2021","SEO/HEO","West Midlands","Female","120","110","37970","36950"
"Leaver CS","2021","SEO/HEO","West Midlands","Male","90","80","37360","36950"
"Leaver CS","2021","SEO/HEO","West Wales and The Valleys","Female","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","West Wales and The Valleys","Male","50","40","[c]","[c]"
"Leaver CS","2021","SEO/HEO","West Yorkshire","Female","100","80","36590","36330"
"Leaver CS","2021","SEO/HEO","West Yorkshire","Male","80","60","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Female","30","30","[c]","[c]"
