"Status","Year","Sexual_orientation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Tyneside","30","30","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Lothian","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Surrey","50","50","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Westminster","230","220","44880","38750"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","York","50","50","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for International Trade","Westminster","180","180","44860","39430"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bristol, City of","30","30","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Derby","[c]","[c]","[c]","[c]"
