"Status","Year","Region_ITL2","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Devon","Undeclared","SEO/HEO","130","120","38450","38450"
"In post","2021","Devon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","AA/AO","500","450","21570","21010"
"In post","2021","Devon","Unknown","EO","250","230","26770","27490"
"In post","2021","Devon","Unknown","G6/G7","80","70","54970","52460"
"In post","2021","Devon","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","SEO/HEO","260","250","37510","38450"
"In post","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Devon","White","AA/AO","2410","2150","22490","21010"
"In post","2021","Devon","White","EO","1930","1760","27020","27570"
"In post","2021","Devon","White","G6/G7","700","660","55010","52460"
"In post","2021","Devon","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Devon","White","SEO/HEO","1960","1850","37580","37890"
"In post","2021","Devon","White","Unknown","270","260","34390","32100"
"In post","2021","Dorset and Somerset","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","AA/AO","60","50","22530","21010"
"In post","2021","Dorset and Somerset","Undeclared","EO","70","70","27380","27520"
"In post","2021","Dorset and Somerset","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","SEO/HEO","110","100","36620","35730"
"In post","2021","Dorset and Somerset","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","AA/AO","210","200","22250","21580"
"In post","2021","Dorset and Somerset","Unknown","EO","130","120","27220","27130"
"In post","2021","Dorset and Somerset","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","SEO/HEO","140","130","37350","35340"
"In post","2021","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","White","AA/AO","1410","1310","22440","21010"
"In post","2021","Dorset and Somerset","White","EO","1380","1250","27380","27570"
"In post","2021","Dorset and Somerset","White","G6/G7","170","160","58530","55040"
"In post","2021","Dorset and Somerset","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","White","SEO/HEO","1170","1110","36470","34080"
"In post","2021","Dorset and Somerset","White","Unknown","190","170","28440","28200"
"In post","2021","East Anglia","Asian","AA/AO","190","150","21440","21430"
"In post","2021","East Anglia","Asian","EO","100","100","26560","27130"
"In post","2021","East Anglia","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","SEO/HEO","50","50","36210","35900"
"In post","2021","East Anglia","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","AA/AO","40","40","[c]","[c]"
"In post","2021","East Anglia","Black","EO","40","40","[c]","[c]"
"In post","2021","East Anglia","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","SEO/HEO","40","30","[c]","[c]"
"In post","2021","East Anglia","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","AA/AO","70","70","23500","21500"
"In post","2021","East Anglia","Mixed","EO","50","50","27400","27570"
"In post","2021","East Anglia","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","SEO/HEO","40","40","[c]","[c]"
"In post","2021","East Anglia","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","AA/AO","170","150","23670","21440"
"In post","2021","East Anglia","Undeclared","EO","170","150","27530","27570"
"In post","2021","East Anglia","Undeclared","G6/G7","30","30","[c]","[c]"
"In post","2021","East Anglia","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","SEO/HEO","180","170","35600","33770"
"In post","2021","East Anglia","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","AA/AO","570","540","23610","21440"
"In post","2021","East Anglia","Unknown","EO","240","230","27150","26700"
"In post","2021","East Anglia","Unknown","G6/G7","60","60","57950","55460"
"In post","2021","East Anglia","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Unknown","SEO/HEO","180","170","34810","33780"
"In post","2021","East Anglia","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","East Anglia","White","AA/AO","3900","3580","23420","21430"
"In post","2021","East Anglia","White","EO","2670","2460","27580","27570"
"In post","2021","East Anglia","White","G6/G7","600","570","58510","54970"
"In post","2021","East Anglia","White","SCS","40","40","[c]","[c]"
"In post","2021","East Anglia","White","SEO/HEO","2440","2330","36190","34290"
"In post","2021","East Anglia","White","Unknown","420","390","29930","30210"
"In post","2021","East Wales","Asian","AA/AO","120","100","20650","20140"
"In post","2021","East Wales","Asian","EO","100","100","26390","25560"
"In post","2021","East Wales","Asian","G6/G7","30","30","[c]","[c]"
"In post","2021","East Wales","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Asian","SEO/HEO","80","80","35500","34620"
"In post","2021","East Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","AA/AO","50","50","20990","20140"
"In post","2021","East Wales","Black","EO","50","50","[c]","[c]"
"In post","2021","East Wales","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","SEO/HEO","40","40","[c]","[c]"
"In post","2021","East Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","AA/AO","60","60","21220","20500"
"In post","2021","East Wales","Mixed","EO","90","80","26530","26930"
"In post","2021","East Wales","Mixed","G6/G7","30","30","[c]","[c]"
"In post","2021","East Wales","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","SEO/HEO","80","70","35610","34680"
"In post","2021","East Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Undeclared","AA/AO","150","130","21620","21010"
"In post","2021","East Wales","Undeclared","EO","170","160","27630","27570"
"In post","2021","East Wales","Undeclared","G6/G7","70","70","58900","59770"
"In post","2021","East Wales","Undeclared","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Undeclared","SEO/HEO","200","190","37560","37410"
"In post","2021","East Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","AA/AO","1120","1040","20860","20140"
"In post","2021","East Wales","Unknown","EO","820","790","25480","25560"
"In post","2021","East Wales","Unknown","G6/G7","260","250","56320","55610"
"In post","2021","East Wales","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","SEO/HEO","760","730","34050","31810"
"In post","2021","East Wales","Unknown","Unknown","70","70","28490","28200"
"In post","2021","East Wales","White","AA/AO","4200","3780","21590","21010"
"In post","2021","East Wales","White","EO","4240","3940","26920","27570"
"In post","2021","East Wales","White","G6/G7","1990","1900","57900","57720"
"In post","2021","East Wales","White","SCS","220","220","87130","78600"
"In post","2021","East Wales","White","SEO/HEO","4800","4570","36510","36480"
"In post","2021","East Wales","White","Unknown","370","350","30330","30210"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","AA/AO","60","60","24870","21130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","EO","70","60","27860","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","SEO/HEO","40","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","AA/AO","260","240","23000","22350"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","EO","110","100","27370","27240"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","AA/AO","1760","1580","24050","21950"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","EO","1450","1320","27760","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","G6/G7","70","70","61280","57360"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","SCS","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","SEO/HEO","500","470","36900","34290"
"In post","2021","East Yorkshire and Northern Lincolnshire","White","Unknown","230","210","29980","30210"
"In post","2021","Eastern Scotland","Asian","AA/AO","60","60","21420","21010"
"In post","2021","Eastern Scotland","Asian","EO","50","50","27530","27570"
"In post","2021","Eastern Scotland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Asian","SEO/HEO","60","60","39350","38540"
"In post","2021","Eastern Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","AA/AO","30","30","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Eastern Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
