"Status","Year","Responsibility_level","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","West Midlands","60","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
