"Status","Year","Ethnicity","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","70","60","29210","29970"
"New entrant CS","2022","Undeclared","London","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","SEO/HEO","80","80","37040","35330"
"New entrant CS","2022","Undeclared","London","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO/HEO","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA/AO","450","430","21440","21250"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","200","190","26360","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO/HEO","90","90","33730","33080"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","240","210","28040","26060"
"New entrant CS","2022","Unknown","East of England","AA/AO","350","340","22850","21680"
"New entrant CS","2022","Unknown","East of England","EO","140","130","27960","26590"
"New entrant CS","2022","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SEO/HEO","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","Unknown","340","300","26690","24800"
"New entrant CS","2022","Unknown","London","AA/AO","750","740","25710","25110"
"New entrant CS","2022","Unknown","London","EO","1190","1110","28790","28650"
"New entrant CS","2022","Unknown","London","G6/G7","520","490","60360","57430"
"New entrant CS","2022","Unknown","London","SCS","80","70","102280","92000"
"New entrant CS","2022","Unknown","London","SEO/HEO","1660","1580","34510","34260"
"New entrant CS","2022","Unknown","London","Unknown","320","280","33450","32090"
"New entrant CS","2022","Unknown","North East (England)","AA/AO","650","630","21500","21260"
"New entrant CS","2022","Unknown","North East (England)","EO","220","210","26360","26590"
"New entrant CS","2022","Unknown","North East (England)","G6/G7","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SEO/HEO","130","130","32960","33080"
"New entrant CS","2022","Unknown","North East (England)","Unknown","120","110","28550","28200"
"New entrant CS","2022","Unknown","North West (England)","AA/AO","1130","1090","21400","21250"
"New entrant CS","2022","Unknown","North West (England)","EO","640","630","26280","26590"
"New entrant CS","2022","Unknown","North West (England)","G6/G7","100","90","58870","56550"
"New entrant CS","2022","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","SEO/HEO","280","280","33170","33080"
"New entrant CS","2022","Unknown","North West (England)","Unknown","600","550","26950","24800"
"New entrant CS","2022","Unknown","Northern Ireland","AA/AO","140","140","21150","21250"
"New entrant CS","2022","Unknown","Northern Ireland","EO","50","50","25780","24880"
"New entrant CS","2022","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland","SEO/HEO","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","AA/AO","1290","1250","21930","21640"
"New entrant CS","2022","Unknown","Scotland","EO","620","590","27030","27230"
"New entrant CS","2022","Unknown","Scotland","G6/G7","180","170","56770","53480"
"New entrant CS","2022","Unknown","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","SEO/HEO","550","530","35150","33070"
"New entrant CS","2022","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","AA/AO","680","650","23220","21680"
"New entrant CS","2022","Unknown","South East (England)","EO","320","290","26800","26130"
"New entrant CS","2022","Unknown","South East (England)","G6/G7","60","60","60280","56500"
"New entrant CS","2022","Unknown","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South East (England)","SEO/HEO","170","170","33620","32560"
"New entrant CS","2022","Unknown","South East (England)","Unknown","450","400","28060","26310"
"New entrant CS","2022","Unknown","South West (England)","AA/AO","530","510","21440","21260"
"New entrant CS","2022","Unknown","South West (England)","EO","280","270","23620","24880"
"New entrant CS","2022","Unknown","South West (England)","G6/G7","70","70","55410","53500"
"New entrant CS","2022","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","South West (England)","SEO/HEO","340","330","33910","33000"
"New entrant CS","2022","Unknown","South West (England)","Unknown","290","270","27870","24800"
"New entrant CS","2022","Unknown","Unknown","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","EO","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO/HEO","100","70","29620","28000"
"New entrant CS","2022","Unknown","Unknown","Unknown","330","300","22440","16190"
"New entrant CS","2022","Unknown","Wales","AA/AO","560","530","20700","21250"
"New entrant CS","2022","Unknown","Wales","EO","170","160","26290","26130"
"New entrant CS","2022","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Wales","SEO/HEO","140","140","34630","33080"
"New entrant CS","2022","Unknown","Wales","Unknown","160","150","26550","24090"
"New entrant CS","2022","Unknown","West Midlands (England)","AA/AO","690","670","21350","21250"
"New entrant CS","2022","Unknown","West Midlands (England)","EO","320","310","26380","26590"
"New entrant CS","2022","Unknown","West Midlands (England)","G6/G7","70","70","59850","58710"
"New entrant CS","2022","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","West Midlands (England)","SEO/HEO","180","180","33590","33080"
"New entrant CS","2022","Unknown","West Midlands (England)","Unknown","270","220","27430","24800"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","AA/AO","780","760","21770","21260"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","EO","410","390","26290","26590"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","G6/G7","150","130","58140","56550"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","SEO/HEO","320","270","33480","33080"
"New entrant CS","2022","Unknown","Yorkshire and The Humber","Unknown","320","280","27620","26310"
"New entrant CS","2022","White","East Midlands (England)","AA/AO","880","860","21710","21260"
"New entrant CS","2022","White","East Midlands (England)","EO","420","400","26810","26590"
"New entrant CS","2022","White","East Midlands (England)","G6/G7","50","50","54710","51300"
"New entrant CS","2022","White","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East Midlands (England)","SEO/HEO","300","290","34500","33080"
"New entrant CS","2022","White","East Midlands (England)","Unknown","360","340","28520","25480"
"New entrant CS","2022","White","East of England","AA/AO","780","770","23090","21830"
"New entrant CS","2022","White","East of England","EO","400","390","27610","27570"
"New entrant CS","2022","White","East of England","G6/G7","50","50","57840","53500"
"New entrant CS","2022","White","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","East of England","SEO/HEO","210","200","35880","33210"
"New entrant CS","2022","White","East of England","Unknown","480","440","27680","24800"
"New entrant CS","2022","White","London","AA/AO","510","500","25060","24370"
"New entrant CS","2022","White","London","EO","1210","1180","28630","28000"
"New entrant CS","2022","White","London","G6/G7","880","850","57710","54700"
"New entrant CS","2022","White","London","SCS","100","100","101350","93000"
"New entrant CS","2022","White","London","SEO/HEO","2190","2150","36480","34710"
"New entrant CS","2022","White","London","Unknown","320","300","36780","33570"
"New entrant CS","2022","White","North East (England)","AA/AO","1260","1230","21440","21260"
"New entrant CS","2022","White","North East (England)","EO","640","630","26650","26590"
"New entrant CS","2022","White","North East (England)","G6/G7","110","110","53000","50210"
"New entrant CS","2022","White","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","North East (England)","SEO/HEO","380","370","33650","33080"
"New entrant CS","2022","White","North East (England)","Unknown","380","370","28050","26310"
"New entrant CS","2022","White","North West (England)","AA/AO","2080","2020","21380","21260"
"New entrant CS","2022","White","North West (England)","EO","1150","1140","26930","27570"
"New entrant CS","2022","White","North West (England)","G6/G7","230","230","55160","52080"
