"Status","Year","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","1110","1020","28790","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","1150","1050","28280","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cheshire","940","850","25480","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Cumbria","270","230","26610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","2290","2030","26060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Devon","2040","1730","25570","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","910","800","26650","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Anglia","1840","1610","26920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Wales","2240","2030","26210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","1210","1030","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Eastern Scotland","3240","2890","25080","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Essex","1620","1460","29030","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","1960","1720","26770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Greater Manchester","5140","4700","27390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","1340","1170","26230","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","920","800","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Highlands and Islands","470","420","25880","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Inner London - East","2840","2650","29890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Inner London - West","2690","2580","42590","36650"
"In post","2021","Department for Work and Pensions (excl. agencies)","Kent","1750","1640","28910","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","Lancashire","7670","6950","27270","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","1640","1460","25540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Lincolnshire","550","480","26440","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Merseyside","3690","3210","25770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","260","230","26500","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North Yorkshire","390","350","27700","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","7210","6410","27770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","1940","1780","30190","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - South","840","790","30800","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","1710","1590","30890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","1520","1330","26540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South Yorkshire","3300","2900","30290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Southern Scotland","880","770","26310","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","2420","2170","26530","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","2340","2050","25060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","900","840","30410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Central Scotland","3970","3470","24920","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands","5160","4540","25950","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","3400","3020","25460","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","4350","3930","30000","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","2440","2390","48400","41890"
"In post","2021","Department of Health and Social Care (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","1040","1010","42980","37630"
"In post","2021","Disclosure Scotland","West Central Scotland","310","290","28110","23170"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","6230","5490","26100","21590"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","120","120","29890","30350"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","90","90","27700","26780"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","30","30","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","410","390","33490","31040"
"In post","2021","Driver and Vehicle Standards Agency","Devon","70","70","29320","26780"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","70","60","28540","26780"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","180","170","28150","26780"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","100","90","28900","26780"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","70","70","28380","26780"
"In post","2021","Driver and Vehicle Standards Agency","Eastern Scotland","130","120","28920","27230"
"In post","2021","Driver and Vehicle Standards Agency","Essex","80","70","28290","26780"
"In post","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","400","380","33450","29730"
"In post","2021","Driver and Vehicle Standards Agency","Greater Manchester","160","150","27540","26740"
"In post","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","100","90","28700","26780"
"In post","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","60","60","28710","26780"
"In post","2021","Driver and Vehicle Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Kent","160","150","31710","30730"
"In post","2021","Driver and Vehicle Standards Agency","Lancashire","110","100","28520","26780"
"In post","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","100","90","28060","26780"
"In post","2021","Driver and Vehicle Standards Agency","Lincolnshire","40","40","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Merseyside","110","100","28940","26780"
"In post","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","North Yorkshire","40","40","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","280","250","26540","26470"
"In post","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","130","120","31960","30780"
"In post","2021","Driver and Vehicle Standards Agency","Outer London - South","70","60","32180","30780"
"In post","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","140","130","32500","30780"
"In post","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","190","180","28340","26780"
"In post","2021","Driver and Vehicle Standards Agency","South Yorkshire","90","90","28120","26780"
"In post","2021","Driver and Vehicle Standards Agency","Southern Scotland","40","40","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","170","160","29990","27810"
"In post","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","60","50","29450","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Central Scotland","90","80","28970","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Midlands","150","140","27910","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","420","400","29260","26780"
"In post","2021","Driver and Vehicle Standards Agency","West Yorkshire","240","220","26940","26700"
"In post","2021","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","60","60","42010","37100"
"In post","2021","Education and Skills Funding Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","39360","36780"
"In post","2021","Education and Skills Funding Agency","Greater Manchester","200","200","38940","36780"
"In post","2021","Education and Skills Funding Agency","Inner London - West","310","300","50420","53420"
"In post","2021","Education and Skills Funding Agency","Northumberland and Tyne and Wear","50","50","36250","36500"
"In post","2021","Education and Skills Funding Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","South Yorkshire","300","290","38660","36500"
"In post","2021","Education and Skills Funding Agency","Tees Valley and Durham","160","160","37670","36500"
"In post","2021","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","West Midlands","570","560","42000","37100"
"In post","2021","Education and Skills Funding Agency","West Yorkshire","70","60","41880","37480"
"In post","2021","Education Scotland","Eastern Scotland","110","100","53100","56120"
"In post","2021","Education Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","West Central Scotland","190","180","56180","61010"
"In post","2021","ESTYN","East Wales","110","100","58000","74730"
"In post","2021","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","770","740","38770","34760"
"In post","2021","FCDO Services","Inner London - West","170","160","47700","44410"
"In post","2021","FCDO Services","Overseas","130","130","40180","39870"
"In post","2021","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
