"Status","Year","Ethnicity","Responsibility_level","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","AA/AO","Department of Health and Social Care","190","170","20920","19880"
"New entrant CS","2022","White","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","HM Land Registry","160","160","22550","22600"
"New entrant CS","2022","White","AA/AO","HM Revenue and Customs","1790","1730","21320","21250"
"New entrant CS","2022","White","AA/AO","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Home Office","120","120","21490","21680"
"New entrant CS","2022","White","AA/AO","Ministry of Defence","850","830","21900","21170"
"New entrant CS","2022","White","AA/AO","Ministry of Justice","3900","3860","23160","23140"
"New entrant CS","2022","White","AA/AO","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","Scottish Government","920","900","21850","21050"
"New entrant CS","2022","White","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","AA/AO","UK Statistics Authority","260","200","19780","19860"
"New entrant CS","2022","White","AA/AO","Welsh Government","70","70","21950","21300"
"New entrant CS","2022","White","EO","Attorney General's Departments","160","160","26840","26950"
"New entrant CS","2022","White","EO","Cabinet Office","160","160","25470","25210"
"New entrant CS","2022","White","EO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Department for Business, Energy and Industrial Strategy","210","210","26070","24570"
"New entrant CS","2022","White","EO","Department for Digital, Culture, Media and Sport","60","60","26140","26180"
"New entrant CS","2022","White","EO","Department for Education","180","170","25350","25000"
"New entrant CS","2022","White","EO","Department for Environment, Food and Rural Affairs","300","290","25420","24920"
"New entrant CS","2022","White","EO","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2022","White","EO","Department for Levelling Up, Housing and Communities","70","70","26680","27850"
"New entrant CS","2022","White","EO","Department for Transport","220","210","26730","26130"
"New entrant CS","2022","White","EO","Department for Work and Pensions","2710","2640","27830","27570"
"New entrant CS","2022","White","EO","Department of Health and Social Care","310","280","25620","26360"
"New entrant CS","2022","White","EO","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Food Standards Agency","30","30","[c]","[c]"
"New entrant CS","2022","White","EO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","HM Land Registry","80","80","27470","27130"
"New entrant CS","2022","White","EO","HM Revenue and Customs","1180","1170","26780","26590"
"New entrant CS","2022","White","EO","HM Treasury","50","50","[c]","[c]"
"New entrant CS","2022","White","EO","Home Office","290","270","26450","24880"
"New entrant CS","2022","White","EO","Ministry of Defence","720","700","25430","26350"
"New entrant CS","2022","White","EO","Ministry of Justice","280","280","25940","25120"
"New entrant CS","2022","White","EO","National Crime Agency","220","210","33360","32770"
"New entrant CS","2022","White","EO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Office of Gas and Electricity Markets","130","130","25710","25750"
"New entrant CS","2022","White","EO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Scottish Government","550","540","27360","27230"
"New entrant CS","2022","White","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","UK Statistics Authority","90","90","23890","23880"
"New entrant CS","2022","White","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","EO","Welsh Government","60","60","26540","25860"
"New entrant CS","2022","White","G6/G7","Attorney General's Departments","190","180","53030","50500"
"New entrant CS","2022","White","G6/G7","Cabinet Office","170","170","55330","54700"
"New entrant CS","2022","White","G6/G7","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Competition and Markets Authority","30","30","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Department for Business, Energy and Industrial Strategy","120","110","53500","53380"
"New entrant CS","2022","White","G6/G7","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Department for Education","120","120","53920","49960"
"New entrant CS","2022","White","G6/G7","Department for Environment, Food and Rural Affairs","300","290","52070","52290"
"New entrant CS","2022","White","G6/G7","Department for International Trade","40","30","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Department for Levelling Up, Housing and Communities","90","90","50510","49200"
"New entrant CS","2022","White","G6/G7","Department for Transport","130","130","55570","54110"
"New entrant CS","2022","White","G6/G7","Department for Work and Pensions","160","160","55740","54070"
"New entrant CS","2022","White","G6/G7","Department of Health and Social Care","260","240","56170","52610"
"New entrant CS","2022","White","G6/G7","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","HM Revenue and Customs","100","100","56210","52080"
"New entrant CS","2022","White","G6/G7","HM Treasury","40","40","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Home Office","50","50","57980","57430"
"New entrant CS","2022","White","G6/G7","Ministry of Defence","190","180","57390","54000"
"New entrant CS","2022","White","G6/G7","Ministry of Justice","80","80","56680","55150"
"New entrant CS","2022","White","G6/G7","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Office for Standards in Education, Children's Services and Skills","70","70","71430","70500"
"New entrant CS","2022","White","G6/G7","Office of Gas and Electricity Markets","60","60","61600","58410"
"New entrant CS","2022","White","G6/G7","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Scottish Government","180","180","57670","57190"
"New entrant CS","2022","White","G6/G7","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","UK Statistics Authority","70","70","53140","50210"
"New entrant CS","2022","White","G6/G7","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","G6/G7","Welsh Government","40","40","[c]","[c]"
"New entrant CS","2022","White","SCS","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2022","White","SCS","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SCS","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Attorney General's Departments","110","110","38440","38000"
"New entrant CS","2022","White","SEO/HEO","Cabinet Office","300","290","34730","34550"
"New entrant CS","2022","White","SEO/HEO","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Competition and Markets Authority","30","30","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Department for Business, Energy and Industrial Strategy","370","360","36170","33860"
"New entrant CS","2022","White","SEO/HEO","Department for Digital, Culture, Media and Sport","170","160","34240","34020"
"New entrant CS","2022","White","SEO/HEO","Department for Education","340","330","33980","36500"
"New entrant CS","2022","White","SEO/HEO","Department for Environment, Food and Rural Affairs","770","760","33580","32560"
"New entrant CS","2022","White","SEO/HEO","Department for International Trade","120","120","34190","31800"
"New entrant CS","2022","White","SEO/HEO","Department for Levelling Up, Housing and Communities","200","200","34240","33210"
"New entrant CS","2022","White","SEO/HEO","Department for Transport","270","270","36480","34730"
"New entrant CS","2022","White","SEO/HEO","Department for Work and Pensions","400","400","36660","35310"
"New entrant CS","2022","White","SEO/HEO","Department of Health and Social Care","730","670","34750","32790"
"New entrant CS","2022","White","SEO/HEO","Food Standards Agency","110","110","33980","32350"
"New entrant CS","2022","White","SEO/HEO","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","HM Revenue and Customs","980","980","34460","33080"
"New entrant CS","2022","White","SEO/HEO","HM Treasury","130","130","31250","29320"
"New entrant CS","2022","White","SEO/HEO","Home Office","80","70","36250","36590"
"New entrant CS","2022","White","SEO/HEO","Ministry of Defence","1090","1070","34910","33000"
"New entrant CS","2022","White","SEO/HEO","Ministry of Justice","470","460","34420","34260"
"New entrant CS","2022","White","SEO/HEO","National Crime Agency","110","110","41900","40210"
"New entrant CS","2022","White","SEO/HEO","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Office for Standards in Education, Children's Services and Skills","90","90","45350","46360"
"New entrant CS","2022","White","SEO/HEO","Office of Gas and Electricity Markets","70","60","37110","36880"
"New entrant CS","2022","White","SEO/HEO","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Scottish Government","730","710","35870","33070"
"New entrant CS","2022","White","SEO/HEO","The National Archives","40","40","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","UK Export Finance","40","40","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","UK Statistics Authority","340","330","33140","30710"
"New entrant CS","2022","White","SEO/HEO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","SEO/HEO","Welsh Government","120","120","36500","40100"
"New entrant CS","2022","White","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Unknown","Home Office","[c]","[c]","[c]","[c]"
