"Status","Year","Disability","Organisation","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","50","50","21280","20920"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","120","120","39300","39860"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","80","80","55360","52900"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","130","120","34810","33210"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","60","60","58080","58080"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO/HEO","140","140","37020","36800"
"Leaver Dept.","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Infrastructure Commission","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Savings and Investments","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Budget Responsibility","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Public Health England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Public Health England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Queen Elizabeth II Centre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Rural Payments Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Serious Fraud Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Submarine Delivery Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Teaching Regulation Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Intellectual Property Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Space Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Valuation Office Agency","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government (excl. agencies)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wilton Park","EO","[c]","[c]","[c]","[c]"
