"Status","Year","Region_ITL3","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Greater Manchester North East","Heterosexual / straight","North West (England)","80","80","26170","24800"
"New entrant CS","2022","Greater Manchester North East","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","North West (England)","70","60","26770","26130"
"New entrant CS","2022","Greater Manchester North West","Heterosexual / straight","North West (England)","190","180","24540","23140"
"New entrant CS","2022","Greater Manchester North West","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","North West (England)","60","60","27180","25480"
"New entrant CS","2022","Greater Manchester South East","Heterosexual / straight","North West (England)","70","60","24650","22510"
"New entrant CS","2022","Greater Manchester South East","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Heterosexual / straight","North West (England)","690","660","28030","26590"
"New entrant CS","2022","Greater Manchester South West","LGBO","North West (England)","80","80","26760","25820"
"New entrant CS","2022","Greater Manchester South West","Undeclared","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Unknown","North West (England)","620","600","28690","25120"
"New entrant CS","2022","Gwent Valleys","Heterosexual / straight","Wales","60","50","28390","27570"
"New entrant CS","2022","Gwent Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Heterosexual / straight","Wales","60","50","25080","21260"
"New entrant CS","2022","Gwynedd","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Heterosexual / straight","London","320","310","35130","31060"
"New entrant CS","2022","Hackney and Newham","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Unknown","London","190","190","35550","31060"
"New entrant CS","2022","Haringey and Islington","Heterosexual / straight","London","170","170","31560","31060"
"New entrant CS","2022","Haringey and Islington","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Unknown","London","130","120","30700","30520"
"New entrant CS","2022","Harrow and Hillingdon","Heterosexual / straight","London","100","90","29640","30950"
"New entrant CS","2022","Harrow and Hillingdon","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Unknown","London","110","100","29730","28650"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","North East (England)","190","180","25770","23170"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Unknown","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Heterosexual / straight","East of England","160","150","29710","26140"
"New entrant CS","2022","Heart of Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Unknown","East of England","100","90","23900","24620"
"New entrant CS","2022","Herefordshire, County of","Heterosexual / straight","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Heterosexual / straight","East of England","290","290","30420","29290"
"New entrant CS","2022","Hertfordshire CC","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Unknown","East of England","90","90","27900","25340"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","London","210","210","31500","30120"
"New entrant CS","2022","Hounslow and Richmond upon Thames","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","London","190","190","29120","28700"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Scotland","60","60","27250","26030"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Scotland","90","90","27000","26350"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","LGBO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Undeclared","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Heterosexual / straight","South East (England)","80","80","23610","23140"
"New entrant CS","2022","Isle of Wight","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","London","120","120","31050","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Heterosexual / straight","South East (England)","90","90","25860","25480"
"New entrant CS","2022","Kent Thames Gateway","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","South East (England)","100","90","27160","28140"
"New entrant CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Yorkshire and The Humber","160","150","25780","23140"
"New entrant CS","2022","Kingston upon Hull, City of","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Yorkshire and The Humber","70","60","23690","23140"
"New entrant CS","2022","Lambeth","Heterosexual / straight","London","550","530","38480","32330"
"New entrant CS","2022","Lambeth","LGBO","London","60","60","38240","32330"
"New entrant CS","2022","Lambeth","Undeclared","London","70","70","41150","32330"
"New entrant CS","2022","Lambeth","Unknown","London","110","100","37450","31060"
"New entrant CS","2022","Lancaster and Wyre","Heterosexual / straight","North West (England)","60","60","24980","21260"
"New entrant CS","2022","Lancaster and Wyre","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","North West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Heterosexual / straight","Yorkshire and The Humber","1170","1130","30790","27570"
"New entrant CS","2022","Leeds","LGBO","Yorkshire and The Humber","110","110","31660","27570"
"New entrant CS","2022","Leeds","Undeclared","Yorkshire and The Humber","220","140","32430","28970"
"New entrant CS","2022","Leeds","Unknown","Yorkshire and The Humber","840","810","30530","26590"
"New entrant CS","2022","Leicester","Heterosexual / straight","East Midlands (England)","270","260","24290","22200"
"New entrant CS","2022","Leicester","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Unknown","East Midlands (England)","120","120","23900","21260"
"New entrant CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","East Midlands (England)","190","180","26400","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","East Midlands (England)","90","90","23360","21680"
"New entrant CS","2022","Lewisham and Southwark","Heterosexual / straight","London","200","190","36480","31530"
"New entrant CS","2022","Lewisham and Southwark","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","London","80","80","34760","30130"
"New entrant CS","2022","Lincolnshire CC","Heterosexual / straight","East Midlands (England)","340","330","27340","25710"
"New entrant CS","2022","Lincolnshire CC","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","East Midlands (England)","70","70","27100","26130"
"New entrant CS","2022","Lisburn and Castlereagh","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Heterosexual / straight","North West (England)","910","890","25690","23170"
"New entrant CS","2022","Liverpool","LGBO","North West (England)","110","110","25390","23740"
"New entrant CS","2022","Liverpool","Undeclared","North West (England)","60","50","26190","24310"
"New entrant CS","2022","Liverpool","Unknown","North West (England)","620","590","25090","23170"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Heterosexual / straight","East of England","60","50","28660","27570"
"New entrant CS","2022","Luton","LGBO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Undeclared","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","East of England","40","30","[c]","[c]"
"New entrant CS","2022","Manchester","Heterosexual / straight","North West (England)","830","820","31360","27570"
"New entrant CS","2022","Manchester","LGBO","North West (England)","120","110","30420","27570"
"New entrant CS","2022","Manchester","Undeclared","North West (England)","70","70","30060","26590"
"New entrant CS","2022","Manchester","Unknown","North West (England)","420","400","29900","26590"
"New entrant CS","2022","Medway","Heterosexual / straight","South East (England)","140","130","27400","27430"
"New entrant CS","2022","Medway","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","South East (England)","80","80","26010","26140"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","London","90","80","32990","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","London","30","30","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
