"Status","Year","Ethnicity","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Unknown","Analysis","50","40","[c]","[c]"
"In post","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Communications","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","100","90","35070","32520"
"In post","2021","Undeclared","Unknown","Debt","40","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data & Technology","130","130","41280","39650"
"In post","2021","Undeclared","Unknown","Finance","50","50","34860","31810"
"In post","2021","Undeclared","Unknown","Grants Management","60","50","29130","26420"
"In post","2021","Undeclared","Unknown","Human Resources","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","50","40","[c]","[c]"
"In post","2021","Undeclared","Unknown","No function","1270","1170","37400","33650"
"In post","2021","Undeclared","Unknown","Project Delivery","160","150","42320","39110"
"In post","2021","Undeclared","Unknown","Property","60","60","35720","33300"
"In post","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","2090","1780","27850","27570"
"In post","2021","Unknown","Heterosexual / straight","Analysis","30","30","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Commercial","50","50","41410","38820"
"In post","2021","Unknown","Heterosexual / straight","Communications","50","50","35750","31960"
"In post","2021","Unknown","Heterosexual / straight","Counter Fraud","130","120","36860","32690"
"In post","2021","Unknown","Heterosexual / straight","Debt","50","40","25070","25560"
"In post","2021","Unknown","Heterosexual / straight","Digital, Data & Technology","110","100","41570","38630"
"In post","2021","Unknown","Heterosexual / straight","Finance","70","60","34520","31810"
"In post","2021","Unknown","Heterosexual / straight","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Human Resources","60","60","38830","35470"
"In post","2021","Unknown","Heterosexual / straight","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Legal","180","170","41970","35980"
"In post","2021","Unknown","Heterosexual / straight","No function","1830","1670","31410","27380"
"In post","2021","Unknown","Heterosexual / straight","Project Delivery","140","130","43530","38950"
"In post","2021","Unknown","Heterosexual / straight","Property","70","70","35070","30710"
"In post","2021","Unknown","Heterosexual / straight","Security","40","40","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Unknown","450","420","30270","27570"
"In post","2021","Unknown","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","No function","110","110","34190","30810"
"In post","2021","Unknown","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","30","30","[c]","[c]"
"In post","2021","Unknown","Undeclared","Counter Fraud","60","50","35020","31810"
"In post","2021","Unknown","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Digital, Data & Technology","100","90","35790","30900"
"In post","2021","Unknown","Undeclared","Finance","50","40","[c]","[c]"
"In post","2021","Unknown","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Human Resources","40","40","[c]","[c]"
"In post","2021","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Legal","1560","1400","27270","22820"
"In post","2021","Unknown","Undeclared","No function","890","820","32140","28590"
"In post","2021","Unknown","Undeclared","Project Delivery","80","70","43050","41540"
"In post","2021","Unknown","Undeclared","Property","50","40","[c]","[c]"
"In post","2021","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","120","120","34500","27570"
"In post","2021","Unknown","Unknown","Analysis","910","880","40590","36590"
"In post","2021","Unknown","Unknown","Commercial","1530","1500","60040","54700"
"In post","2021","Unknown","Unknown","Communications","2080","2030","32890","26350"
"In post","2021","Unknown","Unknown","Counter Fraud","1500","1440","31600","29570"
"In post","2021","Unknown","Unknown","Debt","1470","1380","21300","20140"
"In post","2021","Unknown","Unknown","Digital, Data & Technology","2280","2240","40550","37300"
"In post","2021","Unknown","Unknown","Finance","1090","1030","35990","32790"
"In post","2021","Unknown","Unknown","Grants Management","690","660","24240","21050"
"In post","2021","Unknown","Unknown","Human Resources","850","810","34790","31810"
"In post","2021","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Legal","1410","1330","45800","48080"
"In post","2021","Unknown","Unknown","No function","28360","26870","30000","26300"
"In post","2021","Unknown","Unknown","Project Delivery","2590","2520","41470","38600"
"In post","2021","Unknown","Unknown","Property","1380","1310","30430","26500"
"In post","2021","Unknown","Unknown","Security","1210","1190","30240","26750"
"In post","2021","Unknown","Unknown","Unknown","13160","12500","32600","27570"
"In post","2021","White","Heterosexual / straight","Analysis","3850","3690","44330","39570"
"In post","2021","White","Heterosexual / straight","Commercial","3600","3490","42470","37910"
"In post","2021","White","Heterosexual / straight","Communications","3930","3770","35830","31810"
"In post","2021","White","Heterosexual / straight","Counter Fraud","4890","4590","34620","31810"
"In post","2021","White","Heterosexual / straight","Debt","1730","1550","24100","21440"
"In post","2021","White","Heterosexual / straight","Digital, Data & Technology","6530","6320","42250","38630"
"In post","2021","White","Heterosexual / straight","Finance","5180","4890","40430","36460"
"In post","2021","White","Heterosexual / straight","Grants Management","750","670","26790","25190"
"In post","2021","White","Heterosexual / straight","Human Resources","6120","5780","38230","33300"
"In post","2021","White","Heterosexual / straight","Internal Audit","470","450","46390","43810"
"In post","2021","White","Heterosexual / straight","Legal","6750","6260","46270","48080"
"In post","2021","White","Heterosexual / straight","No function","97730","91150","33550","29850"
"In post","2021","White","Heterosexual / straight","Project Delivery","17920","17300","41200","38630"
"In post","2021","White","Heterosexual / straight","Property","5310","5070","35580","33300"
"In post","2021","White","Heterosexual / straight","Security","5540","5410","30920","26670"
"In post","2021","White","Heterosexual / straight","Unknown","94730","87110","30930","27570"
"In post","2021","White","LGBO","Analysis","370","360","40450","36160"
"In post","2021","White","LGBO","Commercial","170","160","38820","34490"
"In post","2021","White","LGBO","Communications","330","320","36090","31810"
"In post","2021","White","LGBO","Counter Fraud","270","260","34010","31810"
"In post","2021","White","LGBO","Debt","120","110","23190","20140"
"In post","2021","White","LGBO","Digital, Data & Technology","440","430","41400","38030"
"In post","2021","White","LGBO","Finance","210","210","40930","36790"
"In post","2021","White","LGBO","Grants Management","50","50","26210","24920"
"In post","2021","White","LGBO","Human Resources","400","390","40130","35990"
"In post","2021","White","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","White","LGBO","Legal","470","450","46700","48810"
"In post","2021","White","LGBO","No function","6980","6810","34210","30670"
"In post","2021","White","LGBO","Project Delivery","810","800","41070","37000"
"In post","2021","White","LGBO","Property","200","190","34690","32060"
"In post","2021","White","LGBO","Security","240","240","32680","29370"
"In post","2021","White","LGBO","Unknown","5380","5190","30910","27570"
"In post","2021","White","Undeclared","Analysis","280","260","44310","38550"
"In post","2021","White","Undeclared","Commercial","300","290","40240","36410"
"In post","2021","White","Undeclared","Communications","260","250","33080","31040"
"In post","2021","White","Undeclared","Counter Fraud","400","370","34770","31810"
"In post","2021","White","Undeclared","Debt","170","140","23520","21440"
"In post","2021","White","Undeclared","Digital, Data & Technology","620","590","40820","38450"
"In post","2021","White","Undeclared","Finance","480","440","38850","33680"
"In post","2021","White","Undeclared","Grants Management","40","30","[c]","[c]"
"In post","2021","White","Undeclared","Human Resources","380","360","35840","31810"
"In post","2021","White","Undeclared","Internal Audit","40","40","[c]","[c]"
"In post","2021","White","Undeclared","Legal","480","440","48370","46530"
"In post","2021","White","Undeclared","No function","9540","8610","32330","28130"
"In post","2021","White","Undeclared","Project Delivery","1490","1410","40110","35590"
"In post","2021","White","Undeclared","Property","410","390","36480","33300"
"In post","2021","White","Undeclared","Security","500","490","34680","37730"
"In post","2021","White","Undeclared","Unknown","8580","7750","30410","27570"
"In post","2021","White","Unknown","Analysis","610","570","41310","36580"
"In post","2021","White","Unknown","Commercial","420","400","45160","41820"
"In post","2021","White","Unknown","Communications","370","340","36720","31810"
"In post","2021","White","Unknown","Counter Fraud","740","670","31920","29570"
"In post","2021","White","Unknown","Debt","400","340","24910","21440"
"In post","2021","White","Unknown","Digital, Data & Technology","1310","1250","40650","39310"
"In post","2021","White","Unknown","Finance","600","540","34290","29200"
"In post","2021","White","Unknown","Grants Management","230","200","24530","21050"
"In post","2021","White","Unknown","Human Resources","410","380","33620","31580"
"In post","2021","White","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Legal","1280","1130","48270","52490"
"In post","2021","White","Unknown","No function","12740","11260","32300","30080"
"In post","2021","White","Unknown","Project Delivery","1390","1310","41640","38630"
"In post","2021","White","Unknown","Property","820","780","30820","28120"
"In post","2021","White","Unknown","Security","270","260","37320","39070"
"In post","2021","White","Unknown","Unknown","13360","11440","28590","27570"
"In post","2022","Asian","Heterosexual / straight","Analysis","540","520","42920","38370"
"In post","2022","Asian","Heterosexual / straight","Commercial","250","250","42550","38840"
"In post","2022","Asian","Heterosexual / straight","Communications","580","570","32450","27140"
"In post","2022","Asian","Heterosexual / straight","Counter Fraud","1040","980","31220","28940"
"In post","2022","Asian","Heterosexual / straight","Debt","540","480","23040","21260"
"In post","2022","Asian","Heterosexual / straight","Digital, Data & Technology","1170","1150","41930","37910"
"In post","2022","Asian","Heterosexual / straight","Finance","950","920","39280","36500"
"In post","2022","Asian","Heterosexual / straight","Grants Management","30","30","[c]","[c]"
"In post","2022","Asian","Heterosexual / straight","Human Resources","590","570","37170","33370"
"In post","2022","Asian","Heterosexual / straight","Internal Audit","80","70","47320","44020"
"In post","2022","Asian","Heterosexual / straight","Legal","980","920","43830","48080"
"In post","2022","Asian","Heterosexual / straight","No function","14660","13760","31570","27970"
"In post","2022","Asian","Heterosexual / straight","Project Delivery","1050","1020","42150","38600"
"In post","2022","Asian","Heterosexual / straight","Property","380","370","36950","33000"
"In post","2022","Asian","Heterosexual / straight","Security","270","270","33900","31660"
"In post","2022","Asian","Heterosexual / straight","Unknown","4830","4530","32690","29040"
"In post","2022","Asian","LGBO","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Asian","LGBO","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","No function","400","380","32530","28060"
"In post","2022","Asian","LGBO","Project Delivery","30","30","[c]","[c]"
"In post","2022","Asian","LGBO","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","LGBO","Unknown","60","60","32560","28870"
"In post","2022","Asian","Undeclared","Analysis","30","30","[c]","[c]"
"In post","2022","Asian","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Undeclared","Counter Fraud","70","60","29210","27570"
"In post","2022","Asian","Undeclared","Debt","50","40","23420","21680"
"In post","2022","Asian","Undeclared","Digital, Data & Technology","70","70","41330","39320"
"In post","2022","Asian","Undeclared","Finance","60","60","36750","35310"
"In post","2022","Asian","Undeclared","Human Resources","30","30","[c]","[c]"
"In post","2022","Asian","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Undeclared","Legal","30","30","[c]","[c]"
"In post","2022","Asian","Undeclared","No function","960","870","30780","27570"
"In post","2022","Asian","Undeclared","Project Delivery","40","30","[c]","[c]"
"In post","2022","Asian","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Undeclared","Unknown","410","370","30720","28670"
"In post","2022","Asian","Unknown","Analysis","40","30","[c]","[c]"
"In post","2022","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Communications","80","80","30170","26820"
"In post","2022","Asian","Unknown","Counter Fraud","220","200","30470","28920"
"In post","2022","Asian","Unknown","Debt","150","120","25150","25110"
"In post","2022","Asian","Unknown","Digital, Data & Technology","120","120","42040","39980"
"In post","2022","Asian","Unknown","Finance","120","110","36350","34290"
"In post","2022","Asian","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Unknown","Human Resources","40","30","[c]","[c]"
